ts,game_id,period,clock,away,home,away_score,home_score,h_fouls,a_fouls,h_to,a_to,h_reb,a_reb,last_play
2026-07-31T02:16:40Z,401857101,1,5:38,NY,LV,17,16,2,1,1,0,2,2,Jewell Loyd enters the game for Stephanie Talbot
2026-07-31T02:17:55Z,401857101,1,4:44,NY,LV,17,19,3,1,1,0,3,2,Jewell Loyd personal foul
2026-07-31T02:19:11Z,401857101,1,3:57,NY,LV,20,21,3,1,1,0,4,3,enters the game for Jonquel Jones
2026-07-31T02:20:26Z,401857101,1,3:13,NY,LV,20,23,3,2,1,1,5,3,A'ja Wilson defensive rebound
2026-07-31T02:21:42Z,401857101,1,2:38,NY,LV,20,24,3,2,1,2,5,4,"Rebekah Gardner bad pass
turnover (Jewell Loyd steals)"
2026-07-31T02:22:57Z,401857101,1,1:40,NY,LV,20,27,3,3,1,2,7,5,A'ja Wilson defensive rebound
2026-07-31T02:24:13Z,401857101,1,1:00,NY,LV,24,27,4,3,1,2,7,5,NaLyssa Smith enters the game for A'ja Wilson
2026-07-31T02:25:28Z,401857101,1,36.6,NY,LV,26,27,5,3,3,2,7,5,Brianna Turner shooting foul
2026-07-31T02:26:45Z,401857101,1,0.0,NY,LV,26,27,5,3,3,2,7,6,End of the 1st Quarter
2026-07-31T02:28:00Z,401857101,1,0.0,NY,LV,26,27,5,3,3,2,7,6,End of the 1st Quarter
2026-07-31T02:29:15Z,401857101,1,0.0,NY,LV,26,27,5,3,3,2,7,6,End of the 1st Quarter
2026-07-31T02:30:30Z,401857101,2,9:21,NY,LV,26,27,5,3,3,2,7,7,Rebecca Allen defensive rebound
2026-07-31T02:31:46Z,401857101,2,8:33,NY,LV,26,29,5,5,3,2,7,7,Aces defensive team rebound
2026-07-31T02:33:01Z,401857101,2,8:18,NY,LV,26,30,5,6,3,2,7,8,NaLyssa Smith makes free throw 2 of 2
2026-07-31T02:34:16Z,401857101,2,7:49,NY,LV,28,30,6,6,3,2,7,9,Jonquel Jones defensive rebound
2026-07-31T02:35:32Z,401857101,2,7:20,NY,LV,28,32,7,6,3,2,7,9,Liberty Full timeout
2026-07-31T02:36:48Z,401857101,2,7:20,NY,LV,28,32,7,6,3,2,7,9,Liberty Full timeout
2026-07-31T02:38:04Z,401857101,2,7:20,NY,LV,28,32,7,6,3,2,7,9,Liberty Full timeout
2026-07-31T02:39:19Z,401857101,2,6:26,NY,LV,32,34,7,6,3,2,7,9,Breanna Stewart enters the game for Han Xu
2026-07-31T02:40:34Z,401857101,2,5:46,NY,LV,34,37,7,7,3,2,7,10,Sabrina Ionescu makes driving layup
2026-07-31T02:41:49Z,401857101,2,5:15,NY,LV,35,37,8,7,3,2,8,10,A'ja Wilson defensive rebound
2026-07-31T02:43:05Z,401857101,2,5:04,NY,LV,35,40,8,8,3,2,8,10,Jackie Young makes free throw 2 of 3
2026-07-31T02:44:20Z,401857101,2,4:48,NY,LV,38,40,9,8,3,2,8,10,Jewell Loyd enters the game for Dana Evans
2026-07-31T02:45:35Z,401857101,2,3:48,NY,LV,40,43,9,8,3,2,9,12,Breanna Stewart offensive rebound
2026-07-31T02:46:52Z,401857101,2,2:20,NY,LV,44,46,9,8,3,2,9,13,Jewell Loyd makes 24-foot three point jumper (Stephanie Talbot assists
2026-07-31T02:48:07Z,401857101,2,1:56,NY,LV,44,46,9,9,3,2,10,14,(01:56) [Liberty] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T02:49:22Z,401857101,2,1:56,NY,LV,44,46,9,9,3,2,10,14,(01:56) [Liberty] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T02:50:38Z,401857101,2,1:56,NY,LV,44,46,9,9,3,2,10,14,(01:56) [Liberty] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T02:51:53Z,401857101,2,1:48,NY,LV,44,48,9,9,3,2,10,14,Jackie Young makes free throw 2 of 2
2026-07-31T02:53:09Z,401857101,2,1:03,NY,LV,44,49,9,10,3,3,11,15,Rebecca Allen personal foul
2026-07-31T02:54:24Z,401857101,2,30.5,NY,LV,44,50,9,10,4,3,13,15,NaLyssa Smith defensive rebound
2026-07-31T02:55:39Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T02:56:56Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T02:58:11Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T02:59:26Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:00:42Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:01:57Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:03:12Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:04:28Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:05:43Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:07:00Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:08:15Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:09:30Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,End of the 2nd Quarter
2026-07-31T03:10:45Z,401857101,2,0.0,NY,LV,44,52,9,10,4,4,13,15,enters the game for Marine Fauthoux
2026-07-31T03:12:01Z,401857101,3,8:58,NY,LV,48,56,9,10,4,4,13,15,Breanna Stewart makes 3-foot shot (Sabrina Ionescu assists)
2026-07-31T03:13:16Z,401857101,3,7:59,NY,LV,52,58,10,10,4,4,13,17,A'ja Wilson misses shot
2026-07-31T03:14:31Z,401857101,3,7:59,NY,LV,54,58,10,10,4,4,13,17,Aces Full timeout
2026-07-31T03:15:47Z,401857101,3,7:59,NY,LV,54,58,10,10,4,4,13,17,Aces Full timeout
2026-07-31T03:17:04Z,401857101,3,7:46,NY,LV,54,58,10,10,5,4,13,17,"Chelsea Gray bad pass
turnover (Pauline Astier steals)"
2026-07-31T03:18:19Z,401857101,3,7:46,NY,LV,54,58,11,10,5,4,13,17,Aces Full timeout
2026-07-31T03:19:34Z,401857101,3,7:46,NY,LV,54,58,11,10,5,4,13,17,Aces Full timeout
2026-07-31T03:20:50Z,401857101,3,6:52,NY,LV,57,60,10,11,5,5,14,18,Breanna Stewart defensive rebound
2026-07-31T03:22:05Z,401857101,3,5:54,NY,LV,59,62,11,11,5,5,14,19,A'ja Wilson makes 17-foot jumper (Jackie Young assists)
2026-07-31T03:23:20Z,401857101,3,5:10,NY,LV,61,65,12,12,5,6,14,19,Jewell Loyd makes 22-foot shot (A'ja Wilson assists)
2026-07-31T03:24:36Z,401857101,3,5:10,NY,LV,61,65,12,12,5,6,14,19,(05:10) [Liberty] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T03:25:51Z,401857101,3,4:56,NY,LV,61,65,12,12,5,6,14,19,(05:10) [Liberty] COACH'S CHALLENGE (CALL REPLAYCENTER)
2026-07-31T03:27:08Z,401857101,3,3:43,NY,LV,61,67,12,12,6,8,14,20,"Jackie Young bad pass
turnover (Breanna Stewart steals)"
2026-07-31T03:28:24Z,401857101,3,3:16,NY,LV,62,70,13,12,6,8,15,20,enters the game for Jonquel Jones
2026-07-31T03:29:39Z,401857101,3,2:48,NY,LV,64,70,14,12,6,8,16,22,Chelsea Gray personal foul
2026-07-31T03:30:54Z,401857101,3,2:14,NY,LV,64,71,14,13,6,8,16,23,A'ja Wilson makes free throw 1 of 2
2026-07-31T03:32:10Z,401857101,3,1:47,NY,LV,66,71,14,13,7,8,16,23,Jackie Young lost ball turnover (Rebekah Gardner steals)
2026-07-31T03:33:25Z,401857101,3,30.0,NY,LV,69,76,14,13,7,8,17,23,A'ja Wilson makes 24-foot three point jumper (Jackie Young assists)
2026-07-31T03:34:41Z,401857101,3,0.0,NY,LV,71,78,14,13,7,8,17,23,End of the 3rd Quarter
2026-07-31T03:35:56Z,401857101,3,0.0,NY,LV,71,79,14,13,7,8,17,23,End of the 3rd Quarter
2026-07-31T03:37:13Z,401857101,3,0.0,NY,LV,71,79,14,13,7,8,17,23,End of the 3rd Quarter
2026-07-31T03:38:29Z,401857101,4,9:51,NY,LV,71,79,14,13,7,8,17,23,Chris DeMarco technical foul
2026-07-31T03:39:44Z,401857101,4,9:29,NY,LV,71,80,14,15,7,9,17,23,Rebekah Gardner foul
2026-07-31T03:40:59Z,401857101,4,8:50,NY,LV,73,81,14,15,7,9,19,24,NaLyssa Smith defensive rebound
2026-07-31T03:42:14Z,401857101,4,8:30,NY,LV,76,81,14,15,7,9,19,25,Aces Full timeout
2026-07-31T03:43:30Z,401857101,4,8:30,NY,LV,76,81,14,15,7,9,19,25,Aces Full timeout
2026-07-31T03:44:45Z,401857101,4,8:08,NY,LV,76,81,14,15,7,9,19,25,A'ja Wilson enters the game for Brianna Turner
2026-07-31T03:46:00Z,401857101,4,7:41,NY,LV,78,82,15,15,8,9,19,26,Breanna Stewart makes 9-foot pullup jump shot (Marine Fauthoux assists
2026-07-31T03:47:17Z,401857101,4,6:52,NY,LV,82,83,15,16,8,9,19,27,Breanna Stewart defensive rebound
2026-07-31T03:48:32Z,401857101,4,6:19,NY,LV,84,85,16,16,8,9,20,27,NaLyssa Smith shooting foul
2026-07-31T03:49:48Z,401857101,4,5:14,NY,LV,87,88,16,16,8,10,20,28,Han Xu defensive rebound
2026-07-31T03:51:03Z,401857101,4,4:21,NY,LV,87,90,17,16,8,10,21,29,Breanna Stewart misses shot
2026-07-31T03:52:18Z,401857101,4,3:42,NY,LV,87,92,18,16,8,10,24,29,Marine Fauthoux misses shot
2026-07-31T03:53:34Z,401857101,4,3:36,NY,LV,87,92,18,16,8,10,24,29,Aces Full timeout
2026-07-31T03:54:49Z,401857101,4,3:36,NY,LV,87,92,18,16,8,10,24,29,Aces Full timeout
2026-07-31T03:56:04Z,401857101,4,3:06,NY,LV,87,95,18,16,8,10,24,29,Pauline Astier enters the game for Rebekah Gardner
2026-07-31T23:52:35Z,401857102,1,2:24,SEA,ATL,14,22,3,4,2,6,7,6,Jaylyn Sherrod makes 24-foot three point jumper (Naz Hillmon assists)
2026-07-31T23:52:35Z,401857103,1,1:34,DAL,WSH,12,20,4,5,3,1,12,5,Paige Bueckers makes 14-foot fade away jump shot
2026-07-31T23:53:51Z,401857102,1,2:24,SEA,ATL,14,22,3,4,2,6,7,6,Storm Full timeout
2026-07-31T23:53:51Z,401857103,1,1:14,DAL,WSH,14,20,5,5,4,1,12,5,Arike Ogunbowale makes free throw 2 of 2
2026-07-31T23:55:06Z,401857102,1,2:13,SEA,ATL,14,23,3,5,2,7,7,6,"Jade Melbourne bad pass
turnover (Naz Hillmon steals)"
2026-07-31T23:55:06Z,401857103,1,35.1,DAL,WSH,14,22,5,5,5,2,13,6,Cotie McMahon out of bounds bad pass turnover
2026-07-31T23:56:22Z,401857102,1,1:39,SEA,ATL,14,24,3,5,2,8,7,6,"Awa Fam bad pass
turnover (Jaylyn Sherrod steals)"
2026-07-31T23:56:22Z,401857103,1,0.0,DAL,WSH,14,22,5,5,5,2,14,6,End of the 1st Quarter
2026-07-31T23:57:37Z,401857102,1,1:26,SEA,ATL,14,24,3,5,3,8,7,6,Dream Full timeout
2026-07-31T23:57:37Z,401857103,1,0.0,DAL,WSH,14,22,5,5,5,2,14,6,End of the 1st Quarter
2026-07-31T23:58:53Z,401857102,1,1:26,SEA,ATL,14,24,3,5,3,8,7,6,Dream Full timeout
2026-07-31T23:58:53Z,401857103,2,10:00,DAL,WSH,14,22,5,5,5,2,14,6,End of the 1st Quarter
2026-08-01T00:00:08Z,401857102,1,1:26,SEA,ATL,14,24,3,5,3,8,7,6,(01:26) [Dream] COACH'S CHALLENGE (CALL OVERTURNED) [Dream] retain the
2026-08-01T00:00:08Z,401857103,2,8:52,DAL,WSH,16,22,5,5,5,2,15,8,Lauren Betts blocks Jessica Shepard 's 15-foot shot
2026-08-01T00:01:23Z,401857102,1,52.4,SEA,ATL,15,24,4,5,3,9,7,7,enters the game for Allisha Gray
2026-08-01T00:01:23Z,401857103,2,8:06,DAL,WSH,18,22,5,6,5,2,15,10,Arike Ogunbowale defensive rebound
2026-08-01T00:02:39Z,401857102,1,27.2,SEA,ATL,15,26,4,6,3,9,8,7,Jordin Canada makes free throw 2 of 2
2026-08-01T00:02:39Z,401857103,2,7:24,DAL,WSH,18,22,6,7,5,3,15,10,Aziaha James offensive foul turnover
