game_id,date,season,home,away,home_score,away_score,ml_h,ml_a,spread,sp_h,sp_a,total,ou_o,ou_u,n_bk_sp,n_bk_ou,home_margin,game_total,home_won,home_covered,over_hit,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv,mkt,ats
401736390,20250909,2025,LV,CHI,92,61,1.04,11.3,-17.5,1.86,1.91,159.5,1.88,1.93,11,10,31,153,1,1.0,0.0,0.5018,0.778,332.6,2.967,0.0,0.0,14.78,-0.66,154.82,-0.0894,-0.1554,-0.1391,0.0993,0.0677,3.4,0.2495,0.6125,0.5086,1.1449,-2.0814,0.0786,1.3808,-0.1367,2.0,0.6468,0.6664,0.0302,0.223,1.2242,164.85,17.5,13.5
401736391,20250909,2025,PHX,LA,83,88,1.35,3.18,-7.5,2.0,1.8,172.5,1.79,1.97,11,10,-5,171,0,0.0,0.0,0.3272,0.3272,121.8,3.431,1.0,0.0,6.82,-4.16,160.73,-0.0053,0.0138,-0.0121,0.0443,0.0533,1.02,0.7345,-0.6024,0.031,0.4134,1.6319,-0.0108,1.1904,0.0571,0.0,0.0227,0.254,0.1445,0.1188,0.4439,164.91,7.5,-12.5
401736392,20250909,2025,SEA,GS,74,73,1.33,3.31,-7.5,1.95,1.82,151.5,1.8,1.96,11,10,1,147,1,0.0,0.0,0.201,0.2742,-2.9,-6.198,1.0,0.0,-11.07,4.81,156.14,-0.0177,-0.0474,-0.0395,-0.1138,-0.0113,5.59,0.4143,-0.1973,-0.0238,-0.2323,0.3962,-0.0585,2.5332,-0.1159,0.0,0.3953,0.7045,-0.1556,0.2952,0.7651,164.93,7.5,-6.5
401736393,20250910,2025,CON,ATL,72,88,6.4,1.11,12.5,1.9,1.88,156.5,1.8,1.97,11,10,-16,160,0,0.0,1.0,-0.7036,-0.6958,-226.7,-4.284,0.0,0.0,-36.07,1.84,155.8,0.0517,-0.0415,0.1095,-0.1588,-0.0342,-2.32,-0.4876,-0.3366,-0.4927,-1.2801,3.1401,-0.0898,-1.6065,-0.0699,0.0,-0.4199,-0.5875,0.0364,0.0403,-0.7574,164.53,-12.5,-3.5
401736394,20250911,2025,CHI,NY,86,91,7.72,1.08,9.5,2.4,1.53,156.5,1.86,1.94,11,10,-5,177,0,1.0,1.0,-0.6515,-0.8309,-297.2,-5.975,0.0,0.0,-15.45,2.91,151.29,0.0411,0.1276,0.0592,-0.1271,-0.0533,0.68,-0.6085,-0.4152,-0.4079,-0.7483,0.7933,-0.0221,0.9943,0.122,0.0,-0.5176,-0.4675,-0.0656,-0.2142,-1.053,164.37,-9.5,4.5
401736395,20250911,2025,DAL,PHX,97,76,2.89,1.41,3.5,2.19,1.63,163.5,1.65,2.18,11,10,21,173,1,1.0,1.0,-0.3959,-0.3487,-221.8,-5.149,2.0,0.0,-14.26,4.69,161.11,-0.0,-0.0452,-0.0436,-0.1017,-0.0745,-0.98,-0.6414,0.3621,-0.0297,-0.6841,1.0004,0.0715,-0.5055,-0.0488,0.0,-0.1032,0.0015,-0.0239,0.1205,0.0372,164.54,-3.5,24.5
401736396,20250911,2025,MIN,GS,72,53,1.32,3.35,-8.5,2.1,1.7,153.5,2.02,1.78,11,10,19,125,1,1.0,0.0,0.3422,0.3903,143.1,-5.889,0.0,0.0,-3.89,1.46,151.82,-0.0076,0.0306,-0.0548,-0.1063,0.0248,1.55,0.6234,-0.2877,0.1566,-0.1005,-0.6936,-0.1282,0.0335,-0.0331,1.0,0.2716,0.4539,0.0278,0.2088,0.7214,164.49,8.5,10.5
401736397,20250911,2025,LA,LV,75,103,4.65,1.19,9.5,1.94,1.82,168.5,1.75,2.05,11,10,-28,178,0,0.0,1.0,-0.3598,-0.3069,-194.8,-3.502,0.0,0.0,-14.95,5.7,158.17,0.0235,0.0379,0.0939,0.0115,-0.1218,-3.33,-0.5886,-0.0163,-0.1115,-0.5672,-0.6505,-0.0614,-2.7249,-0.1235,0.0,-0.3793,-0.4395,0.0544,0.1068,-0.3747,164.37,-9.5,-18.5
401820272,20250914,2025,MIN,GS,101,72,1.09,7.22,-13.5,1.92,1.87,147.5,1.79,2.0,9,10,29,173,1,1.0,1.0,0.3795,0.4818,154.7,-4.242,0.0,0.0,9.53,0.19,151.85,-0.0097,0.0259,-0.0765,-0.0865,0.0505,1.19,0.9072,-0.5789,0.2098,0.246,-0.8707,-0.1433,0.1837,0.0038,2.0,0.3089,0.4322,0.0095,0.1385,0.6988,164.43,13.5,15.5
401820313,20250914,2025,ATL,IND,80,68,1.29,3.58,-7.5,1.85,1.91,158.5,1.79,2.01,9,10,12,148,1,1.0,0.0,0.3666,0.3287,56.8,1.798,-1.0,0.0,7.82,-1.96,155.57,-0.0284,-0.008,-0.0444,0.1144,-0.0325,3.43,0.4912,-0.2531,0.1783,0.4906,-2.7051,0.0851,3.8679,-0.1397,0.0,0.2031,0.306,0.0094,0.0506,0.4034,164.55,7.5,4.5
401820315,20250914,2025,LV,SEA,102,77,1.38,3.02,-7.5,2.13,1.69,159.5,1.71,2.1,9,10,25,179,1,1.0,1.0,0.1066,0.245,116.7,3.249,-2.0,0.0,17.84,-2.65,156.45,-0.0226,-0.0182,-0.1006,0.0812,0.0704,-0.14,-0.1427,0.5055,0.3633,0.7437,-2.0404,0.0668,-0.398,-0.0118,0.0,0.2289,0.059,0.1561,0.0587,0.5132,164.23,7.5,17.5
401820316,20250916,2025,IND,ATL,77,60,2.42,1.57,4.5,1.81,1.96,157.5,1.72,2.08,9,9,17,137,1,1.0,0.0,-0.3906,-0.3541,-69.9,-1.968,0.0,0.0,-8.71,0.53,155.69,0.0221,-0.0077,0.0589,-0.1059,-0.0014,-4.0,-0.2894,-0.1376,-0.2144,-0.7278,1.3993,-0.0959,-3.9953,0.044,0.0,-0.258,-0.3285,-0.026,-0.0517,-0.4736,164.53,-4.5,21.5
401820317,20250916,2025,SEA,LV,86,83,2.68,1.47,4.5,1.93,1.86,159.5,1.72,2.08,9,9,3,169,1,1.0,1.0,-0.2451,-0.2715,-132.8,-3.463,0.0,0.0,-29.42,2.39,156.04,0.0236,0.0066,0.0774,-0.0865,-0.0592,-1.41,0.4007,-0.869,-0.3955,-1.0627,2.0434,-0.06,-0.2559,0.1059,0.0,-0.2965,-0.0901,-0.0961,0.0041,-0.461,164.47,-4.5,7.5
401820318,20250917,2025,NY,PHX,60,86,1.5,2.6,-4.5,1.86,1.94,159.5,1.83,1.97,9,9,-26,146,0,0.0,0.0,0.2232,0.1038,91.1,0.771,0.0,0.0,11.62,-4.19,155.71,0.0237,0.0135,0.0198,-0.0155,-0.0084,-1.69,-0.0507,0.3468,0.0473,0.1871,-1.4193,0.0615,0.4856,0.026,0.0,0.1444,-0.0925,0.0127,-0.1825,-0.1139,164.77,4.5,-30.5
401820319,20250917,2025,GS,MIN,74,75,5.28,1.16,10.5,1.91,1.88,151.5,1.89,1.91,9,9,-1,149,0,1.0,0.0,-0.4252,-0.5096,-169.5,2.982,0.0,0.0,-20.43,0.16,153.68,0.0221,-0.0478,0.0836,0.0966,-0.0686,-1.78,-0.7156,0.2876,-0.2858,-0.5914,0.523,0.1203,0.3023,0.0071,0.0,-0.3594,-0.4113,-0.0368,-0.1202,-0.7259,164.57,-10.5,9.5
401820320,20250918,2025,ATL,IND,85,87,1.3,3.54,-7.5,1.92,1.88,153.5,1.84,1.94,10,10,-2,172,0,0.0,1.0,0.3256,0.3417,41.7,1.367,0.0,0.0,-2.91,-0.82,156.01,-0.0203,-0.0006,-0.0649,0.0871,-0.0038,3.42,0.2447,0.1123,0.2045,0.2954,0.2972,-0.0028,3.1675,-0.0136,0.0,0.244,0.4058,-0.0084,0.1773,0.6159,164.39,7.5,-9.5
401820321,20250918,2025,LV,SEA,74,73,1.28,3.65,-8.5,1.99,1.79,158.5,1.9,1.91,10,10,1,147,1,0.0,0.0,0.2462,0.2572,120.5,3.409,0.0,0.0,25.01,-2.08,155.53,-0.0202,-0.026,-0.0068,0.0879,0.0338,1.13,-0.4913,0.9525,0.372,0.8359,-2.6138,0.0301,0.1374,-0.1979,0.0,0.2803,0.0658,0.083,-0.0151,0.4065,163.66,8.5,-7.5
401820324,20250919,2025,PHX,NY,79,73,1.64,2.26,-2.5,1.86,1.96,155.5,1.9,1.92,10,10,6,152,1,1.0,0.0,-0.1336,-0.0969,-40.6,0.962,0.0,0.0,0.22,3.46,155.66,-0.0346,-0.0106,-0.0541,0.0033,0.0123,2.14,0.055,-0.2234,-0.0127,0.1836,2.0057,-0.0093,-0.8512,-0.0596,0.0,-0.0451,0.1429,0.0489,0.0283,0.1033,163.45,2.5,3.5
401820327,20250921,2025,LV,IND,73,89,1.23,4.2,-9.5,1.96,1.85,160.5,1.62,2.2,10,10,-16,162,0,0.0,1.0,0.4623,0.5139,72.9,-1.486,0.0,0.0,6.03,-2.3,156.12,-0.0056,-0.0795,-0.0311,0.0774,0.0849,5.03,-0.1962,0.7809,0.3854,0.405,-1.5639,0.03,3.6442,-0.1629,1.0,0.6425,0.5259,-0.0407,0.0724,0.8242,163.25,9.5,-25.5
401820328,20250921,2025,MIN,PHX,82,69,1.26,3.92,-8.5,1.93,1.9,157.5,1.77,1.99,9,10,13,151,1,1.0,0.0,0.258,0.2872,141.5,-3.466,2.0,0.0,8.12,-3.71,156.62,0.0129,0.0676,-0.0448,-0.0187,0.0274,0.6,0.3156,-0.0217,0.1613,0.1222,-0.676,-0.1193,0.5679,0.1462,0.0,0.309,0.1392,-0.0195,-0.0363,0.2809,163.27,8.5,4.5
401820331,20250923,2025,LV,IND,90,68,1.22,4.31,-9.5,1.96,1.86,164.5,1.92,1.9,10,10,22,158,1,1.0,0.0,0.3404,0.3827,37.5,-2.31,0.0,0.0,-2.68,-2.09,156.76,-0.0012,-0.0505,-0.0377,0.0666,0.0689,4.37,-0.1439,0.6069,0.2609,0.0283,-1.2146,0.0069,3.3727,-0.0881,2.0,0.5064,0.4009,-0.0182,0.0445,0.6164,163.36,9.5,12.5
401820333,20250926,2025,PHX,MIN,84,76,2.44,1.56,4.5,1.87,1.95,158.5,1.84,1.95,9,9,8,160,1,1.0,1.0,-0.2346,-0.2616,-129.9,3.328,0.0,0.0,-6.49,2.75,161.7,-0.0179,-0.0573,0.0368,0.0052,-0.0088,-2.85,-0.2185,-0.0939,-0.1355,-0.1871,0.7248,0.065,-2.2464,-0.2676,0.0,-0.3456,-0.1305,0.0134,0.0468,-0.2642,163.29,-4.5,12.5
401820334,20250926,2025,IND,LV,72,84,2.42,1.57,3.5,1.94,1.87,161.5,1.79,2.0,10,10,-12,156,0,0.0,0.0,-0.3982,-0.4209,-59.0,1.497,0.0,0.0,-5.88,0.69,156.04,0.01,0.038,0.0234,-0.0341,-0.0588,-5.11,0.0855,-0.5737,-0.2874,-0.3607,0.6325,0.0128,-2.9213,0.1332,0.0,-0.5544,-0.4479,0.0237,-0.0476,-0.6851,163.11,-3.5,-8.5
401820337,20250928,2025,IND,LV,90,83,2.32,1.61,3.5,1.85,1.95,158.5,1.7,2.13,10,10,7,173,1,1.0,1.0,-0.4204,-0.3882,-83.3,0.854,0.0,0.0,-5.82,0.27,157.51,0.0047,0.0694,0.0186,-0.0147,-0.0579,-5.62,0.3116,-0.8099,-0.2027,-0.5825,0.8763,-0.0207,-3.1292,0.0637,1.0,-0.4874,-0.4171,0.1261,-0.0495,-0.5401,163.15,-3.5,10.5
401820338,20250928,2025,PHX,MIN,86,81,1.51,2.58,-5.5,2.0,1.78,155.5,1.88,1.92,10,10,5,167,1,0.0,1.0,-0.2157,-0.0587,-110.0,3.679,0.0,0.0,1.81,2.66,160.73,-0.0052,-0.0329,0.0537,-0.0028,0.0097,-2.41,-0.3082,0.2311,0.0015,0.0743,1.127,0.0522,-2.1218,-0.154,1.0,-0.1423,-0.1347,0.0889,0.2253,0.1077,163.29,5.5,-0.5
401820322,20251003,2025,LV,PHX,89,86,1.62,2.3,-4.5,2.09,1.71,158.5,1.68,2.17,10,10,3,175,1,0.0,1.0,0.1974,0.231,84.5,-2.171,-2.0,0.0,1.57,-1.11,163.54,-0.0076,-0.0333,0.0131,-0.0655,0.0678,5.25,-0.7143,1.0765,0.2168,0.177,3.7032,0.0179,3.854,-0.1127,0.0,0.6555,0.421,-0.1608,-0.0835,0.4704,163.42,4.5,-1.5
401820325,20251005,2025,LV,PHX,91,78,1.66,2.24,-3.5,1.96,1.82,163.5,1.88,1.93,10,10,13,169,1,1.0,1.0,0.1838,0.1838,90.0,-2.837,0.0,0.0,6.05,-0.29,162.84,-0.0183,-0.0239,0.0297,-0.086,0.0432,4.91,-0.5915,0.9285,0.1563,0.2394,2.9935,0.001,2.9403,-0.0569,1.0,0.5192,0.4237,-0.1511,-0.0252,0.4443,163.51,3.5,9.5
401820326,20251008,2025,PHX,LV,88,90,1.53,2.53,-4.5,1.94,1.88,163.5,1.92,1.9,10,10,-2,178,0,0.0,1.0,-0.21,-0.21,-101.8,2.294,0.0,0.0,-6.75,-0.16,163.52,0.0129,0.0109,-0.0229,0.0995,-0.0565,-4.7,0.576,-0.9388,-0.1809,-0.5122,-3.3295,0.0271,-3.2534,0.0523,0.0,-0.5462,-0.4276,0.1159,0.0205,-0.5031,163.3,4.5,-6.5
401820329,20251010,2025,PHX,LV,86,97,2.11,1.74,1.5,1.98,1.84,163.5,1.87,1.95,10,10,-11,183,0,0.0,1.0,-0.251,-0.3465,-110.7,2.797,0.0,0.0,-6.19,0.87,162.83,0.0117,0.0093,-0.0048,0.0802,-0.0544,-5.19,0.3849,-0.907,-0.2982,-0.4965,-3.3501,-0.0031,-3.5816,0.114,1.0,-0.6926,-0.4934,-0.0554,-0.0563,-0.8728,163.64,-1.5,-9.5
401866519,20260503,2026,CON,NY,67,79,4.2,1.2,10.5,1.77,1.9,161.5,1.81,1.91,9,8,-12,146,0,0.0,0.0,-0.3835,-0.4806,-135.0,-3.668,0.0,0.0,-12.34,0.72,156.9,-0.0085,0.0637,-0.0232,-0.1348,-0.0245,-1.22,0.0,-0.4145,-0.2236,-0.3945,1.604,-0.0228,-1.6304,-0.0248,0.0,-0.153,-0.1335,0.3274,-0.0478,-0.0961,163.43,-10.5,-1.5
401866520,20260503,2026,DAL,LV,101,84,2.44,1.52,5.5,1.74,1.92,168.5,1.79,1.87,9,9,17,185,1,1.0,1.0,-0.4889,-0.5493,-233.5,-4.155,0.0,0.0,-11.29,0.66,164.33,0.0134,0.0204,-0.0955,0.0047,-0.0928,-3.47,0.0878,-0.65,-0.0789,-0.5861,-1.837,-0.009,-2.1097,-0.0511,0.0,-0.4392,-0.2644,-0.0659,0.1125,-0.3414,163.33,-5.5,22.5
401867795,20260503,2026,ATL,WSH,72,83,1.34,3.1,-6.5,1.87,1.87,159.5,1.75,1.91,9,9,-11,155,0,0.0,0.0,0.3938,0.2974,165.1,7.391,0.0,0.0,21.22,1.83,156.47,-0.0271,0.0963,-0.0508,0.0915,0.0283,3.08,0.0,0.3153,0.1691,0.8621,3.3848,0.0333,1.7643,-0.1116,0.0,0.0229,0.6523,-0.1601,-0.1217,0.2892,163.22,6.5,-17.5
401856890,20260508,2026,NY,CON,106,75,1.16,5.19,-11.5,2.1,1.7,159.5,1.85,1.91,9,9,31,181,1,1.0,1.0,0.2922,0.401,153.8,3.253,0.0,0.0,13.22,-0.58,157.03,-0.0072,-0.0579,0.048,0.1284,0.0182,2.5,-0.1506,0.4876,0.2126,0.3698,-1.8507,0.0442,1.5138,0.0206,0.0,0.2251,0.26,-0.0708,0.0297,0.3739,163.09,11.5,19.5
401856891,20260508,2026,TOR,WSH,65,68,1.81,1.98,-1.5,1.93,1.86,159.5,1.8,2.02,9,9,-3,133,0,0.0,0.0,-0.1637,-0.197,65.4,10.951,0.0,0.0,-0.42,-1.13,155.21,-0.052,0.0247,-0.0349,0.0827,-0.0598,-1.49,-0.2618,0.052,-0.1384,0.0115,14.17,0.039,-1.5834,-0.1995,1.0,-0.3211,-0.0328,-0.1227,-0.3918,-0.6767,163.29,1.5,-4.5
401856892,20260508,2026,SEA,GS,80,91,2.89,1.41,4.5,2.01,1.77,155.5,1.8,1.98,9,9,-11,171,0,0.0,1.0,0.0784,-0.0548,10.9,-4.982,0.0,0.0,5.88,2.36,155.46,-0.028,0.0016,-0.039,-0.1286,0.0488,1.79,0.0,-0.1887,0.0392,0.1324,1.1736,-0.0297,1.372,0.2183,0.0,0.0924,-0.0035,0.1401,0.1057,0.1852,162.91,-4.5,-6.5
401856893,20260509,2026,IND,DAL,104,107,1.4,2.89,-7.5,2.15,1.67,175.5,1.69,2.02,9,9,-3,211,0,0.0,1.0,0.0689,-0.0068,162.5,4.382,0.0,0.0,3.71,-0.12,166.22,0.0363,0.0455,0.0896,-0.0099,0.0488,-0.93,0.0933,-0.1281,-0.0516,0.0763,1.686,0.0378,-0.5945,0.1855,0.0,0.0625,-0.0782,0.1107,-0.0831,-0.0633,162.97,7.5,-10.5
401856894,20260509,2026,LV,PHX,66,99,1.21,4.29,-9.5,1.87,1.88,165.5,1.72,2.08,9,9,-33,165,0,0.0,0.0,0.067,-0.0229,72.8,-4.181,2.0,0.0,6.89,1.74,165.13,-0.0271,-0.0359,0.0705,-0.0419,0.0486,5.42,0.0212,0.0438,-0.0243,0.1207,2.8394,-0.0412,2.9069,-0.1848,0.0,0.2314,0.219,-0.1764,-0.0409,0.0346,162.99,9.5,-42.5
401856895,20260509,2026,POR,CHI,83,98,2.74,1.45,4.5,1.95,1.82,159.5,1.58,2.2,9,9,-15,181,0,0.0,1.0,0.1044,-0.1848,126.1,6.641,2.0,0.0,0.52,8.57,161.83,0.079,-0.0816,0.2153,0.0296,-0.0882,0.07,-0.0119,-0.2433,-0.2243,0.214,13.1196,-0.0286,-2.3558,-0.4739,0.0,-0.0598,-0.1238,-0.368,-0.2042,-0.702,162.93,-4.5,-10.5
401856899,20260509,2026,MIN,ATL,90,91,2.76,1.44,2.5,2.22,1.59,157.5,1.71,2.11,9,9,-1,181,0,1.0,1.0,0.074,-0.0703,57.1,-3.387,0.0,0.0,1.83,0.14,159.16,-0.0048,-0.026,-0.0115,-0.0717,-0.0016,-0.18,0.2204,-0.3526,-0.0665,-0.0734,-4.637,0.0171,-0.1403,-0.0179,0.0,-0.0821,-0.1245,-0.0751,0.0472,-0.1648,162.85,-2.5,1.5
401856896,20260510,2026,CON,SEA,82,89,1.77,2.03,-2.5,1.98,1.81,160.5,1.64,2.15,8,8,-7,171,0,0.0,1.0,-0.322,-0.2026,-107.6,-0.564,0.0,0.0,-10.74,2.84,159.53,0.011,0.0082,-0.0118,-0.0475,-0.1118,-3.36,-0.0525,-0.2341,-0.2363,-0.2238,-0.118,-0.0514,-2.3665,-0.2385,0.0,-0.1503,-0.0998,0.1306,0.1372,-0.0026,163.16,2.5,-9.5
401856898,20260510,2026,LA,LV,78,105,2.03,1.78,1.5,1.9,1.88,175.5,1.73,2.03,8,8,-27,183,0,0.0,1.0,-0.242,-0.1237,-113.8,-0.58,4.0,-1.0,3.91,-0.16,167.69,0.0215,0.0185,-0.0099,0.0869,-0.0764,-3.47,0.0106,-0.1778,0.0559,0.207,-3.2974,0.0765,-3.1489,-0.0731,0.0,-0.0896,-0.2723,0.0007,0.2237,0.0148,163.53,-1.5,-25.5
401856900,20260510,2026,GS,PHX,95,79,1.7,2.14,-2.5,1.88,1.89,157.5,1.8,1.96,8,8,16,174,1,1.0,1.0,-0.1373,-0.2237,-40.4,-1.21,1.0,-1.0,-9.26,-5.05,159.5,0.0242,0.0113,0.0038,0.0819,0.0181,1.31,-0.2709,0.0624,-0.2218,-0.1129,1.7266,-0.0346,0.8058,-0.1528,1.0,-0.1927,-0.0514,0.0649,-0.2013,-0.3546,163.82,2.5,13.5
401856901,20260512,2026,DAL,ATL,72,77,2.01,1.79,1.5,1.87,1.87,179.5,1.82,1.96,9,9,-5,149,0,0.0,0.0,-0.1495,-0.0864,-150.3,-5.673,0.0,0.0,9.16,2.99,164.71,-0.0277,-0.0814,-0.0139,-0.0676,0.0394,-1.59,0.4084,-0.6622,0.0944,-0.1581,-0.7205,0.026,-1.5774,-0.1447,1.0,-0.0746,-0.0095,-0.2704,-0.0343,-0.2074,163.87,-1.5,-3.5
401856902,20260512,2026,PHX,MIN,84,88,1.47,2.67,-4.5,1.85,1.92,167.5,1.82,1.96,8,8,-4,172,0,0.0,1.0,0.0285,0.1514,-63.6,3.083,-1.0,0.0,0.81,0.07,162.11,0.0034,-0.0224,0.035,0.0599,0.0494,-4.21,-0.079,0.3247,0.1353,-0.0643,-0.4526,0.0716,-2.1,0.0528,0.0,0.0361,-0.1156,0.0314,-0.0586,0.0003,163.44,4.5,-8.5
401856903,20260512,2026,POR,NY,98,96,6.2,1.12,11.5,1.94,1.83,170.5,1.61,2.19,8,8,2,194,1,1.0,1.0,-0.3163,-0.4372,-109.9,-6.855,1.0,0.0,-17.81,2.71,167.27,0.02,-0.0659,0.0631,-0.0402,-0.0399,-0.88,-0.0411,-0.5154,-0.2616,-0.7135,7.3535,-0.0413,-0.3659,-0.1873,1.0,-0.2088,-0.2159,-0.0895,-0.2012,-0.6424,163.46,-11.5,13.5
401856904,20260513,2026,TOR,SEA,86,73,1.64,2.23,-3.5,1.94,1.8,166.5,1.79,1.99,8,8,13,159,1,1.0,0.0,-0.3608,-0.2484,-30.0,16.762,2.0,0.0,-0.52,2.41,160.47,-0.0073,-0.0569,0.0962,0.0429,-0.1718,-2.18,-0.1622,-0.1429,-0.1956,-0.0517,9.3462,-0.0235,-3.3798,-0.2857,1.0,-0.3716,-0.1835,0.0167,-0.0752,-0.421,163.54,3.5,9.5
401856905,20260513,2026,CON,LV,69,98,7.69,1.08,13.5,1.98,1.79,170.5,1.8,2.0,8,8,-29,167,0,0.0,0.0,-0.5505,-0.6196,-202.0,-0.561,0.0,0.0,-16.01,-1.65,166.76,0.0318,0.0645,-0.0457,-0.0363,-0.0642,-6.49,-0.0635,-0.8043,-0.4342,-0.4563,1.1814,0.0018,-3.9756,-0.0414,1.0,-0.5514,-0.422,0.0374,-0.067,-0.7783,163.5,-13.5,-15.5
401856906,20260513,2026,GS,CHI,63,69,1.39,2.95,-5.5,1.88,1.9,165.5,1.83,1.95,8,8,-6,132,0,0.0,0.0,0.2285,0.1006,160.0,6.531,-1.0,0.0,7.18,0.23,154.08,-0.025,-0.0625,-0.0913,0.1453,0.034,1.24,-0.0572,0.1924,-0.0776,0.2288,2.0049,-0.001,-1.1623,-0.1922,1.0,-0.0643,-0.0,0.0708,-0.1431,-0.125,163.61,5.5,-11.5
401856907,20260513,2026,LA,IND,78,87,1.91,1.88,1.5,1.77,1.98,182.5,1.63,2.17,8,8,-9,165,0,0.0,0.0,-0.0968,-0.0349,-119.5,-1.642,-1.0,0.0,-14.16,-0.45,169.63,-0.0043,-0.043,-0.0239,0.1021,-0.067,0.83,-0.3146,0.35,-0.0913,-0.3176,-4.8568,-0.0337,-0.2298,-0.038,0.0,0.0598,-0.0324,-0.0375,0.1973,0.1237,163.31,-1.5,-7.5
401856908,20260514,2026,DAL,MIN,86,90,1.57,2.37,-3.5,1.82,1.94,177.5,1.8,1.95,9,9,-4,176,0,0.0,0.0,-0.1044,-0.1065,-209.3,-2.87,0.0,0.0,4.33,2.31,164.75,-0.028,-0.0148,-0.021,0.0214,-0.0295,-2.18,-0.1008,-0.0082,0.0865,-0.1009,0.6752,0.0273,-1.7386,-0.1512,1.0,-0.0697,0.0306,-0.0787,0.0738,0.0451,163.39,3.5,-7.5
401856909,20260514,2026,POR,NY,82,100,5.36,1.15,10.5,1.98,1.79,174.5,1.82,1.98,9,9,-18,182,0,0.0,1.0,-0.4081,-0.4366,-99.6,-10.472,0.0,0.0,-15.15,0.55,165.45,0.004,-0.0417,0.0007,-0.0014,0.0021,-0.27,0.1052,-0.7445,-0.3115,-0.5298,5.7811,0.0181,-0.3457,-0.0043,2.0,-0.2604,-0.1562,-0.0639,-0.2665,-0.695,163.49,-10.5,-7.5
401856910,20260515,2026,CON,LV,94,101,8.25,1.07,13.5,2.07,1.72,170.5,1.76,2.04,9,9,-7,195,0,1.0,1.0,-0.6242,-0.8261,-227.7,-1.627,0.0,0.0,-24.68,-1.67,166.93,0.0265,0.0325,-0.0418,-0.0463,-0.0693,-6.39,-0.4251,-0.5045,-0.6368,-0.8645,1.431,0.0141,-3.6104,0.0593,2.0,-0.7823,-0.5252,-0.0249,-0.193,-1.2191,163.76,-13.5,6.5
401856912,20260515,2026,LA,TOR,99,95,1.29,3.59,-8.5,1.97,1.8,167.5,1.66,2.1,9,9,4,194,1,0.0,1.0,0.1379,0.2736,-58.6,-8.245,0.0,0.0,-12.05,3.61,165.36,0.0188,0.0106,-0.0321,-0.0126,-0.0394,-0.93,0.1273,0.0951,0.2755,-0.2311,-6.9324,0.002,-0.0729,0.188,0.0,0.3549,0.0353,0.0945,0.3672,0.753,164.17,8.5,-4.5
401856913,20260515,2026,PHX,CHI,91,83,1.52,2.49,-4.5,1.94,1.85,165.5,1.86,1.91,9,9,8,174,1,1.0,1.0,0.2877,0.1719,159.3,5.098,1.0,0.0,3.74,5.15,159.14,-0.0188,-0.0786,-0.0248,0.0798,0.0512,-1.15,0.1567,0.0556,0.0499,-0.0196,1.2573,0.0177,-2.3494,-0.0877,2.0,0.0735,-0.0736,0.0638,0.0336,0.0997,164.28,4.5,3.5
401856914,20260517,2026,MIN,CHI,79,86,1.4,2.91,-5.5,1.87,1.9,166.5,1.91,1.9,8,8,-7,165,0,0.0,0.0,0.1603,0.2368,242.8,2.907,1.0,0.0,5.63,2.99,158.61,-0.0006,-0.0372,-0.0656,-0.0132,0.0422,0.84,0.1772,0.0796,0.0691,0.3565,0.5795,-0.0008,-0.7561,-0.1521,3.0,0.0004,0.1438,-0.012,0.09,0.2217,164.44,5.5,-12.5
401856915,20260517,2026,ATL,LV,84,85,2.34,1.59,-1.5,2.27,1.56,171.5,1.89,1.88,8,8,-1,169,0,0.0,0.0,-0.2813,-0.2407,-39.2,3.818,3.0,0.0,-8.64,-4.27,164.93,0.0164,0.0844,-0.0884,0.1018,-0.0522,-2.44,-0.2265,-0.122,-0.1282,-0.0125,1.865,0.0303,-1.997,0.0851,3.0,-0.3632,-0.2924,0.2437,-0.0207,-0.2439,164.53,1.5,-2.5
401856916,20260517,2026,IND,SEA,89,78,1.14,5.46,-11.5,1.9,1.87,174.5,1.73,2.04,8,8,11,167,1,0.0,0.0,0.1897,0.1884,61.4,2.876,-2.0,0.0,11.51,7.78,166.61,-0.0085,0.0488,-0.0085,0.025,-0.0402,-1.16,0.2599,-0.1469,0.2421,0.4541,2.6507,0.0285,-2.0723,0.0252,2.0,0.0899,0.0551,0.1166,0.3521,0.6238,164.37,11.5,-0.5
401856917,20260517,2026,LA,TOR,96,106,1.29,3.53,-8.5,1.96,1.79,173.5,1.85,1.92,8,8,-10,202,0,0.0,1.0,0.2089,0.2168,-46.9,-0.309,0.0,0.0,-9.1,2.55,165.35,0.0224,-0.0314,-0.0141,-0.0455,-0.0366,-2.85,-0.0185,0.2342,0.2512,-0.0655,-6.806,-0.0491,-0.7135,0.0925,1.0,0.2168,0.0191,-0.0198,0.1215,0.3649,164.45,8.5,-18.5
