game_id,season,o_elo,o_rest,o_b2b,o_b2bh,o_b2ba,o_form5,o_form10,o_gp,o_eloh,o_eloa
401736170,2025,378.97148358545246,2,0,0,0,28.0,22.9,10,1759.335817773277,1380.3643341878246
401736171,2025,265.94116922604826,2,0,0,0,-0.7999999999999998,2.4000000000000004,9,1616.3427045811454,1350.4015353550972
401736172,2025,143.26337870792804,1,0,0,0,5.6000000000000005,7.0,12,1449.9838265448398,1306.7204478369117
401736173,2025,-141.94294480091185,1,0,0,0,-11.4,-6.799999999999999,10,1569.7109246328448,1711.6538694337567
401736174,2025,159.29822457407886,0,0,0,0,16.6,15.100000000000001,11,1536.3669423794115,1377.0687178053327
401736175,2025,286.5920752898635,0,0,0,0,5.0,7.699999999999999,10,1582.93031103003,1296.3382357401665
401736176,2025,300.40310902730675,0,0,0,0,9.799999999999999,11.2,12,1684.2170379335194,1383.8139289062126
401736177,2025,-223.55795149463438,0,0,0,0,-18.599999999999998,-14.299999999999999,11,1539.0734826611347,1762.631434155769
401736178,2025,-86.18738968273283,2,0,0,0,-1.2000000000000002,-4.3,11,1510.9603664503493,1597.147756133082
401736182,2025,128.4309615655161,-4,0,0,0,25.2,20.9,11,1574.4395819017552,1446.0086203362391
401736183,2025,180.20121533895804,-1,0,0,0,8.200000000000001,9.1,12,1727.2653349151485,1547.0641195761905
401736184,2025,-87.56146681118662,-3,0,0,0,-10.4,-13.299999999999999,12,1366.3715406085537,1453.9330074197403
401736185,2025,-237.3548596049759,1,0,0,0,-14.8,-4.1000000000000005,12,1293.3555677101215,1530.7104273150974
401736186,2025,103.75958381867417,-1,0,0,0,14.8,11.1,11,1689.6725628787492,1585.912979060075
401736187,2025,-199.03929130735128,0,0,0,0,-6.199999999999999,-7.4,12,1378.3584039609827,1577.397695268334
401736188,2025,-26.58202979959242,-6,1,1,0,-16.799999999999997,-17.0,12,1433.7840088419925,1460.366038641585
401736189,2025,248.03170193794904,1,-1,0,1,14.2,14.700000000000001,13,1733.1215180721408,1485.0898161341918
401736190,2025,-86.55998439668292,0,0,0,0,-5.0,-5.2,13,1500.1042089993189,1586.6641933960018
401736191,2025,67.00268087445784,0,0,0,0,5.2,6.0,13,1541.2079364191982,1474.2052555447403
401736192,2025,85.09844532348575,-1,0,0,0,-12.799999999999999,-13.1,13,1409.0602313493857,1323.9617860259
401736193,2025,-26.402041168819324,0,0,0,0,-18.6,-9.4,12,1573.0301748693769,1599.4322160381962
401736194,2025,-172.206372172569,2,0,0,0,-17.2,-14.9,13,1346.0992924835537,1518.3056646561226
401736195,2025,346.2314838783268,0,0,0,0,21.2,15.7,14,1702.5553670694474,1356.3238831911206
401736196,2025,220.98342908881227,1,-1,0,1,23.4,18.4,14,1545.109285499325,1324.1258564105128
401736197,2025,127.74224932222864,0,0,0,0,9.4,3.4,14,1470.3039064646134,1342.5616571423848
401736198,2025,-11.797950640867384,-1,0,0,0,-16.0,-5.6,13,1549.623322599547,1561.4212732404144
401736199,2025,-77.06660124218388,-1,0,0,0,8.8,-5.2,14,1622.839068308026,1699.90566955021
401736200,2025,134.88676892200533,1,0,0,0,20.0,15.4,14,1525.3471291549063,1390.460360232901
401736201,2025,-230.12701120231486,-1,0,0,0,-4.200000000000001,-10.299999999999999,15,1476.1866998508676,1706.3137110531825
401736202,2025,-35.41590917494955,-1,0,0,0,-1.5999999999999996,-3.799999999999999,15,1317.1496300324359,1352.5655392073854
401736203,2025,-215.40664812127147,0,0,0,0,-10.799999999999999,-14.3,15,1336.6788637561306,1552.085511877402
401736204,2025,102.3436374692485,0,0,0,0,11.8,3.4,15,1646.5839110446025,1544.240273575354
401736205,2025,-137.61998878451277,0,0,0,0,9.6,-8.9,15,1538.5408380291208,1676.1608268136335
401736206,2025,189.537670905921,0,0,0,0,14.4,13.200000000000001,14,1566.8043222646074,1377.2666513586864
401736207,2025,242.98058066268482,0,0,0,0,18.6,12.200000000000001,16,1574.2989642404266,1331.3183835777418
401736208,2025,79.68629514393683,-1,1,1,0,-6.6,-2.9000000000000004,15,1577.072359094385,1497.3860639504483
401736209,2025,-167.11571647481605,0,0,0,0,-5.0,-3.499999999999999,16,1517.9986304787858,1685.1143469536019
401736210,2025,-167.35152991133623,2,-1,0,1,4.4,-6.7,18,1370.7657451547468,1538.117275066083
401736211,2025,188.85501150644654,-1,0,0,0,15.399999999999999,12.200000000000001,16,1527.251797168526,1338.3967856620795
401736212,2025,-147.17076694506477,4,0,0,0,12.399999999999999,-4.699999999999999,16,1540.2791007291635,1687.4498676742282
401736213,2025,249.52660585062108,1,0,0,0,22.4,22.5,16,1616.5252203795299,1366.9986145289088
401736214,2025,-175.67354361426237,-1,1,1,0,-2.0,-6.699999999999999,17,1354.8366564606597,1530.510200074922
401736215,2025,-149.0880590455838,0,0,0,0,3.4,-2.4,17,1506.319708830246,1655.40776787583
401736216,2025,34.70510815045759,1,0,0,0,-7.199999999999999,0.6000000000000005,17,1367.5000727520853,1332.7949646016277
401736217,2025,28.37297755765053,-1,0,0,0,12.6,5.0,16,1572.3212005275618,1543.9482229699113
401736218,2025,336.22399295955574,0,0,0,0,26.0,26.5,17,1696.7932686021416,1360.5692756425858
401736219,2025,-90.10094103687493,0,0,0,0,-5.6,-2.3999999999999995,17,1532.853618228978,1622.9545592658528
401736430,2025,147.9260039235437,-2,0,0,0,16.400000000000002,9.7,18,1701.9723676837139,1554.0463637601702
401736220,2025,32.480229476265094,-2,0,0,0,-1.1999999999999997,6.199999999999999,17,1593.6330636927912,1561.1528342165261
401736221,2025,287.2630162170335,0,0,0,0,3.2,9.600000000000001,18,1628.701286121488,1341.4382699044545
401736222,2025,-55.79454962863565,0,0,0,0,1.6,-1.3999999999999995,18,1533.026190584588,1588.8207402132236
401736223,2025,-173.56728944934753,1,0,0,0,-7.200000000000001,-6.6,18,1381.5492998315995,1555.116589280947
401736224,2025,158.5881110471105,-3,0,0,0,6.2,9.2,18,1662.3856677510928,1503.7975567039823
401736225,2025,278.40450795687343,0,0,0,0,16.4,11.5,19,1615.415354532512,1337.0108465756387
401736226,2025,105.93636954200178,-4,0,0,0,-4.600000000000001,1.3000000000000007,18,1672.9238068236089,1566.987437281607
401736227,2025,-183.98036681579174,4,0,0,0,-21.400000000000002,-15.7,18,1355.3901765610135,1539.3705433768052
401736228,2025,36.975049583544205,0,0,0,0,-2.6,-5.699999999999999,19,1633.1287094503039,1596.1536598667597
401736229,2025,325.76799808748274,-6,1,1,0,15.399999999999999,17.6,18,1684.6247655367413,1358.8567674492585
401736230,2025,-29.593207637422665,2,0,0,0,-7.6000000000000005,-5.6,19,1525.693270931052,1555.2864785684746
401736231,2025,117.7776275433273,0,0,0,0,2.6000000000000005,2.9000000000000004,19,1527.2217583279369,1409.4441307846096
401736232,2025,137.0711996659452,3,0,0,0,-0.3999999999999999,11.6,19,1493.2594176314662,1356.188217965521
401736233,2025,44.85621967252132,0,0,0,0,-5.8,-1.9999999999999998,19,1604.1704339707844,1559.314214298263
401736234,2025,-289.66542970672344,0,0,0,0,-22.8,-22.3,19,1335.4465056395557,1625.111935346279
401736235,2025,62.63166312323847,2,0,0,0,5.8,0.8999999999999995,20,1598.651142349623,1536.0194792263844
401736236,2025,-144.78442532423082,-1,0,0,0,-0.5999999999999996,-3.0,20,1542.508889696248,1687.2933150204788
401736237,2025,-42.42407099100569,-1,1,1,0,2.8,-5.6,20,1351.7329284252928,1394.1569994162985
401736238,2025,-308.24017295670546,4,-1,0,1,-5.2,-16.5,20,1353.7750587585278,1662.0152317152333
401736239,2025,-47.32002413204418,0,0,0,0,3.6,3.9,20,1497.7147071716945,1545.0347313037387
401736240,2025,14.615879828789048,-2,0,0,0,5.8,-2.0999999999999996,20,1559.5761501019313,1544.9602702731422
401736241,2025,222.25781707026727,0,0,0,0,15.600000000000001,20.1,20,1591.408129028051,1369.1503119577837
401736242,2025,-297.32134737579486,1,0,0,0,-5.6,-11.600000000000001,21,1373.5326051128538,1670.8539524886487
401736243,2025,-39.86981516673336,-1,0,0,0,-9.6,-7.5,21,1535.2246563073427,1575.094471474076
401736244,2025,207.56523497243165,-2,0,0,0,14.0,3.9,23,1579.9225577011691,1372.3573227287375
401736245,2025,93.83605429140425,3,0,0,0,-1.9999999999999998,-4.8,21,1618.4499169653086,1524.6138626739044
401736246,2025,-17.103501487436915,1,0,0,0,12.600000000000001,6.800000000000001,21,1344.9363379851125,1362.0398394725494
401736247,2025,90.99381934519488,-1,0,0,0,-0.6000000000000001,0.2999999999999998,21,1598.5186015132854,1507.5247821680905
401736248,2025,-242.24608760976002,0,0,0,0,1.1999999999999997,-7.0,22,1401.0702349958713,1643.3163226056313
401736249,2025,-2.2411205541422987,-3,0,0,0,-3.3999999999999995,-2.7,21,1565.545852447351,1567.7869730014934
401736250,2025,-239.22631504960077,0,0,0,0,-21.4,-19.7,22,1349.1948499039836,1588.4211649535844
401736251,2025,-173.94884797681493,0,0,0,0,-0.7999999999999998,-9.9,22,1357.7813275536782,1531.7301755304932
401736252,2025,-127.05084972496843,-1,0,0,0,0.7999999999999999,-0.8999999999999999,22,1387.2022865238398,1514.2531362488082
401736253,2025,81.22862175053456,0,0,0,0,-2.8000000000000003,-2.299999999999999,22,1657.1842710776627,1575.9556493271282
401736254,2025,16.936032029166427,1,0,0,0,2.6,-5.3,23,1574.3132081508827,1557.3771761217163
401736255,2025,28.6837180282173,2,-1,0,1,-2.9999999999999996,-8.799999999999999,22,1628.8106433904047,1600.1269253621874
401736256,2025,-180.91455985774542,-1,0,0,0,-5.0,-3.0,22,1363.8587154763222,1544.7732753340676
401781604,2025,0.0,0,0,0,0,0.0,0.0,0,1500.0,1500.0
401736257,2025,101.31817441668977,0,0,0,0,-6.6000000000000005,3.1000000000000005,23,1495.4148387504306,1394.0966643337408
401736258,2025,69.74452785046878,0,0,0,0,6.8,-4.3,23,1649.3410483015305,1579.5965204510617
401736259,2025,314.73478784708936,0,0,0,0,11.2,11.8,24,1671.1166042528587,1356.3818164057693
401736260,2025,10.740090643692383,0,0,0,0,-1.6,-1.5000000000000002,23,1555.813697010571,1545.0736063668787
401736261,2025,237.55067195087327,0,0,0,0,14.4,5.1000000000000005,24,1590.368965750692,1352.8182937998188
401736262,2025,36.776888152935044,6,-1,0,1,2.0,5.5,23,1562.0233161519322,1525.2464279989972
401736263,2025,-85.02358613023785,5,0,0,0,-11.399999999999999,-13.1,23,1337.4890894953805,1422.5126756256184
401736264,2025,-11.101096118730311,0,0,0,0,-0.19999999999999996,1.9,24,1564.5397792597223,1575.6408753784526
401736265,2025,-190.55631926004435,0,0,0,0,-7.999999999999999,-2.5,25,1351.345905542663,1541.9022248027075
401736266,2025,133.61633082077788,1,0,0,0,5.4,-2.6,24,1664.3977894928698,1530.781458672092
401736267,2025,119.21114206975176,2,-1,0,1,8.6,7.9,25,1676.152515115965,1556.9413730462131
401736268,2025,140.03638377410357,4,0,0,0,7.6,6.1,24,1541.321418521907,1401.2850347478034
401736270,2025,225.50661913710724,-1,1,1,0,5.6000000000000005,2.4000000000000004,25,1675.2820669903929,1449.7754478532856
401736271,2025,-99.04622942712695,2,0,0,0,-9.8,-4.5,24,1466.998827458553,1566.04505688568
401736269,2025,-256.0362081322712,0,0,0,0,-21.4,-13.9,26,1327.2030734596906,1583.2392815919618
401736272,2025,-240.67932159261773,1,0,0,0,-9.6,-18.0,24,1310.2263172677133,1550.905638860331
401736273,2025,-149.91747623198785,0,0,0,0,0.0,0.9000000000000004,26,1391.7008144093793,1541.6182906413671
401736274,2025,-26.91339940564535,-1,1,1,0,3.9999999999999996,-4.2,25,1492.9837817689236,1519.897181174569
401736275,2025,134.98731204197338,-2,0,0,0,13.0,9.9,25,1691.4755975208109,1556.4882854788375
401736276,2025,-183.57932751607655,-1,1,1,0,-3.4,-9.3,25,1356.4807750592329,1540.0601025753094
401736277,2025,-292.72388215414435,-1,1,1,0,-17.6,-10.6,26,1366.1004361468263,1658.8243183009706
401736278,2025,74.56672964605877,0,0,0,0,12.6,2.8000000000000003,26,1579.2179107148702,1504.6511810688114
401736279,2025,147.59577035403777,0,0,0,0,20.0,7.300000000000001,26,1461.1247694336857,1313.528999079648
401736280,2025,-100.98547236121226,1,0,0,0,8.6,4.699999999999999,26,1466.233196542708,1567.2186689039202
401736281,2025,45.157162462197675,0,0,0,0,3.6,1.9,26,1596.9133559720044,1551.7561935098067
401736282,2025,-164.7681967609501,1,-1,0,1,-8.2,-7.7,27,1399.8973202593777,1564.6655170203278
401736283,2025,43.718538096359,1,0,0,0,7.999999999999999,4.299999999999999,27,1668.7459722847782,1625.0274341884192
401736284,2025,-46.94837575308566,0,0,0,0,3.0,-2.5,27,1472.2551990102681,1519.2035747633538
401736285,2025,35.116178193872884,0,0,0,0,5.6000000000000005,2.2,27,1574.8204197840992,1539.7042415902263
401736286,2025,-274.8100621574422,2,0,0,0,-4.0,-13.5,26,1337.2585277905202,1612.0685899479624
401736287,2025,-224.28156375560366,2,-1,0,1,-20.6,-10.200000000000001,28,1302.3985695030656,1526.6801332586692
401736288,2025,-219.22289039597854,0,0,0,0,-0.19999999999999996,-7.9,30,1389.7424174956063,1608.9653078915849
401736289,2025,118.85623168453776,1,0,0,0,0.0,2.9000000000000004,27,1559.282349844022,1440.4261181594843
401736290,2025,-88.67906923809119,1,0,0,0,-11.0,-5.500000000000001,28,1593.0257472871438,1681.704816525235
401736291,2025,130.58654774525917,-1,0,0,0,7.0,6.8999999999999995,28,1595.3651882602119,1464.7786405149527
401736292,2025,-196.2852290882879,0,0,0,0,6.0,-7.7,27,1376.5209443250974,1572.8061734133853
401736293,2025,-228.6073766690879,0,0,0,0,-12.6,-11.5,28,1290.5520964450257,1519.1594731141136
401736294,2025,15.758389715488192,-1,1,1,0,-8.399999999999999,-3.0,29,1554.2849960321973,1538.5266063167091
401736295,2025,-78.93769258930388,0,0,0,0,-2.0000000000000004,0.2999999999999998,29,1543.9970783996196,1622.9347709889234
401736296,2025,211.84494668039656,-2,0,0,0,2.5999999999999996,11.7,30,1587.6179010786643,1375.7729543982678
401736297,2025,-178.20108447868074,0,0,0,0,-17.6,-12.7,29,1274.7191916463873,1452.920276125068
401736298,2025,-183.3591785465935,2,0,0,0,-6.8,-3.7,28,1455.7113896038868,1639.0705681504803
401736299,2025,173.2831612529335,0,0,0,0,-3.4,3.2,28,1534.9923779127519,1361.7092166598184
401736300,2025,-192.58428654211866,-1,0,0,0,-14.6,-11.0,30,1527.8612812380627,1720.4455677801814
401736301,2025,-60.86520532979512,0,0,0,0,-5.2,-1.7999999999999998,30,1515.9731985095557,1576.8384038393508
401736302,2025,-299.4429533613559,-2,0,0,0,-17.0,-19.9,30,1307.7805992887406,1607.2235526500965
401736303,2025,131.94321670486465,0,0,0,0,1.4000000000000001,6.1,29,1484.0601988687292,1352.1169821638646
401736304,2025,-66.13714647693223,0,0,0,0,-1.4000000000000004,-3.6999999999999997,30,1544.5846124087057,1610.7217588856379
401736305,2025,-224.61941978332402,0,0,0,0,-4.6,-9.6,31,1369.385717846804,1594.005137630128
401736306,2025,311.1028258406109,0,0,0,0,24.2,18.1,30,1730.9616943233257,1419.8588684827148
401736307,2025,79.84594577184635,-1,0,0,0,4.6,-2.9000000000000004,31,1597.1911004667647,1517.3451546949184
401736308,2025,1.2280516760397404,1,0,0,0,-5.8,-9.8,30,1495.6205018821418,1494.392450206102
401736309,2025,281.1411769654485,0,0,0,0,4.6000000000000005,14.700000000000001,32,1576.53109866547,1295.3899217000214
401736310,2025,-125.42406607436396,0,0,0,0,-11.600000000000001,-9.600000000000001,32,1608.1403196913702,1733.5643857657342
401736311,2025,-62.00564125474443,0,0,0,0,-0.9999999999999996,-1.3999999999999995,31,1355.2505357855619,1417.2561770403063
401736312,2025,-34.00919813683686,-1,1,1,0,-1.6,3.1999999999999997,31,1474.785718180937,1508.7949163177739
401736313,2025,-40.8389576099421,0,0,0,0,-4.6,-7.3,31,1578.7752726288736,1619.6142302388157
401736314,2025,263.95660801741747,-1,0,0,0,6.4,4.6,30,1605.7413388439093,1341.7847308264918
401736315,2025,178.05308581234726,1,-1,0,1,3.8,0.20000000000000018,31,1515.2272339073068,1337.1741480949595
401736316,2025,254.79971048575908,1,0,0,0,7.6,4.0,34,1582.519258064292,1327.719547578533
401736317,2025,-99.69898639866733,0,0,0,0,2.1999999999999997,3.1,32,1486.577726673625,1586.2767130722923
401736318,2025,38.22131742373767,-2,0,0,0,-1.799999999999999,12.899999999999999,32,1327.623079724937,1289.4017623011994
401736319,2025,-79.99113702999398,1,0,0,0,-5.800000000000001,-1.6,32,1444.7871652473352,1524.7783022773292
401736320,2025,3.531368463824492,2,-1,0,1,-7.2,0.10000000000000003,33,1610.3519215754416,1606.820553111617
401736321,2025,-146.62231769842288,0,0,0,0,-17.599999999999998,-9.5,32,1497.002907825086,1643.6252255235088
401736322,2025,145.14686603452515,1,0,0,0,1.4000000000000004,3.0,33,1572.0160517022837,1426.8691856677585
401736323,2025,-267.9849887077946,0,0,0,0,-11.8,-14.8,34,1274.7112931491113,1542.696281856906
401736324,2025,-127.81113269375896,0,0,0,0,-8.8,-6.0,33,1338.2227539405412,1466.0338866343002
401736325,2025,184.35258077962885,0,0,0,0,20.6,8.700000000000001,33,1662.4903570641118,1478.137776284483
401736326,2025,-69.91254404534925,3,0,0,0,-2.3999999999999995,1.4,32,1554.7642773441805,1624.6768213895298
401736327,2025,162.93233908728325,3,0,0,0,14.0,17.2,35,1755.4279923848121,1592.4956532975289
401736328,2025,-22.093763659725482,0,0,0,0,0.0,-1.8,34,1449.7964486517064,1471.890212311432
401736329,2025,-206.77523984131062,2,0,0,0,-3.1999999999999993,-5.4,33,1342.3135488770251,1549.0887887183358
401736330,2025,306.51060989048733,0,0,0,0,12.0,8.0,35,1638.8770381538968,1332.3664282634095
401736331,2025,-46.32618971499733,0,0,0,0,-15.0,-0.09999999999999987,33,1494.2378708648162,1540.5640605798135
401736332,2025,-87.53125680067546,0,0,0,0,1.4000000000000004,-7.699999999999999,34,1558.859005683103,1646.3902624837785
401736333,2025,-176.81594322011233,0,0,0,0,-16.8,-16.9,36,1585.5538512311143,1762.3697944512267
401736334,2025,138.1814600856892,0,0,0,0,10.0,1.4000000000000001,34,1468.5267800009974,1330.3453199153082
401736335,2025,-220.71612237398517,2,0,0,0,-10.200000000000001,-13.899999999999999,35,1258.548569322914,1479.2646916968993
401736336,2025,-30.166291047299183,0,0,0,0,-2.5999999999999996,-3.8999999999999995,35,1643.847490354275,1674.013781401574
401736337,2025,-24.30175298242284,0,0,0,0,1.4000000000000004,-0.2999999999999998,34,1531.2354867653075,1555.5372397477304
401736338,2025,125.76390489910955,0,0,0,0,3.3999999999999995,6.3999999999999995,35,1453.159880962141,1327.3959760630314
401736339,2025,-67.79859780370543,0,0,0,0,-4.2,-3.9000000000000004,35,1365.5367510563,1433.3353488600055
401736340,2025,367.47506157351745,0,0,0,0,16.6,13.0,36,1614.7616484528482,1247.2865868793308
401736341,2025,-68.36060847148929,0,0,0,0,2.8,-3.5,36,1664.8013887580034,1733.1619972294927
401736342,2025,74.01796862639935,0,0,0,0,0.7999999999999998,-1.9,35,1653.0598829978455,1579.0419143714462
401736343,2025,-161.54264505275341,4,-1,0,1,-4.4,-8.7,38,1561.0570176800527,1722.599662732806
401736344,2025,-166.10033208572077,-1,0,0,0,-5.0,-5.0,37,1324.4263420547618,1490.5266741404826
401736345,2025,54.20888555260649,-2,1,1,0,-10.6,-0.6000000000000001,36,1561.9396976941982,1507.7308121415917
401736346,2025,90.65564448076839,0,0,0,0,4.8,9.4,37,1675.36372325469,1584.7080787739217
401736347,2025,-260.67127107699275,0,0,0,0,-13.2,-7.699999999999999,37,1409.4908285981007,1670.1620996750935
401736348,2025,-112.0411147599475,0,0,0,0,-14.0,-8.9,36,1277.3401565582574,1389.3812713182049
401736349,2025,-118.71955047148754,-1,1,1,0,-9.8,-5.8,38,1397.917329758968,1516.6368802304555
401736350,2025,-195.702356205019,0,0,0,0,-11.8,-11.2,38,1298.3161359647888,1494.0184921698078
401736351,2025,188.13289971775203,0,0,0,0,-1.4,8.1,39,1735.8947900653054,1547.7618903475534
401736352,2025,159.54023016583892,0,0,0,0,-11.8,2.7,37,1570.382756542181,1410.842526376342
401736353,2025,-425.856697014106,0,0,0,0,-21.2,-20.6,38,1255.8789015001203,1681.7355985142262
401736354,2025,13.245515948499587,0,0,0,0,-11.8,-4.2,39,1539.4803058469238,1526.2347898984242
401736355,2025,-119.52250269557157,2,0,0,0,-1.2,-4.8,36,1456.1295149704106,1575.6520176659822
401736356,2025,4.232442899582566,2,0,0,0,-5.6,2.3000000000000007,38,1689.6890454864308,1685.4566025868482
401736357,2025,-123.3883048595128,1,0,0,0,-17.8,-8.799999999999999,38,1283.46778573057,1406.8560905900829
401736358,2025,186.04977223744072,-1,0,0,0,1.7999999999999998,2.5,39,1574.36919232844,1388.3194200909993
401736359,2025,239.49309706991266,2,0,0,0,-1.6,9.1,40,1744.176374565935,1504.6832774960224
401736360,2025,342.6338008042376,-1,0,0,0,10.2,16.1,38,1594.7916982317358,1252.1578974274983
401736361,2025,399.73497549149556,0,0,0,0,19.2,18.200000000000003,39,1666.4907816058856,1266.75580611439
401736362,2025,-124.04198384466872,0,0,0,0,-5.3999999999999995,0.3999999999999999,37,1436.989834404657,1561.0318182493256
401736363,2025,-279.80168730558285,1,0,0,0,8.8,-6.8,39,1423.568070206263,1703.3697575118458
401736364,2025,131.0014484689425,4,0,0,0,13.6,5.6,39,1508.8668424040266,1377.865393935084
401736365,2025,295.5110214084648,0,0,0,0,11.2,10.700000000000001,40,1545.4898945501116,1249.9788731416468
401736366,2025,12.147504033232053,0,0,0,0,-2.0,3.8000000000000003,39,1596.9707225175873,1584.8232184843553
401736367,2025,68.3802630167761,1,-1,0,1,14.0,6.199999999999999,38,1431.051226118563,1362.6709631017868
401736368,2025,-42.909153298095816,-1,1,1,0,0.9999999999999998,9.200000000000001,40,1524.0612732373238,1566.9704265354196
401736369,2025,-260.1741461308511,-1,0,0,0,-6.2,-9.5,40,1409.3766090046836,1669.5507551355347
401736370,2025,453.86538612868435,-1,0,0,0,19.8,15.8,42,1717.5612187134252,1263.6958325847409
401736371,2025,110.91348469948775,1,-1,0,1,11.0,5.3,39,1549.7196272007761,1438.8061425012884
401736372,2025,-17.66854257288651,-1,0,0,0,10.600000000000001,10.899999999999999,41,1546.602844642321,1564.2713872152076
401736373,2025,73.09369865631265,1,0,0,0,5.0,7.1,40,1617.522553786735,1544.4288551304223
401736374,2025,217.8670359056946,0,0,0,0,10.0,10.6,40,1683.5336399067035,1465.6666040010089
401736375,2025,-149.64458374253263,2,0,0,0,0.8000000000000007,-9.299999999999999,41,1245.7491404909822,1395.3937242335148
401736376,2025,-273.26448598493084,2,0,0,0,-24.4,-11.299999999999999,41,1354.9160467190613,1628.1805327039922
401736377,2025,302.8003350418794,-1,0,0,0,30.799999999999997,21.7,42,1564.177008104122,1261.3766730622426
401736378,2025,-11.225511768529941,4,0,0,0,-1.5999999999999996,2.2,41,1708.6548664673935,1719.8803782359234
401736379,2025,231.22267571759812,0,0,0,0,14.2,10.7,41,1690.2114598126552,1458.988784095057
401736380,2025,250.648793207753,1,0,0,0,-1.0,7.5,42,1533.7708762131651,1283.1220830054122
401736381,2025,-23.838058052351016,1,0,0,0,2.6,4.3,43,1522.8591657010556,1546.6972237534067
401736382,2025,-279.01064102005216,1,0,0,0,-20.4,-6.1,42,1358.0207817190849,1637.031422739137
401736383,2025,-134.26866526349568,0,0,0,0,6.4,2.5,43,1566.9031771827747,1701.1718424462704
401736384,2025,-194.57281517196702,1,0,0,0,-19.4,-9.9,43,1346.0651566839165,1540.6379718558835
401736385,2025,192.8384148447085,-1,0,0,0,8.799999999999999,7.6,42,1451.4889188282984,1258.65050398359
401736386,2025,451.1084148943528,1,0,0,0,13.6,15.6,42,1727.3634022570466,1276.2549873626938
401736387,2025,320.3997813766275,1,0,0,0,23.799999999999997,12.5,43,1697.7113250794139,1377.3115437027864
401736388,2025,247.52871968023624,2,0,0,0,22.4,11.299999999999999,44,1571.5560041963204,1324.0272845160841
401736389,2025,-154.54424020630108,-1,0,0,0,0.20000000000000018,-0.6999999999999997,45,1562.6758440237159,1717.220084230017
401736390,2025,455.0265268167377,0,0,0,0,13.8,16.7,43,1729.322458218239,1274.2959314015013
401736391,2025,157.95747295896217,1,0,0,0,7.4,5.8,43,1617.7406607554356,1459.7831877964734
401736392,2025,-52.854550140886204,1,0,0,0,-13.0,-3.0999999999999996,44,1498.000385258142,1550.8549353990281
401736393,2025,-330.4022022738484,0,0,0,0,-36.2,-17.1,44,1372.310333254176,1702.7125355280243
401736394,2025,-304.9921260631045,0,0,0,0,-13.799999999999999,-7.2,45,1271.8457239999748,1576.8378500630793
401736395,2025,-341.600235723751,2,0,0,0,-18.4,-16.3,44,1250.356235015415,1591.956470739166
401736396,2025,143.5645038992359,0,0,0,0,3.4,-0.5,45,1688.1063267195373,1544.5418228203014
401736397,2025,-246.20528780702261,0,0,0,0,-14.2,-14.1,44,1485.567377812743,1731.7726656197656
401820272,2025,167.10037552476774,0,0,0,0,8.6,2.7,46,1699.8742625323032,1532.7738870075354
401820313,2025,120.65631461634689,-1,0,0,0,9.200000000000001,6.9,45,1712.4459161505424,1591.7896015341955
401820314,2025,-37.09075795481181,0,0,0,0,-2.8,-1.4000000000000001,45,1546.7362033604395,1583.8269613152513
401820315,2025,244.83673804491355,-2,0,0,0,15.600000000000001,11.6,45,1749.1502358817822,1504.3134978368687
401820316,2025,-143.18071722149693,0,0,0,0,-8.200000000000001,-10.100000000000001,46,1580.5274002316205,1723.7081174531174
401820317,2025,-260.00248981046434,0,0,0,0,-27.200000000000003,-14.4,46,1496.7306219540933,1756.7331117645576
401820318,2025,82.89656084851754,0,0,0,0,10.2,-0.3999999999999999,46,1606.7298627621042,1523.8333019135866
401820319,2025,-190.86302911422695,0,0,0,0,-16.799999999999997,-8.0,47,1520.8925602128058,1711.7555893270328
401820320,2025,76.87950903088563,0,0,0,0,-2.0,6.0,47,1690.5575133578118,1613.6780043269262
401820321,2025,222.16843683527895,0,0,0,0,26.0,14.200000000000001,47,1737.816085276965,1515.647648441686
401820324,2025,5.3124413265757084,0,0,0,0,-2.6,4.1,47,1567.9378030011333,1562.6253616745576
401820327,2025,111.36461408447371,0,0,0,0,6.999999999999998,5.699999999999999,48,1739.6369295349725,1628.2723154504988
401820328,2025,134.15658120089597,2,0,0,0,9.0,5.299999999999999,48,1716.3175437910745,1582.1609625901785
401820330,2025,155.86793838906033,0,0,0,0,12.0,6.999999999999999,49,1727.1732223851568,1571.3052839960965
401820331,2025,33.11186087220517,0,0,0,0,0.20000000000000018,3.5,49,1700.5105529288383,1667.398692056633
401820333,2025,-99.95204939469386,0,0,0,0,-7.6,-8.9,50,1599.2632284932797,1699.2152778879736
401820334,2025,-73.99573787153236,0,0,0,0,-5.6,-7.500000000000001,50,1646.9567535569695,1720.9524914285018
401820337,2025,-126.03913085183854,0,0,0,0,-3.0,-8.100000000000001,51,1620.9350570668164,1746.974187918655
401820338,2025,-53.904356672785525,0,0,0,0,0.7999999999999998,-5.5,51,1622.2870748542339,1676.1914315270194
401820340,2025,79.93613426874549,0,0,0,0,4.2,5.1,52,1723.9226896271084,1643.986555358363
401820322,2025,97.48318509530759,-2,0,0,0,1.6,10.0,52,1736.1503071717611,1638.6671220764536
401820325,2025,111.06558688407927,0,0,0,0,7.2,7.2,53,1742.941508066147,1631.8759211820677
401820326,2025,-135.32458823320462,0,0,0,0,-5.4,-6.5,54,1619.746420507505,1755.0710087407097
401820329,2025,-153.3734316501284,0,0,0,0,-5.0,-2.3,55,1610.7219987990431,1764.0954304491715
