game_id,player,side,nfoul,t3,f3_h1,t2,times
401736316,Odyssey Sims,home,2,,0,1606.0,1601|1606
401736316,Myisha Hines-Allen,away,3,2195.0,0,2165.0,1619|2165|2195
401736316,JJ Quinerly,away,3,2256.0,0,2121.0,1654|2121|2256
401736316,Chloe Bibby,home,1,,0,,1763
401736316,Kelsey Mitchell,home,1,,0,,2103
401736317,Dearica Hamby,home,2,,0,2052.0,138|2052
401736317,Leonie Fiebich,away,2,,0,2387.5,294|2388
401736317,Kelsey Plum,home,2,,0,1572.0,304|1572
401736317,Jonquel Jones,away,4,1972.0,0,781.0,482|781|1972|2360
401736317,Julie Vanloo,home,2,,0,2186.0,860|2186
401736317,Natasha Cloud,away,3,2366.4,0,2164.0,1137|2164|2366
401736317,Sabrina Ionescu,away,1,,0,,1287
401736317,Julie Allemand,home,2,,0,1774.7,1372|1775
401736317,Marine Johannes,away,2,,0,1704.0,1510|1704
401736317,Rickea Jackson,home,4,2363.1,0,1828.0,1631|1828|2363|2377
401736317,Rae Burrell,home,3,2067.0,0,1961.0,1928|1961|2067
401736317,Azura Stevens,home,1,,0,,2225
401736318,Aneesah Morrow,home,3,2248.0,0,1934.0,17|1934|2248
401736318,Tina Charles,home,3,2049.0,0,1402.0,302|1402|2049
401736318,Saniya Rivers,home,2,,0,462.0,305|462
401736318,Michaela Onyenwere,away,3,1891.0,0,1684.0,447|1684|1891
401736318,Ariel Atkins,away,2,,0,805.0,724|805
401736318,Double,away,1,,0,,805
401736318,Rebecca Allen,away,1,,0,,805
401736318,Bria Hartley,home,1,,0,,805
401736318,Olivia Nelson-Ododa,home,2,,0,1969.0,877|1969
401736318,Kamilla Cardoso,away,2,,0,1714.0,1103|1714
401736318,Lindsay Allen,home,2,,0,2243.0,1147|2243
401736318,Kia Nurse,away,4,1527.0,0,1292.0,1255|1292|1527|2088
401736318,Leila Lacan,home,2,,0,1602.0,1264|1602
401736318,Hailey Van Lith,away,1,,0,,1595
401736318,Aaliyah Edwards,home,2,,0,1879.0,1857|1879
401736318,Marina Mabrey,home,2,,0,2046.0,1914|2046
401736318,Elizabeth Williams,away,1,,0,,2216
401736318,Rachel Banham,away,1,,0,,2274
401736318,Sevgi Uzun,away,2,,0,2362.9,2362|2363
401736319,Veronica Burton,away,4,1754.5,0,1250.0,149|1250|1754|2178
401736319,Temi Fagbenle,away,2,,0,1319.0,151|1319
401736319,Sonia Citron,home,4,1175.9,1,290.0,215|290|1176|2384
401736319,Jacy Sheldon,home,3,1697.0,0,1651.0,259|1651|1697
401736319,Alysha Clark,home,3,1544.0,0,1181.6,515|1182|1544
401736319,Jade Melbourne,home,3,1475.0,0,1222.0,598|1222|1475
401736319,Kiki Iriafen,home,3,1889.0,0,1358.0,638|1358|1889
401736319,Janelle Salaun,away,2,,0,2275.0,843|2275
401736319,Tiffany Hayes,away,2,,0,1530.0,1370|1530
401736319,Iliana Rupert,away,4,1978.0,0,1866.0,1392|1866|1978|2035
401736319,Kate Martin,away,1,,0,,1859
401736319,Sug Sutton,home,1,,0,,2006
401736319,Carla Leite,away,1,,0,,2090
401736319,Kaila Charles,away,1,,0,,2113
401736319,Lucy Olsen,home,1,,0,,2385
401736320,Chelsea Gray,home,1,,0,,275
401736320,Kierstan Bell,home,2,,0,494.0,330|494
401736320,Stephanie Talbot,away,1,,0,,528
401736320,Emma Meesseman,away,2,,0,2057.0,625|2057
401736320,Jackie Young,home,5,1470.0,0,1346.0,660|1346|1470|2192|2222
401736320,Jewell Loyd,home,3,2141.0,0,1718.0,770|1718|2141
401736320,Kennedy Burke,away,3,1781.9,0,1592.0,807|1592|1782
401736320,Jonquel Jones,away,5,2090.0,0,1645.0,1008|1645|2090|2157|2246
401736320,Leonie Fiebich,away,4,1940.0,0,1674.0,1037|1674|1940|2287
401736320,Marine Johannes,away,1,,0,,1144
401736320,NaLyssa Smith,home,4,1984.0,0,1327.0,1251|1327|1984|2040
401736320,Dana Evans,home,1,,0,,1314
401736320,A'ja Wilson,home,1,,0,,1741
401736320,Sabrina Ionescu,away,2,,0,2387.9,1966|2388
401736320,Natasha Cloud,away,1,,0,,2319
401736321,Rhyne Howard,away,2,,0,2338.0,138|2338
401736321,Brittney Griner,away,2,,0,1859.0,332|1859
401736321,Ezi Magbegor,home,3,1760.4,0,1190.4,400|1190|1760
401736321,Erica Wheeler,home,3,1630.0,0,582.3,463|582|1630
401736321,Skylar Diggins,home,3,2077.0,0,1460.0,657|1460|2077
401736321,Brionna Jones,away,3,1414.0,0,1026.0,710|1026|1414
401736321,Tiffany Mitchell,home,1,,0,,741
401736321,Brittney Sykes,home,2,,0,2243.0,1064|2243
401736321,Allisha Gray,away,2,,0,2113.0,1168|2113
401736321,Gabby Williams,home,1,,0,,1193
401736321,Naz Hillmon,away,2,,0,1612.0,1277|1612
401736321,Nneka Ogwumike,home,1,,0,,1676
401736321,Maya Caldwell,away,1,,0,,1691
401736321,Nia Coffey,away,1,,0,,1702
401736321,Dominique Malonga,home,1,,0,,1987
401736322,Stefanie Dolson,away,3,834.0,1,124.0,54|124|834
401736322,Aliyah Boston,home,2,,0,748.0,146|748
401736322,Jade Melbourne,away,2,,0,1085.0,319|1085
401736322,Kiki Iriafen,away,5,1894.0,0,1126.0,436|1126|1894|2109|2362
401736322,Damiris Dantas,home,3,1725.0,0,1571.0,520|1571|1725
401736322,Emily Engstler,away,5,1558.0,0,984.0,532|984|1558|2025|2158
401736322,Sonia Citron,away,2,,0,908.0,782|908
401736322,Odyssey Sims,home,3,1680.0,0,1141.6,1014|1142|1680
401736322,Makayla Timpson,home,1,,0,,1152
401736322,Sophie Cunningham,home,3,2034.0,0,1614.0,1383|1614|2034
401736322,Lexie Hull,home,1,,0,,1838
401736322,Madison Scott,away,1,,0,,1927
401736322,Kelsey Mitchell,home,3,2278.0,0,2144.0,2079|2144|2278
401736322,Natasha Howard,home,3,2249.0,0,2132.0,2118|2132|2249
401736322,Sophie Cunningham personal,home,2,,0,2395.0,2389|2395
401736323,Kamilla Cardoso,home,4,1209.0,0,1151.4,127|1151|1209|1329
401736323,Sevgi Uzun,home,4,1300.0,0,493.0,174|493|1300|2389
401736323,Tiffany Hayes,away,2,,0,1239.0,278|1239
401736323,Rachel Banham,home,3,1494.0,0,1210.0,290|1210|1494
401736323,Iliana Rupert,away,2,,0,1853.0,522|1853
401736323,Kia Nurse,home,2,,0,620.0,566|620
401736323,Carla Leite,away,2,,0,2228.0,714|2228
401736323,Ariel Atkins,home,2,,0,1460.0,747|1460
401736323,Kate Martin,away,1,,0,,765
401736323,Rebecca Allen,home,1,,0,,943
401736323,Janelle Salaun,away,1,,0,,998
401736323,Temi Fagbenle,away,1,,0,,1221
401736323,Janelle Salaun defensive 3-seconds (technical,away,1,,0,,1281
401736323,Veronica Burton,away,2,,0,2065.0,1472|2065
401736323,Hailey Van Lith,home,2,,0,1657.0,1590|1657
401736323,Cecilia Zandalasini,away,1,,0,,1832
401736323,Iliana Rupert defensive 3-seconds (technical,away,1,,0,,1937
401736323,Maddy Westbeld,home,1,,0,,1947
401736323,Kaila Charles,away,1,,0,,2245
401736324,Haley Jones,home,2,,0,2091.0,87|2091
401736324,Luisa Geiselsoder,home,4,1239.0,0,714.0,186|714|1239|1267
401736324,Paige Bueckers,home,3,2135.0,0,2129.0,238|2129|2135
401736324,Dearica Hamby,away,2,,0,405.0,324|405
401736324,Kelsey Plum,away,4,2038.0,0,1449.0,329|1449|2038|2307
401736324,JJ Quinerly,home,2,,0,1715.0,390|1715
401736324,Diamond Miller,home,3,1657.0,0,1624.0,707|1624|1657
401736324,Myisha Hines-Allen,home,1,,0,,1135
401736324,Rae Burrell,away,1,,0,,1188
401736324,Cameron Brink,away,2,,0,1199.0,1196|1199
401736324,Rickea Jackson,away,4,1821.0,0,1471.0,1277|1471|1821|2273
401736324,Li Yueru,home,1,,0,,1436
401736324,JJ Quinerly personal,home,1,,0,,1555
401736324,Maddy Siegrist,home,2,,0,1993.0,1559|1993
401736324,Julie Allemand,away,1,,0,,1571
401736324,Azura Stevens,away,1,,0,,2199
401736324,Maddy Siegrist personal,home,1,,0,,2388
401736325,Rhyne Howard,home,5,905.0,1,294.0,76|294|905|2055|2238
401736325,Ezi Magbegor,away,3,1259.0,0,1219.0,251|1219|1259
401736325,Brittney Sykes,away,4,2221.0,0,858.0,361|858|2221|2357
401736325,Erica Wheeler,away,2,,0,578.2,443|578
401736325,Brionna Jones,home,3,1155.5,1,922.0,559|922|1156
401736325,Nneka Ogwumike,away,3,2044.0,0,1645.0,705|1645|2044
401736325,Maya Caldwell,home,2,,0,1821.0,768|1821
401736325,Brittney Griner,home,3,2280.0,0,876.0,814|876|2280
401736325,Dominique Malonga,away,4,952.0,1,947.0,884|947|952|1573
401736325,Allisha Gray,home,4,1909.0,0,1370.0,1094|1370|1909|2391
401736325,Gabby Williams,away,2,,0,1895.0,1236|1895
401736325,Naz Hillmon,home,2,,0,2293.0,1308|2293
401736325,Tiffany Mitchell,away,2,,0,1749.4,1659|1749
401736325,Skylar Diggins,away,1,,0,,2171
401736326,Kahleah Copper,home,3,951.0,1,814.0,194|814|951
401736326,Chelsea Gray,away,1,,0,,317
401736326,DeWanna Bonner,home,4,867.0,1,867.0,417|867|867|2399
401736326,Kierstan Bell,away,1,,0,,454
401736326,Monique Akoa Makani,home,2,,0,1217.0,456|1217
401736326,Kathryn Westbeld,home,1,,0,,468
401736326,Natasha Mack,home,2,,0,1733.0,519|1733
401736326,Aaliyah Nye,away,1,,0,,562
401736326,Sami Whitcomb,home,1,,0,,589
401736326,Kiah Stokes,away,1,,0,,636
401736326,NaLyssa Smith,away,4,1285.0,0,883.0,837|883|1285|2312
401736326,Jackie Young,away,3,1632.0,0,1331.0,1013|1331|1632
401736326,Satou Sabally,home,3,2313.0,0,1872.0,1242|1872|2313
401736326,Alyssa Thomas,home,4,1463.0,0,1293.0,1270|1293|1463|2108
401736326,Dana Evans,away,2,,0,1745.4,1713|1745
401736326,A'ja Wilson,away,1,,0,,2006
401736326,Jewell Loyd,away,1,,0,,2053
401736327,Bridget Carleton,home,2,,0,282.0,93|282
401736327,Sabrina Ionescu,away,2,,0,1995.0,117|1995
401736327,Natasha Cloud,away,5,814.0,1,814.0,237|814|814|1492|1748
401736327,Leonie Fiebich,away,4,1575.0,0,1129.0,375|1129|1575|2023
401736327,Maria Kliundikova,home,1,,0,,517
401736327,Emma Meesseman,away,5,1258.0,0,1074.0,648|1074|1258|1809|2251
401736327,DiJonai Carrington,home,2,,0,1896.0,659|1896
401736327,Jonquel Jones,away,2,,0,1328.0,661|1328
401736327,Jonquel Jones defensive 3-seconds (technical,away,1,,0,,673
401736327,Alanna Smith,home,3,1438.0,0,1382.0,1012|1382|1438
401736327,Jessica Shepard,home,1,,0,,1163
401736327,Courtney Williams,home,2,,0,1957.0,1282|1957
401736327,Kennedy Burke,away,2,,0,1519.0,1462|1519
401736327,Natasha Cloud personal,away,1,,0,,2380
401736327,Sabrina Ionescu personal,away,2,,0,2396.4,2388|2396
401736327,Kayla McBride,home,1,,0,,2391
401736329,Sophie Cunningham,away,1,,0,,35
401736329,Leila Lacan,home,4,1523.0,0,730.0,53|730|1523|2249
401736329,Marina Mabrey,home,2,,0,1432.0,141|1432
401736329,Aliyah Boston,away,4,1160.3,1,333.0,244|333|1160|1583
401736329,Aneesah Morrow,home,4,1963.0,0,1356.0,373|1356|1963|2173
401736329,Damiris Dantas,away,2,,0,464.0,399|464
401736329,Natasha Howard,away,5,1060.0,1,577.3,512|577|1060|2194|2272
401736329,Olivia Nelson-Ododa,home,4,1716.0,0,716.0,543|716|1716|2355
401736329,Lexie Hull,away,3,2540.0,0,2011.0,641|2011|2540
401736329,Saniya Rivers,home,2,,0,1882.0,721|1882
401736329,Bria Hartley,home,5,1878.0,0,1395.0,754|1395|1878|2114|2116
401736329,Makayla Timpson defensive 3-seconds (technical,away,1,,0,,801
401736329,Tina Charles,home,4,1316.0,0,1139.0,846|1139|1316|2461
401736329,Aneesah Morrow defensive 3-seconds (technical,home,1,,0,,1187
401736329,Odyssey Sims,away,2,,0,1417.0,1241|1417
401736329,Aaliyah Edwards,home,3,1741.7,0,1593.0,1534|1593|1742
401736329,Brianna Turner,away,2,,0,1912.0,1569|1912
401736329,Aaliyah Edwards defensive 3-seconds (technical,home,1,,0,,1673
401736329,Kelsey Mitchell,away,1,,0,,2057
401736329,Marina Mabrey personal,home,1,,0,,2689
401736329,Saniya Rivers personal,home,1,,0,,2695
401736328,Sonia Citron,home,3,2005.0,0,701.0,11|701|2005
401736328,Dearica Hamby,away,5,1309.0,0,232.0,132|232|1309|1527|2114
401736328,Jade Melbourne,home,6,1163.8,1,908.0,218|908|1164|1551|2204|2305
401736328,Azura Stevens,away,2,,0,935.0,330|935
401736328,Lucy Olsen,home,2,,0,1726.0,397|1726
401736328,Stefanie Dolson,home,1,,0,,489
401736328,Cameron Brink,away,4,1034.0,1,742.0,507|742|1034|1189
401736328,Alysha Clark,home,2,,0,1975.0,648|1975
401736328,Kelsey Plum,away,2,,0,2324.0,1086|2324
401736328,Kiki Iriafen,home,3,1710.0,0,1441.0,1286|1441|1710
401736328,Sug Sutton,home,1,,0,,1812
401736328,Madison Scott,home,1,,0,,1841
401736328,Julie Vanloo,away,1,,0,,1897
401736328,Rickea Jackson,away,1,,0,,2380
401736330,Haley Jones,away,4,1335.0,0,714.0,120|714|1335|1388
401736330,Luisa Geiselsoder,away,4,1301.0,0,596.0,184|596|1301|1421
401736330,NaLyssa Smith,home,1,,0,,309
401736330,Myisha Hines-Allen,away,3,1566.0,0,1453.0,352|1453|1566
401736330,Dana Evans,home,4,1670.0,0,450.0,413|450|1670|2012
401736330,Jewell Loyd,home,2,,0,994.0,488|994
401736330,Maddy Siegrist,away,3,1511.0,0,961.0,580|961|1511
401736330,Jackie Young,home,5,1219.0,0,841.0,775|841|1219|1747|2269
401736330,Chelsea Gray,home,1,,0,,983
401736330,Kierstan Bell,home,2,,0,1833.0,1120|1833
401736330,Grace Berger,away,1,,0,,1293
401736330,A'ja Wilson,home,1,,0,,1321
401736330,Diamond Miller,away,1,,0,,2329
401736330,Megan Gustafson,home,1,,0,,2335
401736331,Nneka Ogwumike,home,1,,0,,106
401736331,Sami Whitcomb,away,3,2194.0,0,1395.0,339|1395|2194
401736331,Gabby Williams,home,3,1490.0,0,880.0,381|880|1490
401736331,Dominique Malonga,home,1,,0,,471
401736331,Satou Sabally,away,4,1013.0,1,696.0,520|696|1013|1508
401736331,Kitija Laksa,away,2,,0,1808.0,540|1808
401736331,Erica Wheeler,home,4,1577.0,0,846.0,674|846|1577|2397
401736331,DeWanna Bonner,away,3,1079.0,1,983.0,683|983|1079
401736331,Alyssa Thomas,away,1,,0,,732
401736331,Brittney Sykes,home,1,,0,,924
401736331,Lexi Held,away,1,,0,,934
401736331,Skylar Diggins,home,4,1783.6,0,1688.0,1095|1688|1784|1937
401736331,Kahleah Copper,away,3,2187.0,0,1999.0,1162|1999|2187
401736331,Ezi Magbegor,home,2,,0,2396.7,1527|2397
401736331,Sami Whitcomb personal,away,1,,0,,1793
401736331,Kathryn Westbeld,away,1,,0,,1855
401736332,Temi Fagbenle,home,5,1340.0,0,203.0,106|203|1340|1463|1915
401736332,Maya Caldwell,away,4,1277.0,0,1047.0,149|1047|1277|1319
401736332,Veronica Burton,home,3,2009.0,0,1853.0,262|1853|2009
401736332,Rhyne Howard,away,2,,0,1680.0,444|1680
401736332,Te-Hina Paopao,away,4,1958.0,0,1531.0,468|1531|1958|2032
401736332,Cecilia Zandalasini,home,1,,0,,695
401736332,Allisha Gray,away,3,1596.0,0,1425.0,925|1425|1596
401736332,Carla Leite,home,2,,0,2071.0,1019|2071
401736332,Iliana Rupert,home,1,,0,,1120
401736332,Tiffany Hayes,home,2,,0,1381.0,1226|1381
401736332,Janelle Salaun,home,1,,0,,1297
401736332,Brionna Jones,away,2,,0,1974.0,1861|1974
401736332,Kate Martin,home,1,,0,,2128
401736332,Sika Kone,away,1,,0,,2358
401736333,DiJonai Carrington,away,3,827.0,1,819.0,351|819|827
401736333,Maria Kliundikova,away,4,2287.0,0,868.0,362|868|2287|2366
401736333,Marine Johannes,home,2,,0,1107.0,422|1107
401736333,Courtney Williams,away,3,1934.0,0,1651.0,636|1651|1934
401736333,Natasha Cloud,home,3,1370.0,0,1267.0,701|1267|1370
401736333,Natisha Hiedeman,away,2,,0,1842.0,734|1842
401736333,Sabrina Ionescu,home,2,,0,2265.0,849|2265
401736333,Jonquel Jones,home,1,,0,,1264
401736333,Alanna Smith,away,2,,0,1964.0,1486|1964
401736333,Stephanie Talbot,home,1,,0,,1786
401736333,Kennedy Burke,home,1,,0,,2106
401736333,Bridget Carleton,away,2,,0,2192.0,2124|2192
401736333,Emma Meesseman,home,1,,0,,2145
401736334,Alysha Clark,home,2,,0,307.0,259|307
401736334,Lucy Olsen,home,1,,0,,331
401736334,Madison Scott,home,3,1771.8,0,1727.0,383|1727|1772
401736334,Madison Scott defensive 3-seconds (technical,home,1,,0,,408
401736334,Aaliyah Edwards,away,3,1774.4,0,1699.0,480|1699|1774
401736334,Lindsay Allen,away,2,,0,945.0,649|945
401736334,Saniya Rivers,away,2,,0,1755.9,843|1756
401736334,Emily Engstler,home,2,,0,1021.0,959|1021
401736334,Tina Charles,away,3,2130.0,0,1502.0,972|1502|2130
401736334,Aneesah Morrow,away,1,,0,,1007
401736334,Kiki Iriafen,home,3,1939.0,0,1635.0,1101|1635|1939
401736334,Jade Melbourne,home,1,,0,,1160
401736334,Leila Lacan,away,1,,0,,1244
401736334,Marina Mabrey,away,3,2081.0,0,1918.0,1315|1918|2081
401736334,Bria Hartley,away,1,,0,,1449
401736334,Olivia Nelson-Ododa,away,3,2271.0,0,1844.0,1716|1844|2271
401736335,Ezi Magbegor,away,4,2204.0,0,2144.0,293|2144|2204|2258
401736335,Kamilla Cardoso,home,3,1129.0,1,750.0,366|750|1129
401736335,Rebecca Allen,home,2,,0,616.0,420|616
401736335,Elizabeth Williams,home,1,,0,,851
401736335,Brittney Sykes,away,3,2339.0,0,989.0,964|989|2339
401736335,Nneka Ogwumike,away,1,,0,,1131
401736335,Ariel Atkins,home,3,2353.0,0,2258.0,1276|2258|2353
401736335,Skylar Diggins,away,1,,0,,1367
401736335,Rachel Banham,home,2,,0,1476.0,1462|1476
401736335,Dominique Malonga,away,1,,0,,1574
401736335,Angel Reese,home,3,2378.6,0,1717.0,1702|1717|2379
401736335,Erica Wheeler,away,1,,0,,2121
401736335,Sevgi Uzun,home,1,,0,,2158
401736335,Elizabeth Williams personal,home,1,,0,,2385
401736335,Angel Reese personal,home,1,,0,,2390
401736336,Rhyne Howard,away,1,,0,,176
401736336,NaLyssa Smith,home,4,1989.0,0,1584.0,244|1584|1989|2228
401736336,Chelsea Gray,home,3,1244.0,0,1054.0,629|1054|1244
401736336,Kiah Stokes,home,1,,0,,697
401736336,Aaliyah Nye,home,1,,0,,769
401736336,Allisha Gray,away,3,1974.0,0,1071.0,877|1071|1974
401736336,Maya Caldwell,away,2,,0,1743.7,1066|1744
401736336,Te-Hina Paopao,away,2,,0,2029.0,1116|2029
401736336,Brittney Griner,away,2,,0,1510.0,1413|1510
401736336,Jewell Loyd,home,2,,0,1758.9,1429|1759
401736336,Brionna Jones,away,1,,0,,1450
401736336,Jackie Young,home,2,,0,1711.0,1607|1711
401736336,Nia Coffey,away,2,,0,1658.0,1630|1658
401736336,Dana Evans,home,1,,0,,1866
401736336,Naz Hillmon,away,1,,0,,1949
401736336,A'ja Wilson,home,1,,0,,2089
401736337,Sami Whitcomb,away,2,,0,363.0,123|363
401736337,Temi Fagbenle,home,4,1097.0,1,255.0,157|255|1097|1992
401736337,Natasha Mack,away,1,,0,,237
401736337,Veronica Burton,home,2,,0,2057.0,416|2057
401736337,Kaitlyn Chen,home,1,,0,,497
401736337,Janelle Salaun,home,2,,0,1196.1,578|1196
401736337,Monique Akoa Makani,away,3,2027.0,0,1966.0,591|1966|2027
401736337,DeWanna Bonner,away,1,,0,,619
401736337,Lexi Held,away,1,,0,,701
401736337,Laeticia Amihere,home,2,,0,757.0,744|757
401736337,Kaila Charles,home,2,,0,1018.0,744|1018
401736337,Kahleah Copper,away,5,1532.0,0,1288.0,777|1288|1532|2330|2389
401736337,Alyssa Thomas,away,3,1641.0,0,1198.9,1000|1199|1641
401736337,Kate Martin,home,1,,0,,1342
401736337,Carla Leite,home,1,,0,,1953
401736337,Satou Sabally,away,2,,0,2313.0,2269|2313
401736337,Veronica Burton personal,home,2,,0,2386.1,2377|2386
401736337,Temi Fagbenle personal,home,1,,0,,2378
401736338,Grace Berger,away,3,1958.0,0,264.0,218|264|1958
401736338,Lynne Roberts,home,1,,0,,218
401736338,Haley Jones,away,3,696.0,1,687.0,380|687|696
401736338,JJ Quinerly,away,2,,0,1792.0,410|1792
401736338,Azura Stevens,home,3,1978.0,0,1514.0,459|1514|1978
401736338,Rae Burrell,home,2,,0,1827.0,716|1827
401736338,Chris Koclanes,away,1,,0,,760
401736338,Myisha Hines-Allen,away,1,,0,,803
401736338,Paige Bueckers clear path,away,1,,0,,828
401736338,Cameron Brink,home,1,,0,,857
401736338,Paige Bueckers,away,2,,0,2058.0,922|2058
401736338,Rickea Jackson,home,2,,0,2337.0,1062|2337
401736338,Julie Allemand,home,3,2260.0,0,1621.0,1093|1621|2260
401736338,Maddy Siegrist,away,1,,0,,1445
401736338,Luisa Geiselsoder,away,3,2139.0,0,1898.0,1575|1898|2139
401736338,Kelsey Plum,home,1,,0,,1595
401736338,Dearica Hamby,home,1,,0,,2182
401736338,Aziaha James,away,1,,0,,2246
401736339,Aneesah Morrow,home,3,1364.0,0,1124.0,13|1124|1364
401736339,Kiki Iriafen,away,3,1651.0,0,489.0,233|489|1651
401736339,Bria Hartley,home,2,,0,918.0,317|918
401736339,Jade Melbourne,away,1,,0,,332
401736339,Emily Engstler,away,3,2119.0,0,1913.0,374|1913|2119
401736339,Stefanie Dolson,away,3,1719.0,0,1139.0,382|1139|1719
401736339,Leila Lacan,home,5,2012.0,0,1589.0,477|1589|2012|2055|2177
401736339,Aaliyah Edwards,home,3,1747.8,0,852.0,586|852|1748
401736339,Saniya Rivers,home,1,,0,,739
401736339,Alysha Clark,away,2,,0,1869.0,831|1869
401736339,Sonia Citron,away,1,,0,,1177
401736339,Olivia Nelson-Ododa,home,2,,0,1845.0,1196|1845
401736339,Tina Charles,home,1,,0,,1269
401736339,Sug Sutton,away,1,,0,,1321
401736339,Marina Mabrey,home,1,,0,,2022
401736339,Shakira Austin,away,1,,0,,2112
401736340,Natasha Cloud,home,5,1904.0,0,801.0,139|801|1904|2001|2305
401736340,Ariel Atkins,away,5,1283.0,0,747.0,326|747|1283|2116|2252
401736340,Stephanie Talbot,home,1,,0,,509
401736340,Sevgi Uzun,away,1,,0,,518
401736340,Angel Reese,away,3,1965.0,0,1839.0,785|1839|1965
401736340,Sabrina Ionescu,home,5,2029.0,0,1022.0,792|1022|2029|2356|2364
401736340,Michaela Onyenwere,away,1,,0,,860
401736340,Rebekah Gardner,home,2,,0,1105.0,937|1105
401736340,Kamilla Cardoso,away,4,2154.0,0,988.0,954|988|2154|2177
401736340,Emma Meesseman,home,5,1549.0,0,1439.0,1378|1439|1549|2093|2292
401736340,Jonquel Jones,home,2,,0,1779.0,1572|1779
401736340,Marine Johannes,home,1,,0,,1635
401736340,Kennedy Burke,home,1,,0,,2057
401736340,Rachel Banham,away,2,,0,2188.0,2066|2188
401736340,Leonie Fiebich,home,1,,0,,2179
401736340,Rebecca Allen,away,1,,0,,2218
401736340,Sabrina Ionescu personal,home,1,,0,,2374
401736341,Bridget Carleton,away,2,,0,762.0,310|762
401736341,Alanna Smith,away,4,2110.0,0,1141.5,519|1142|2110|2375
401736341,Maria Kliundikova,away,1,,0,,545
401736341,Nia Coffey,home,1,,0,,655
401736341,DiJonai Carrington,away,2,,0,1841.0,710|1841
401736341,Kayla McBride,away,2,,0,1477.0,771|1477
401736341,Rhyne Howard,home,2,,0,2284.0,787|2284
401736341,Brittney Griner,home,3,1657.0,0,1056.0,910|1056|1657
401736341,Brionna Jones,home,1,,0,,950
401736341,Courtney Williams,away,1,,0,,985
401736341,Allisha Gray,home,2,,0,1970.0,1797|1970
401736341,Bridget Carleton personal,away,1,,0,,2378
401736342,Jackie Young,home,1,,0,,231
401736342,Kahleah Copper,away,2,,0,1368.0,450|1368
401736342,Alyssa Thomas,away,5,1448.0,0,913.0,545|913|1448|1922|2106
401736342,Monique Akoa Makani,away,2,,0,1403.0,578|1403
401736342,Kiah Stokes,home,1,,0,,715
401736342,Kierstan Bell,home,1,,0,,1099
401736342,A'ja Wilson,home,1,,0,,1332
401736342,Natasha Mack,away,1,,0,,1347
401736342,Jewell Loyd,home,2,,0,1459.0,1395|1459
401736342,Chelsea Gray,home,1,,0,,1604
401736342,Nate Tibbetts,away,1,,0,,1673
401736342,Dana Evans,home,1,,0,,1694
401736342,NaLyssa Smith,home,1,,0,,2009
401736343,Courtney Williams,away,2,,0,1405.0,95|1405
401736343,Alanna Smith,away,3,970.0,1,355.0,198|355|970
401736343,Aliyah Boston,home,2,,0,482.0,268|482
401736343,Lexie Hull,home,2,,0,1208.0,326|1208
401736343,Kelsey Mitchell,home,4,1970.0,0,1351.0,344|1351|1970|2188
401736343,DiJonai Carrington,away,3,1909.0,0,1836.0,504|1836|1909
401736343,Kayla McBride,away,1,,0,,595
401736343,Odyssey Sims,home,1,,0,,803
401736343,Natasha Howard,home,3,2123.0,0,936.0,858|936|2123
401736343,Brianna Turner,home,2,,0,1799.0,1139|1799
401736343,Natisha Hiedeman,away,2,,0,1597.0,1507|1597
401736343,Makayla Timpson,home,1,,0,,1609
401736343,Bridget Carleton,away,1,,0,,1619
401736343,Maria Kliundikova,away,1,,0,,1849
401736343,Lexie Hull personal,home,2,,0,2393.6,2393|2394
401736344,Luisa Geiselsoder,home,3,1244.0,0,118.0,14|118|1244
401736344,Brittney Sykes,away,1,,0,,141
401736344,Grace Berger,home,4,1910.0,0,509.0,149|509|1910|1989
401736344,Maddy Siegrist,home,2,,0,1481.0,304|1481
401736344,Ezi Magbegor,away,3,986.0,1,880.0,327|880|986
401736344,Aziaha James,home,3,501.0,1,491.0,346|491|501
401736344,Erica Wheeler,away,2,,0,1972.0,394|1972
401736344,Dominique Malonga,away,2,,0,1782.4,560|1782
401736344,Diamond Miller,home,3,1703.0,0,1153.7,651|1154|1703
401736344,Skylar Diggins,away,3,1497.0,0,1088.0,871|1088|1497
401736344,Myisha Hines-Allen,home,1,,0,,928
401736344,Paige Bueckers,home,1,,0,,1624
401736344,Haley Jones,home,1,,0,,2012
401736344,Tiffany Mitchell,away,1,,0,,2100
401736344,Amy Okonkwo,home,1,,0,,2274
401736345,Monique Akoa Makani,home,4,1348.0,0,1092.0,3|1092|1348|2184
401736345,Temi Fagbenle,away,1,,0,,242
401736345,Satou Sabally,home,4,2138.0,0,1841.0,267|1841|2138|2231
401736345,Sami Whitcomb,home,3,1781.7,0,597.4,397|597|1782
401736345,Laeticia Amihere,away,1,,0,,435
401736345,Alyssa Thomas,home,1,,0,,562
401736345,Kaila Charles,away,3,969.0,1,826.0,640|826|969
401736345,Kahleah Copper,home,4,1960.0,0,1598.0,759|1598|1960|2101
401736345,Tiffany Hayes,away,5,1112.0,1,1073.0,846|1073|1112|1112|1363
401736345,Lexi Held,home,1,,0,,1096
401736345,Natasha Mack,home,1,,0,,1185
401736345,Iliana Rupert,away,3,1900.0,0,1819.0,1372|1819|1900
401736345,Carla Leite,away,1,,0,,1419
401736345,DeWanna Bonner,home,2,,0,1809.0,1695|1809
401736345,Kate Martin,away,1,,0,,2055
