game_id,side,recon_ok,err,pts,fga,fgm,tpa,tpm,fta,ftm,oreb,dreb,opp_oreb,opp_dreb,opp_fga,opp_fgm,opp_tpa,opp_tpm,opp_fta,opp_pts,final
401620381,away,1,0,83,67,27,24,3,30,26,9,29,12,29,66,28,24,8,19,77,83
401620382,home,1,0,72,70,25,31,9,16,13,16,31,3,30,60,24,19,6,10,63,72
401620382,away,1,0,63,60,24,19,6,10,9,3,30,16,31,70,25,31,9,16,72,63
401620383,home,1,0,87,68,33,28,13,12,8,9,19,6,25,62,38,19,11,14,98,87
401620383,away,1,0,98,62,38,19,11,14,11,6,25,9,19,68,33,28,13,12,87,98
401620384,home,1,0,79,71,27,29,7,23,18,17,29,8,30,67,30,11,2,13,71,79
401620384,away,1,0,71,67,30,11,2,13,9,8,30,17,29,71,27,29,7,23,79,71
401620385,home,1,0,80,69,29,30,10,14,12,9,27,7,29,61,32,17,6,16,82,80
401620385,away,1,0,82,61,32,17,6,16,12,7,29,9,27,69,29,30,10,14,80,82
401620386,home,1,0,82,64,25,25,6,36,26,9,21,10,32,59,29,9,3,22,80,82
401620386,away,1,0,80,59,29,9,3,22,19,10,32,9,21,64,25,25,6,36,82,80
401620387,home,1,0,80,70,33,21,5,14,9,8,28,8,29,70,28,27,6,15,74,80
401620387,away,1,0,74,70,28,27,6,15,12,8,29,8,28,70,33,21,5,14,80,74
401620388,home,1,0,87,60,31,26,10,18,15,7,30,1,16,55,26,19,7,18,74,87
401620388,away,1,0,74,55,26,19,7,18,15,1,16,7,30,60,31,26,10,18,87,74
401620389,home,1,0,64,62,24,29,7,12,9,11,33,8,29,65,30,13,2,17,72,64
401620389,away,1,0,72,65,30,13,2,17,10,8,29,11,33,62,24,29,7,12,64,72
401620390,home,1,0,90,64,33,27,11,20,13,8,19,15,25,72,33,27,7,8,80,90
401620390,away,1,0,80,72,33,27,7,8,7,15,25,8,19,64,33,27,11,20,90,80
401620391,home,1,0,75,76,30,15,7,12,8,15,32,9,35,72,31,22,6,10,77,75
401620391,away,1,0,77,72,31,22,6,10,9,9,35,15,32,76,30,15,7,12,75,77
401620392,home,1,0,113,71,40,21,8,29,25,13,21,3,18,63,39,24,12,26,110,113
401620392,away,1,0,110,63,39,24,12,26,20,3,18,13,21,71,40,21,8,29,113,110
401620393,home,1,0,79,70,27,29,10,18,15,10,28,11,32,71,31,27,10,15,84,79
401620393,away,1,0,84,71,31,27,10,15,12,11,32,10,28,70,27,29,10,18,79,84
401620394,home,1,0,70,64,31,22,5,4,3,7,24,6,26,66,29,29,12,16,84,70
401620394,away,1,0,84,66,29,29,12,16,14,6,26,7,24,64,31,22,5,4,70,84
401620395,home,1,0,72,69,28,24,7,11,9,9,24,9,33,63,30,29,9,6,74,72
401620395,away,1,0,74,63,30,29,9,6,5,9,33,9,24,69,28,24,7,11,72,74
401620396,home,1,0,93,69,36,20,6,19,15,13,27,4,22,58,31,19,5,30,90,93
401620396,away,1,0,90,58,31,19,5,30,23,4,22,13,27,69,36,20,6,19,93,90
401620397,home,1,0,84,62,31,29,13,11,9,8,27,4,23,61,30,23,8,17,80,84
401620397,away,1,0,80,61,30,23,8,17,12,4,23,8,27,62,31,29,13,11,84,80
401620398,home,1,0,70,52,27,14,5,15,11,10,26,7,18,62,29,21,8,13,74,70
401620398,away,1,0,74,62,29,21,8,13,8,7,18,10,26,52,27,14,5,15,70,74
401620399,home,1,0,94,63,35,21,8,22,16,5,23,7,25,59,32,27,10,19,88,94
401620399,away,1,0,88,59,32,27,10,19,14,7,25,5,23,63,35,21,8,22,94,88
401620400,home,1,0,76,64,26,22,7,23,17,13,24,12,27,69,33,27,11,16,89,76
401620400,away,1,0,89,69,33,27,11,16,12,12,27,13,24,64,26,22,7,23,76,89
401620401,home,1,0,85,67,31,17,8,18,15,5,32,7,29,68,32,21,6,12,81,85
401620401,away,1,0,81,68,32,21,6,12,11,7,29,5,32,67,31,17,8,18,85,81
401620402,home,0,0,81,67,29,23,9,21,14,13,29,5,26,65,32,30,14,29,101,81
401620402,away,0,1,101,65,32,30,14,29,23,5,26,13,29,67,29,23,9,21,81,100
401620403,home,1,0,94,78,40,16,7,11,7,11,27,5,27,65,27,34,10,13,76,94
401620403,away,1,0,76,65,27,34,10,13,12,5,27,11,27,78,40,16,7,11,94,76
401620404,home,1,0,83,66,31,29,10,16,11,8,31,10,31,63,26,29,11,13,72,83
401620404,away,1,0,72,63,26,29,11,13,9,10,31,8,31,66,31,29,10,16,83,72
401620405,home,1,0,85,69,33,23,5,15,14,6,11,17,28,64,34,25,12,20,98,85
401620405,away,1,0,98,64,34,25,12,20,18,17,28,6,11,69,33,23,5,15,85,98
401620406,home,1,0,85,60,30,30,14,15,11,6,19,5,24,57,30,23,14,22,96,85
401620406,away,1,0,96,57,30,23,14,22,22,5,24,6,19,60,30,30,14,15,85,96
401620407,home,1,0,93,56,32,9,3,38,26,9,23,9,22,64,30,20,4,24,86,93
401620407,away,1,0,86,64,30,20,4,24,22,9,22,9,23,56,32,9,3,38,93,86
401620408,home,1,0,79,69,32,22,5,12,10,9,15,11,27,57,27,9,2,19,74,79
401620408,away,1,0,74,57,27,9,2,19,18,11,27,9,15,69,32,22,5,12,79,74
401620409,home,1,0,93,65,29,29,13,27,22,8,26,9,29,68,37,21,11,17,100,93
401620409,away,1,0,100,68,37,21,11,17,15,9,29,8,26,65,29,29,13,27,93,100
401620411,home,1,0,79,59,29,22,7,18,14,4,20,6,29,64,37,30,11,15,97,79
401620411,away,1,0,97,64,37,30,11,15,12,6,29,4,20,59,29,22,7,18,79,97
401620410,home,1,0,62,59,23,21,3,18,13,7,24,13,29,68,32,17,7,13,80,62
401620410,away,1,0,80,68,32,17,7,13,9,13,29,7,24,59,23,21,3,18,62,80
401620412,home,1,0,64,50,24,13,5,17,11,7,23,3,28,59,29,16,3,15,71,64
401620412,away,1,0,71,59,29,16,3,15,10,3,28,7,23,50,24,13,5,17,64,71
401620413,home,1,0,86,66,31,17,4,26,20,16,28,12,21,70,31,30,12,17,90,86
401620413,away,1,0,90,70,31,30,12,17,16,12,21,16,28,66,31,17,4,26,86,90
401620414,home,1,0,90,59,32,23,8,21,18,5,26,6,23,54,25,18,7,19,71,90
401620414,away,1,0,71,54,25,18,7,19,14,6,23,5,26,59,32,23,8,21,90,71
401620415,home,1,0,74,51,23,25,6,26,22,7,26,7,22,64,24,26,7,14,66,74
401620415,away,1,0,66,64,24,26,7,14,11,7,22,7,26,51,23,25,6,26,74,66
401620416,home,1,0,93,64,33,21,7,24,20,8,32,6,22,73,31,27,10,17,86,93
401620416,away,1,0,86,73,31,27,10,17,14,6,22,8,32,64,33,21,7,24,93,86
401620417,home,1,0,77,64,27,28,12,13,11,10,28,8,25,60,30,19,6,6,70,77
401620417,away,1,0,70,60,30,19,6,6,4,8,25,10,28,64,27,28,12,13,77,70
401620418,home,1,0,77,63,27,30,9,17,14,9,24,5,25,63,36,28,14,5,90,77
401620418,away,1,0,90,63,36,28,14,5,4,5,25,9,24,63,27,30,9,17,77,90
401620419,home,1,0,107,75,39,25,8,32,21,14,23,10,23,68,35,17,8,22,96,107
401620419,away,1,0,96,68,35,17,8,22,18,10,23,14,23,75,39,25,8,32,107,96
401620420,home,1,0,67,54,25,15,3,17,14,5,28,7,26,61,25,20,6,19,72,67
401620420,away,1,0,72,61,25,20,6,19,16,7,26,5,28,54,25,15,3,17,67,72
401620421,home,1,0,88,71,32,30,13,13,11,12,24,10,27,70,33,30,13,25,99,88
401620421,away,1,0,99,70,33,30,13,25,20,10,27,12,24,71,32,30,13,13,88,99
401620422,home,1,0,92,66,36,16,7,14,13,7,28,6,20,61,29,20,5,20,78,92
401620422,away,1,0,78,61,29,20,5,20,15,6,20,7,28,66,36,16,7,14,92,78
401620423,home,1,0,90,80,36,31,12,7,6,15,31,7,27,63,24,28,10,9,66,90
401620423,away,1,0,66,63,24,28,10,9,8,7,27,15,31,80,36,31,12,7,90,66
401620424,home,1,0,71,69,29,33,11,3,2,8,27,7,31,63,27,24,7,17,78,71
401620424,away,1,0,78,63,27,24,7,17,17,7,31,8,27,69,29,33,11,3,71,78
401620425,home,0,1,105,63,37,24,11,25,20,7,30,15,23,90,39,26,9,18,100,104
401620425,away,0,0,100,90,39,26,9,18,13,15,23,7,30,63,37,24,11,25,105,100
401620426,home,1,0,75,65,27,24,5,22,16,10,29,2,25,59,23,30,15,10,71,75
401620426,away,1,0,71,59,23,30,15,10,10,2,25,10,29,65,27,24,5,22,75,71
401620427,home,0,0,92,66,35,13,5,23,17,8,30,13,21,70,30,16,4,19,78,92
401620427,away,0,1,78,70,30,16,4,19,14,13,21,8,30,66,35,13,5,23,92,77
401620428,home,1,0,67,49,22,15,7,20,16,4,24,8,25,67,32,18,6,16,79,67
401620428,away,1,0,79,67,32,18,6,16,9,8,25,4,24,49,22,15,7,20,67,79
401620429,home,1,0,64,66,21,18,5,19,17,10,27,4,33,61,32,20,7,9,76,64
401620429,away,1,0,76,61,32,20,7,9,5,4,33,10,27,66,21,18,5,19,64,76
401620430,home,1,0,91,69,34,24,6,19,17,5,23,5,25,66,38,29,16,14,105,91
401620430,away,1,0,105,66,38,29,16,14,13,5,25,5,23,69,34,24,6,19,91,105
401620431,home,1,0,66,60,26,18,6,12,8,5,22,3,30,62,33,21,8,14,86,66
401620431,away,1,0,86,62,33,21,8,14,12,3,30,5,22,60,26,18,6,12,66,86
401620432,home,1,0,75,67,29,23,7,16,10,7,27,6,28,67,31,22,10,17,86,75
401620432,away,1,0,86,67,31,22,10,17,14,6,28,7,27,67,29,23,7,16,75,86
401620433,home,1,0,58,63,25,7,1,11,7,11,21,9,28,64,34,21,9,17,89,58
401620433,away,1,0,89,64,34,21,9,17,12,9,28,11,21,63,25,7,1,11,58,89
401620434,home,1,0,82,55,32,17,7,15,11,6,32,3,24,67,33,19,6,19,90,82
401620434,away,1,0,90,67,33,19,6,19,18,3,24,6,32,55,32,17,7,15,82,90
401620435,home,1,0,67,67,26,15,4,16,11,9,24,8,32,67,33,28,12,26,99,67
401620435,away,1,0,99,67,33,28,12,26,21,8,32,9,24,67,26,15,4,16,67,99
401620436,home,1,0,69,67,21,19,5,25,22,17,24,8,25,57,26,21,8,15,72,69
401620436,away,1,0,72,57,26,21,8,15,12,8,25,17,24,67,21,19,5,25,69,72
401620437,home,1,0,74,58,28,22,7,20,11,3,32,1,30,68,28,30,9,18,78,74
401620437,away,1,0,78,68,28,30,9,18,13,1,30,3,32,58,28,22,7,20,74,78
401620438,home,1,0,81,74,30,19,4,19,17,15,27,5,27,71,34,21,5,10,83,81
401620438,away,1,0,83,71,34,21,5,10,10,5,27,15,27,74,30,19,4,19,81,83
401620439,home,0,0,83,67,33,25,8,10,9,7,32,9,25,64,25,18,5,17,67,83
401620439,away,0,1,67,64,25,18,5,17,12,9,25,7,32,67,33,25,8,10,83,66
401620440,home,1,0,69,67,27,29,6,11,9,6,27,8,30,68,33,25,8,17,88,69
401620440,away,1,0,88,68,33,25,8,17,14,8,30,6,27,67,27,29,6,11,69,88
401620441,home,1,0,110,73,38,33,16,21,18,10,16,11,22,70,42,22,11,15,109,110
401620441,away,1,0,109,70,42,22,11,15,14,11,22,10,16,73,38,33,16,21,110,109
401620442,home,1,0,79,66,27,28,8,23,17,14,21,9,27,61,35,19,9,11,88,79
401620442,away,1,0,88,61,35,19,9,11,9,9,27,14,21,66,27,28,8,23,79,88
401620443,home,0,0,73,58,23,31,10,21,17,4,22,7,28,63,26,24,5,25,77,73
401620443,away,0,1,77,63,26,24,5,25,20,7,28,4,22,58,23,31,10,21,73,76
401620444,home,1,0,88,70,32,26,14,15,10,11,26,3,27,63,36,24,9,17,93,88
401620444,away,1,0,93,63,36,24,9,17,12,3,27,11,26,70,32,26,14,15,88,93
401620445,home,1,0,84,68,35,24,10,6,4,4,29,7,27,60,27,19,6,17,71,84
401620445,away,1,0,71,60,27,19,6,17,11,7,27,4,29,68,35,24,10,6,84,71
401620446,home,1,0,90,70,33,22,5,22,19,11,21,13,23,70,33,16,3,20,87,90
401620446,away,1,0,87,70,33,16,3,20,18,13,23,11,21,70,33,22,5,22,90,87
401620447,home,1,0,76,59,30,20,7,11,9,8,23,6,25,58,30,14,6,13,78,76
401620447,away,1,0,78,58,30,14,6,13,12,6,25,8,23,59,30,20,7,11,76,78
401620448,home,1,0,71,56,23,26,9,19,16,3,26,12,33,71,34,30,8,15,87,71
401620448,away,1,0,87,71,34,30,8,15,11,12,33,3,26,56,23,26,9,19,71,87
401620449,home,1,0,86,60,30,15,5,30,21,7,28,6,23,57,25,14,6,16,70,86
401620449,away,1,0,70,57,25,14,6,16,14,6,23,7,28,60,30,15,5,30,86,70
401620451,home,1,0,72,61,30,9,2,11,10,4,25,3,28,59,32,20,9,14,85,72
401620451,away,1,0,85,59,32,20,9,14,12,3,28,4,25,61,30,9,2,11,72,85
401620450,home,1,0,81,74,28,32,9,20,16,23,26,7,18,61,30,27,7,22,85,81
401620450,away,1,0,85,61,30,27,7,22,18,7,18,23,26,74,28,32,9,20,81,85
401620452,home,1,0,87,60,35,13,6,13,11,9,28,6,18,53,21,19,6,9,54,87
401620452,away,1,0,54,53,21,19,6,9,6,6,18,9,28,60,35,13,6,13,87,54
401620453,home,1,0,67,58,24,17,8,17,11,9,19,8,25,56,31,13,5,16,78,67
401620453,away,1,0,78,56,31,13,5,16,11,8,25,9,19,58,24,17,8,17,67,78
401620454,home,1,0,92,71,33,34,12,15,14,8,22,3,29,63,34,21,10,15,91,92
401620454,away,1,0,91,63,34,21,10,15,13,3,29,8,22,71,33,34,12,15,92,91
401620455,home,1,0,51,52,16,23,7,16,12,6,22,5,31,57,25,31,10,9,68,51
401620455,away,1,0,68,57,25,31,10,9,8,5,31,6,22,52,16,23,7,16,51,68
401620456,home,1,0,98,73,35,36,15,16,13,10,28,7,26,63,30,19,9,19,84,98
401620456,away,1,0,84,63,30,19,9,19,15,7,26,10,28,73,35,36,15,16,98,84
401620457,home,1,0,70,61,24,26,6,23,16,6,27,11,30,77,35,36,13,8,89,70
401620457,away,1,0,89,77,35,36,13,8,6,11,30,6,27,61,24,26,6,23,70,89
401721255,home,0,0,83,62,29,23,8,18,17,6,31,10,26,63,27,16,4,19,70,83
401721255,away,0,1,70,63,27,16,4,19,12,10,26,6,31,62,29,23,8,18,83,69
401721253,home,1,0,93,68,36,18,9,15,12,8,28,6,23,61,27,29,6,12,69,93
401721253,away,1,0,69,61,27,29,6,12,9,6,23,8,28,68,36,18,9,15,93,69
401721261,home,1,0,102,64,34,24,10,25,24,6,25,7,24,70,37,27,14,11,95,102
401721261,away,1,0,95,70,37,27,14,11,7,7,24,6,25,64,34,24,10,25,102,95
401721256,home,1,0,78,65,30,19,7,11,11,6,27,10,30,61,25,16,4,13,67,78
401721256,away,1,0,67,61,25,16,4,13,13,10,30,6,27,65,30,19,7,11,78,67
401721258,home,1,0,91,67,35,24,8,14,13,11,20,8,22,62,35,18,7,9,82,91
401721258,away,1,0,82,62,35,18,7,9,5,8,22,11,20,67,35,24,8,14,91,82
401721262,home,1,0,83,63,31,21,7,16,14,10,35,7,23,71,29,23,8,13,76,83
401721262,away,1,0,76,71,29,23,8,13,10,7,23,10,35,63,31,21,7,16,83,76
401721254,home,1,0,87,69,30,19,5,23,22,9,20,13,30,72,33,29,8,9,81,87
401721254,away,1,0,81,72,33,29,8,9,7,13,30,9,20,69,30,19,5,23,87,81
401721260,home,1,0,101,64,34,26,10,27,23,5,20,7,24,66,35,24,8,14,88,101
401721260,away,1,0,88,66,35,24,8,14,10,7,24,5,20,64,34,26,10,27,101,88
401724938,home,1,0,87,56,30,19,8,23,19,3,28,2,20,63,29,24,7,15,77,87
401724938,away,1,0,77,63,29,24,7,15,12,2,20,3,28,56,30,19,8,23,87,77
401725075,home,0,1,71,63,27,21,6,13,11,7,25,9,30,68,31,23,10,3,74,70
401725075,away,0,1,74,68,31,23,10,3,2,9,30,7,25,63,27,21,6,13,71,73
401724939,home,0,1,89,65,33,29,10,16,13,8,27,9,20,66,30,27,12,19,84,88
401724939,away,0,0,84,66,30,27,12,19,12,9,20,8,27,65,33,29,10,16,89,84
401725076,home,1,0,77,60,28,18,8,14,13,11,24,11,21,61,24,19,5,20,70,77
401725076,away,1,0,70,61,24,19,5,20,17,11,21,11,24,60,28,18,8,14,77,70
401725077,home,1,0,81,66,30,19,3,23,18,13,20,6,23,60,35,15,5,19,90,81
401725077,away,1,0,90,60,35,15,5,19,15,6,23,13,20,66,30,19,3,23,81,90
401724940,home,1,0,95,67,37,31,13,9,8,5,29,8,27,64,26,29,12,19,81,95
401724940,away,1,0,81,64,26,29,12,19,17,8,27,5,29,67,37,31,13,9,95,81
401724941,home,1,0,62,59,21,29,7,18,13,4,23,13,35,64,28,23,10,11,76,62
401724941,away,1,0,76,64,28,23,10,11,10,13,35,4,23,59,21,29,7,18,62,76
401725078,home,1,0,92,63,36,15,8,14,12,4,25,3,24,57,28,25,10,18,82,92
401725078,away,1,0,82,57,28,25,10,18,16,3,24,4,25,63,36,15,8,14,92,82
401725079,home,1,0,88,63,34,25,10,15,10,8,21,13,22,56,25,22,8,22,77,88
401725079,away,1,0,77,56,25,22,8,22,19,13,22,8,21,63,34,25,10,15,88,77
401726988,home,1,0,93,81,34,32,13,14,12,20,24,5,27,67,36,22,9,15,95,93
401726988,away,1,0,95,67,36,22,9,15,14,5,27,20,24,81,34,32,13,14,93,95
401726989,home,0,1,81,61,29,24,12,14,11,10,25,4,22,58,27,21,7,7,67,80
401726989,away,0,1,67,58,27,21,7,7,6,4,22,10,25,61,29,24,12,14,81,66
401726990,home,1,0,77,66,29,19,9,12,10,7,25,6,27,60,28,25,10,14,80,77
401726990,away,1,0,80,60,28,25,10,14,14,6,27,7,25,66,29,19,9,12,77,80
401726991,home,0,1,83,62,29,24,10,20,15,5,26,9,31,70,31,24,10,9,81,82
401726991,away,0,1,81,70,31,24,10,9,9,9,31,5,26,62,29,24,10,20,83,80
401726992,home,1,0,67,68,22,22,2,25,21,9,35,4,29,64,26,17,3,8,62,67
401726992,away,1,0,62,64,26,17,3,8,7,4,29,9,35,68,22,22,2,25,67,62
401761558,home,1,0,112,75,38,29,14,25,22,12,28,6,22,59,29,21,9,13,78,112
401761558,away,1,0,78,59,29,21,9,13,11,6,22,12,28,75,38,29,14,25,112,78
401761346,home,1,0,89,73,32,29,7,24,18,10,33,4,27,61,23,24,6,15,62,89
401761346,away,1,0,62,61,23,24,6,15,10,4,27,10,33,73,32,29,7,24,89,62
401761353,home,1,0,79,73,23,28,6,28,27,12,35,8,33,72,28,28,7,15,74,79
401761353,away,1,0,74,72,28,28,7,15,11,8,33,12,35,73,23,28,6,28,79,74
401761354,home,1,0,108,76,39,33,15,21,15,21,27,16,20,57,16,25,5,12,44,108
401761354,away,1,0,44,57,16,25,5,12,7,16,20,21,27,76,39,33,15,21,108,44
401761349,home,1,0,79,56,29,14,5,23,16,11,31,8,20,60,21,20,5,15,59,79
401761349,away,1,0,59,60,21,20,5,15,12,8,20,11,31,56,29,14,5,23,79,59
401761347,home,1,0,74,66,30,26,9,9,5,9,28,10,29,61,26,24,4,19,69,74
401761347,away,1,0,69,61,26,24,4,19,13,10,29,9,28,66,30,26,9,9,74,69
401761351,home,1,0,82,64,28,27,6,27,20,7,30,10,28,68,29,29,8,24,83,82
401761351,away,1,0,83,68,29,29,8,24,17,10,28,7,30,64,28,27,6,27,82,83
401761355,home,1,0,85,70,29,26,8,23,19,6,21,8,27,64,34,22,10,8,84,85
401761355,away,1,0,84,64,34,22,10,8,6,8,27,6,21,70,29,26,8,23,85,84
401761344,home,0,0,70,59,27,18,3,15,13,8,24,11,22,68,29,36,13,12,81,70
401761344,away,0,1,81,68,29,36,13,12,10,11,22,8,24,59,27,18,3,15,70,80
401765028,home,1,0,86,56,33,22,11,15,9,3,20,12,20,64,32,26,11,23,94,86
401765028,away,1,0,94,64,32,26,11,23,19,12,20,3,20,56,33,22,11,15,86,94
401761345,home,1,0,76,66,23,37,12,19,18,6,26,9,30,65,32,22,8,13,81,76
401761345,away,1,0,81,65,32,22,8,13,9,9,30,6,26,66,23,37,12,19,76,81
401761348,home,1,0,92,67,33,27,10,19,16,12,28,8,27,64,29,28,12,19,87,92
401761348,away,1,0,87,64,29,28,12,19,17,8,27,12,28,67,33,27,10,19,92,87
401761350,home,1,0,119,73,50,12,7,15,12,14,28,6,11,58,18,37,7,10,52,119
401761350,away,1,0,52,58,18,37,7,10,9,6,11,14,28,73,50,12,7,15,119,52
401761352,home,1,0,79,62,26,25,8,25,19,13,33,10,23,65,25,41,13,25,84,79
401761352,away,1,0,84,65,25,41,13,25,21,10,23,13,33,62,26,25,8,25,79,84
401765029,home,1,0,84,60,31,25,11,20,11,7,22,10,24,61,23,35,11,5,61,84
401765029,away,1,0,61,61,23,35,11,5,4,10,24,7,22,60,31,25,11,20,84,61
401736112,home,1,0,94,59,31,18,9,31,23,5,21,15,22,70,30,36,12,27,90,94
401736112,away,1,0,90,70,30,36,12,27,18,15,22,5,21,59,31,18,9,31,94,90
401736113,home,1,0,84,66,30,14,5,24,19,8,25,6,25,64,35,20,7,28,99,84
401736113,away,1,0,99,64,35,20,7,28,22,6,25,8,25,66,30,14,5,24,84,99
401736114,home,1,0,67,59,23,33,9,13,12,9,24,3,24,61,29,18,7,21,84,67
401736114,away,1,0,84,61,29,18,7,21,19,3,24,9,24,59,23,33,9,13,67,84
401736116,home,1,0,92,70,35,19,4,21,18,6,37,12,29,75,28,29,11,13,78,92
401736116,away,1,0,78,75,28,29,11,13,11,12,29,6,37,70,35,19,4,21,92,78
401736115,home,1,0,93,68,35,20,7,25,16,9,37,13,29,69,23,24,6,12,58,93
401736115,away,1,0,58,69,23,24,6,12,6,13,29,9,37,68,35,20,7,25,93,58
401736117,home,0,0,81,53,30,22,8,21,13,4,34,6,23,58,21,17,3,20,59,81
401736117,away,0,1,59,58,21,17,3,20,14,6,23,4,34,53,30,22,8,21,81,58
401736118,home,1,0,85,62,29,14,3,29,24,11,22,6,26,57,32,13,5,29,90,85
401736118,away,1,0,90,57,32,13,5,29,21,6,26,11,22,62,29,14,3,29,85,90
401736119,home,1,0,75,57,24,26,9,24,18,8,21,7,27,68,34,25,10,13,89,75
401736119,away,1,0,89,68,34,25,10,13,11,7,27,8,21,57,24,26,9,24,75,89
401736120,home,0,1,72,68,27,19,5,19,13,13,31,7,30,63,29,15,9,19,79,71
401736120,away,0,0,79,63,29,15,9,19,12,7,30,13,31,68,27,19,5,19,72,79
401736121,home,1,0,62,60,22,15,3,17,15,7,27,12,29,64,26,26,10,30,87,62
401736121,away,1,0,87,64,26,26,10,30,25,12,29,7,27,60,22,15,3,17,62,87
401736122,home,1,0,90,63,33,17,8,26,16,8,24,12,25,65,29,30,8,32,91,90
401736122,away,1,0,91,65,29,30,8,32,25,12,25,8,24,63,33,17,8,26,90,91
401736123,home,1,0,85,58,28,25,9,27,20,12,31,9,18,68,29,33,12,14,81,85
401736123,away,1,0,81,68,29,33,12,14,11,9,18,12,31,58,28,25,9,27,85,81
401736124,home,0,1,77,69,23,37,8,28,23,11,26,7,36,64,25,20,7,23,74,76
401736124,away,0,0,74,64,25,20,7,23,17,7,36,11,26,69,23,37,8,28,77,74
401736125,home,1,0,89,64,28,32,11,27,22,6,27,7,30,61,28,29,10,26,86,89
401736125,away,1,0,86,61,28,29,10,26,20,7,30,6,27,64,28,32,11,27,89,86
401736126,home,0,0,76,64,24,29,10,23,18,6,31,7,34,71,33,25,9,15,83,76
401736126,away,0,2,83,71,33,25,9,15,8,7,34,6,31,64,24,29,10,23,76,81
401736127,home,1,0,74,60,25,26,11,25,13,15,21,3,25,57,32,32,19,17,99,74
401736127,away,1,0,99,57,32,32,19,17,16,3,25,15,21,60,25,26,11,25,74,99
401736128,home,1,0,76,60,25,22,7,26,19,9,22,10,30,60,27,29,10,6,70,76
401736128,away,1,0,70,60,27,29,10,6,6,10,30,9,22,60,25,22,7,26,76,70
401736129,home,1,0,75,66,24,33,8,20,19,7,25,6,30,54,24,19,10,17,72,75
401736129,away,1,0,72,54,24,19,10,17,14,6,30,7,25,66,24,33,8,20,75,72
401736130,home,1,0,73,58,24,25,9,22,16,7,24,8,26,61,27,27,9,21,82,73
401736130,away,1,0,82,61,27,27,9,21,19,8,26,7,24,58,24,25,9,22,73,82
401736131,home,1,0,77,60,30,18,5,14,12,4,26,7,27,59,27,22,8,11,70,77
401736131,away,1,0,70,59,27,22,8,11,8,7,27,4,26,60,30,18,5,14,77,70
401736132,home,1,0,88,73,35,22,7,15,11,12,27,7,27,62,29,27,7,32,90,88
401736132,away,1,0,90,62,29,27,7,32,25,7,27,12,27,73,35,22,7,15,88,90
401736133,home,1,0,83,65,29,23,9,21,16,11,31,11,27,75,30,22,5,14,75,83
401736133,away,1,0,75,75,30,22,5,14,10,11,27,11,31,65,29,23,9,21,83,75
401736134,home,1,0,79,68,29,34,10,14,11,12,40,6,28,62,21,14,4,14,55,79
401736134,away,1,0,55,62,21,14,4,14,9,6,28,12,40,68,29,34,10,14,79,55
401736135,home,1,0,91,63,31,27,13,23,16,10,22,12,22,67,32,19,4,12,78,91
401736135,away,1,0,78,67,32,19,4,12,10,12,22,10,22,63,31,27,13,23,91,78
401736136,home,1,0,68,62,21,33,11,19,15,8,18,10,31,53,19,24,6,21,62,68
401736136,away,1,0,62,53,19,24,6,21,18,10,31,8,18,62,21,33,11,19,68,62
401736137,home,1,0,102,62,42,15,8,12,10,5,29,5,20,64,29,25,9,20,82,102
401736137,away,1,0,82,64,29,25,9,20,15,5,20,5,29,62,42,15,8,12,102,82
401736138,home,1,0,87,57,27,23,8,36,25,7,20,10,25,66,37,20,10,29,109,87
401736138,away,1,0,109,66,37,20,10,29,25,10,25,7,20,57,27,23,8,36,87,109
401736139,home,1,0,95,70,37,34,14,13,7,9,28,7,27,59,21,32,11,19,67,95
401736139,away,1,0,67,59,21,32,11,19,14,7,27,9,28,70,37,34,14,13,95,67
401736140,home,1,0,82,65,32,19,7,12,11,8,22,10,24,62,29,22,6,18,77,82
401736140,away,1,0,77,62,29,22,6,18,13,10,24,8,22,65,32,19,7,12,82,77
401736141,home,1,0,82,61,30,19,8,17,14,8,20,5,27,63,30,30,11,17,88,82
401736141,away,1,0,88,63,30,30,11,17,17,5,27,8,20,61,30,19,8,17,82,88
401736142,home,1,0,94,73,33,38,16,19,12,10,20,11,31,64,33,20,6,20,89,94
401736142,away,1,0,89,64,33,20,6,20,17,11,31,10,20,73,33,38,16,19,94,89
401736143,home,1,0,83,63,30,11,4,25,19,12,29,6,27,58,25,21,5,27,77,83
401736143,away,1,0,77,58,25,21,5,27,22,6,27,12,29,63,30,11,4,25,83,77
401736144,home,1,0,82,60,23,36,13,27,23,8,28,15,26,67,29,33,10,14,77,82
401736144,away,1,0,77,67,29,33,10,14,9,15,26,8,28,60,23,36,13,27,82,77
401736145,home,1,0,97,69,37,23,10,17,13,14,20,9,21,72,37,20,8,11,92,97
401736145,away,1,0,92,72,37,20,8,11,10,9,21,14,20,69,37,23,10,17,97,92
401736146,home,1,0,83,57,29,17,7,21,18,5,20,6,19,58,31,19,10,15,85,83
401736146,away,1,0,85,58,31,19,10,15,13,6,19,5,20,57,29,17,7,21,83,85
401736147,home,1,0,63,66,21,16,4,18,17,8,28,9,37,67,29,37,10,20,85,63
401736147,away,1,0,85,67,29,37,10,20,17,9,37,8,28,66,21,16,4,18,63,85
401736148,home,1,0,96,70,32,23,12,23,20,6,24,10,28,59,31,24,7,19,81,96
401736148,away,1,0,81,59,31,24,7,19,12,10,28,6,24,70,32,23,12,23,96,81
401736149,home,1,0,71,65,28,23,3,14,12,11,27,9,26,65,25,29,8,18,74,71
