game_id,season,margin,total,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop
401736160,2025,9.0,163.0,0.0655,0.179,-33.7,-2.904,-2,0,4.14,-0.23,161.47,-0.0136,-0.0368,-0.0555,-0.0682,0.0245,1.54,0.1443,0.0006
401736161,2025,8.0,160.0,-0.4774,-0.4644,15.4,-4.497,0,0,-29.27,-2.69,159.38,0.0429,-0.0286,-0.0038,-0.0954,-0.0168,-1.42,-0.1777,-0.4077
401736162,2025,-14.0,172.0,0.1489,0.1018,36.0,-3.679,-2,0,2.6,1.93,163.97,-0.0177,0.0814,-0.047,-0.1273,-0.0047,1.68,0.3133,-0.3193
401736163,2025,27.0,163.0,-0.3417,-0.3565,-165.5,4.392,-3,0,-14.25,-0.31,162.39,0.0592,0.0517,0.0407,0.0958,-0.0823,-2.46,0.0525,-0.5036
401736164,2025,-27.0,131.0,-0.0447,-0.1186,-82.9,-2.17,1,0,-4.54,0.86,167.64,0.0257,0.1078,-0.0551,0.0106,-0.0359,0.91,-0.1249,0.0414
401736165,2025,-12.0,166.0,-0.2397,-0.1912,-86.4,-4.189,-2,0,-2.9,-0.59,161.47,-0.0039,0.036,0.016,0.1531,-0.035,1.4,0.1564,-0.4954
401736166,2025,37.0,171.0,0.2203,0.2724,-72.3,4.557,1,0,7.79,1.72,158.88,0.0039,0.0237,0.0757,-0.0621,0.0021,-1.99,0.2187,0.061
401736167,2025,-16.0,146.0,-0.2521,-0.3572,-231.7,-8.823,-3,0,-14.76,2.55,162.43,-0.0243,0.0865,-0.0194,-0.1047,-0.0367,1.55,-0.0471,-0.4049
401736168,2025,-8.0,170.0,0.0582,0.0985,-95.2,-5.301,1,0,3.3,-0.14,162.21,-0.0094,-0.017,0.0147,-0.0895,0.0523,0.28,0.1918,-0.133
401736169,2025,19.0,135.0,0.062,0.0962,-48.8,-0.301,1,0,-0.46,0.4,162.48,-0.0072,0.0399,-0.023,0.0913,-0.0472,0.04,0.0628,0.0704
401736170,2025,19.0,151.0,0.4057,0.4347,293.9,5.202,2,0,28.39,-3.64,162.21,-0.0269,-0.1377,0.07,0.1597,0.093,2.34,0.2143,0.2912
401736171,2025,-8.0,186.0,0.1847,0.2328,222.2,-1.977,2,0,-2.11,-1.0,163.23,-0.032,-0.0267,-0.0198,0.0155,0.0098,1.56,0.023,0.2242
401736172,2025,13.0,173.0,0.0095,0.0695,45.3,4.359,1,0,5.84,-1.88,161.97,0.0023,-0.0869,-0.028,0.1321,0.0025,-0.01,0.0988,-0.069
401736173,2025,10.0,178.0,-0.1141,-0.0997,-92.0,-0.567,1,0,-11.26,1.95,158.77,0.0096,-0.0284,-0.0122,-0.1061,0.0006,-2.25,-0.0432,-0.081
401736174,2025,18.0,158.0,0.2099,0.282,90.7,3.761,0,0,17.49,-1.89,163.11,-0.0552,-0.0543,0.035,0.0905,0.0081,0.09,0.2776,0.0099
401736175,2025,4.0,172.0,0.0613,-0.1411,210.9,2.278,0,0,4.86,0.39,163.62,-0.0337,-0.1184,0.0432,0.1142,0.0317,1.59,-0.2748,0.1903
401736176,2025,23.0,179.0,0.3446,0.3053,229.5,2.109,0,0,8.39,-4.06,159.99,-0.0055,0.0025,-0.0971,0.0107,0.0444,2.19,-0.16,0.6437
401736177,2025,14.0,190.0,-0.3214,-0.3306,-187.6,-1.49,0,0,-18.85,0.34,159.35,0.0053,0.0114,-0.0105,-0.1281,-0.0317,-4.06,-0.4576,0.1737
401736178,2025,6.0,146.0,-0.3506,-0.3682,-58.9,1.711,2,0,-0.91,1.63,161.74,0.0127,0.0617,0.061,0.1912,-0.1095,0.94,-0.1557,-0.2955
401736182,2025,17.0,159.0,0.4539,0.4515,47.2,4.373,-2,0,25.81,1.8,159.37,-0.0314,-0.0114,0.0436,0.04,0.0669,0.75,0.3638,0.097
401736183,2025,5.0,167.0,0.2189,0.1813,185.6,-0.393,-1,0,5.21,0.76,160.94,-0.0021,-0.0889,0.06,0.0469,0.0332,3.84,-0.0618,0.3122
401736184,2025,-7.0,151.0,-0.1011,-0.0853,-64.3,-5.708,-1,0,-13.69,1.19,162.48,0.0145,0.044,-0.1461,0.0527,-0.0072,2.51,-0.2336,0.2316
401736185,2025,9.0,151.0,0.0709,0.0309,-122.3,-9.392,1,0,-15.65,0.4,162.82,-0.0205,0.0342,-0.0407,-0.1454,0.0654,-0.07,0.0209,0.0239
401736186,2025,14.0,138.0,0.2416,0.4996,34.8,5.548,-1,0,15.27,-4.05,159.63,0.0111,0.0084,-0.1188,-0.0186,0.0674,1.11,0.3642,0.106
401736187,2025,-31.0,165.0,-0.3052,-0.2565,-155.8,-2.493,0,0,-7.12,1.57,162.26,0.0155,0.0435,0.1318,0.0577,-0.0076,-1.74,0.0911,-0.5333
401736188,2025,-8.0,158.0,-0.4703,-0.5606,28.1,-1.801,-4,1,-17.95,-1.53,158.49,0.0269,-0.0079,0.0357,-0.1058,-0.0715,-2.05,-0.673,0.2376
401736189,2025,-8.0,170.0,0.3248,0.3081,231.9,2.543,1,-1,10.66,2.01,160.24,-0.004,-0.0355,0.0843,0.041,0.0086,1.85,0.0475,0.3541
401736190,2025,11.0,165.0,-0.2053,-0.1802,-42.3,0.507,0,0,-5.65,1.11,161.13,0.0232,0.0221,0.0304,0.0378,-0.0971,2.21,-0.0934,-0.1236
401736191,2025,1.0,183.0,0.2245,0.2559,30.3,-1.049,0,0,3.06,-1.07,159.74,-0.0407,-0.0306,-0.127,0.1652,0.0042,2.2,-0.0327,0.4495
401736192,2025,-3.0,169.0,-0.2971,-0.2912,68.1,3.18,-1,0,-12.93,-2.89,160.21,0.0202,-0.098,-0.0003,0.0434,-0.0366,-2.57,-0.2674,0.0028
401736193,2025,-7.0,173.0,-0.2014,-0.2672,22.7,-4.892,0,0,-19.45,-0.2,162.14,-0.0033,0.0346,0.0962,0.0906,-0.041,-0.93,-0.4315,0.2971
401736194,2025,-21.0,193.0,-0.2671,-0.2891,-82.3,-1.508,2,0,-18.06,2.04,161.04,0.0601,0.0618,-0.027,-0.1333,-0.0275,-1.29,-0.4919,0.3285
401736195,2025,16.0,148.0,0.4362,0.2432,262.5,3.466,0,0,23.25,-4.0,159.49,-0.0449,-0.0214,-0.1375,0.0326,0.0078,3.94,-0.078,0.4556
401736196,2025,13.0,173.0,0.351,0.4346,131.3,4.737,1,-1,22.74,-2.09,160.34,-0.0717,-0.0611,-0.0014,0.1077,0.0292,-0.77,0.5619,-0.182
401736197,2025,3.0,179.0,0.025,0.0773,64.0,5.875,0,0,8.7,-1.0,161.3,0.0185,-0.0485,0.079,-0.0332,0.006,-2.2,0.1669,-0.199
401736198,2025,8.0,170.0,-0.0007,0.0604,51.6,-4.924,-1,0,-14.51,0.23,160.36,-0.0036,-0.0133,0.0565,0.0017,0.0268,3.04,-0.3473,0.523
401736199,2025,10.0,168.0,-0.0992,-0.0315,-98.3,-0.242,-1,0,10.0,-1.32,162.08,-0.0079,-0.0022,-0.1279,-0.1253,0.0748,-0.74,-0.3656,0.5745
401736200,2025,24.0,150.0,0.3068,0.32,49.5,5.614,1,0,18.8,2.56,159.27,-0.0052,0.0139,0.0366,0.0823,-0.0096,0.82,0.176,0.1831
401736201,2025,4.0,132.0,-0.2666,-0.2605,-175.0,-0.463,-1,0,-5.11,3.15,158.62,0.0275,0.0647,0.1987,-0.1433,-0.0475,-3.77,-0.1134,-0.2028
401736202,2025,11.0,183.0,0.0271,-0.0156,-10.8,-1.077,-1,0,-0.3,-1.04,161.32,0.0077,0.0189,-0.0701,-0.0795,-0.051,2.17,-0.3109,0.417
401736203,2025,13.0,123.0,-0.3628,-0.3825,-107.3,-5.925,0,0,-9.74,3.47,161.92,0.0346,0.1104,0.0244,-0.1289,-0.0563,0.53,-0.3292,-0.0809
401736204,2025,-8.0,180.0,0.2356,0.2922,64.9,0.523,0,0,12.21,1.89,161.6,-0.0246,-0.0272,-0.0364,-0.0623,0.0433,4.29,-0.2514,0.5828
401736205,2025,-3.0,159.0,-0.4547,-0.4028,-148.9,2.667,0,0,11.51,-1.01,162.76,-0.0113,0.0666,0.0118,-0.0279,-0.0517,-1.51,-0.5135,0.214
401736206,2025,26.0,144.0,0.4618,0.4997,140.5,0.338,0,0,14.13,2.84,159.38,-0.0088,-0.0209,0.0087,0.0482,0.0772,0.21,-0.1096,0.8165
401736207,2025,-10.0,160.0,0.2427,0.2655,167.2,3.85,0,0,18.44,-2.61,160.82,-0.0237,0.0167,-0.0924,0.0157,0.0152,-0.6,0.009,0.2912
401736208,2025,-11.0,177.0,0.0874,0.1049,116.6,-3.59,-1,1,-3.74,0.66,162.1,-0.0198,-0.08,-0.0872,0.1436,0.0417,1.07,-0.2936,0.6271
401736209,2025,-4.0,188.0,-0.0834,-0.1353,-143.3,-1.469,0,0,-5.93,0.38,155.85,-0.0353,0.0021,0.0576,0.0636,-0.0228,-3.33,0.2483,-0.4884
401736210,2025,-8.0,180.0,-0.1186,-0.145,-109.2,-3.459,2,-1,5.57,2.05,159.29,-0.005,0.0655,0.0448,-0.1184,-0.0581,1.45,0.0749,-0.2648
401736211,2025,5.0,161.0,0.0429,0.1668,138.5,8.623,-1,0,14.53,-1.13,161.51,-0.0362,-0.0088,0.0024,0.1362,-0.018,-0.92,0.1593,0.0914
401736212,2025,15.0,197.0,-0.2571,-0.1669,-183.6,-3.072,3,0,13.26,-0.24,161.33,-0.0009,0.0618,-0.0397,-0.0154,0.0159,-0.04,0.0165,-0.1935
401736213,2025,16.0,178.0,0.6644,0.7273,139.4,3.369,1,0,22.55,3.25,160.94,-0.0159,-0.0218,-0.0492,0.0302,0.1063,1.85,0.1635,0.6803
401736214,2025,8.0,150.0,-0.0646,-0.1847,-87.2,-4.744,-1,1,-2.82,-0.47,160.8,-0.0103,0.0338,-0.0712,0.0497,-0.0819,0.64,0.1134,-0.3315
401736215,2025,9.0,171.0,-0.019,-0.0504,-165.3,1.445,0,0,3.72,-1.57,160.69,-0.0234,0.0406,-0.0082,0.0052,-0.0163,-0.67,0.3322,-0.5373
401736216,2025,-7.0,177.0,-0.0328,0.0207,10.7,2.062,1,0,-6.11,0.64,162.91,0.0245,-0.0139,0.0653,0.0588,-0.0003,-1.99,-0.2829,0.466
401736217,2025,-3.0,165.0,0.1055,0.0696,-76.7,0.426,-1,0,12.25,-0.05,161.4,0.0036,0.0832,-0.0297,0.0645,0.0004,-0.11,0.835,-1.0269
401736218,2025,39.0,165.0,0.6914,0.7211,208.9,5.326,0,0,25.62,0.48,158.27,0.0051,0.0131,-0.0303,0.1071,0.0517,1.39,0.3913,0.4445
401736219,2025,27.0,141.0,-0.2951,-0.3537,-67.6,5.348,0,0,-4.51,-1.57,162.55,-0.0048,0.0607,0.0815,0.0539,-0.0742,-3.56,0.0538,-0.5176
401736430,2025,-15.0,133.0,0.2763,0.3622,119.2,1.398,-2,0,16.55,1.74,157.92,0.0055,-0.0251,-0.019,0.0318,0.0104,4.04,0.353,0.0073
401736220,2025,27.0,135.0,0.006,-0.0694,-37.6,4.26,-2,0,-0.17,-2.89,157.5,0.0138,0.0959,-0.0429,-0.0157,-0.0033,-0.71,0.1539,-0.2786
401736221,2025,10.0,168.0,0.4023,0.3507,270.4,1.894,0,0,1.54,-0.4,163.36,-0.0355,-0.0635,-0.0532,0.0281,0.0136,1.2,-0.0166,0.3222
401736222,2025,-1.0,159.0,-0.0223,-0.021,-63.5,2.281,0,0,2.98,-1.01,162.01,-0.0078,0.0295,0.069,0.0256,-0.0554,-3.4,0.4964,-0.6576
401736223,2025,9.0,187.0,-0.2662,-0.1155,-83.5,-0.73,1,0,-6.71,-0.93,160.04,0.0103,0.0422,0.0519,-0.1609,-0.0813,-0.16,-0.4173,0.3466
401736224,2025,17.0,167.0,0.3538,0.3836,149.1,1.063,-3,0,5.92,-0.82,159.68,0.0155,-0.0314,-0.1328,0.1477,-0.0213,3.28,0.318,0.1136
401736225,2025,-2.0,176.0,0.2971,0.2028,194.0,5.678,0,0,17.5,-4.75,158.45,-0.0295,0.0588,-0.119,-0.0202,0.0263,-1.26,0.006,0.2651
401736226,2025,11.0,153.0,0.2705,0.3417,101.8,-3.245,-3,0,-4.49,-0.97,160.64,0.0058,-0.014,-0.0876,-0.0369,0.0279,3.14,0.3012,0.0352
401736227,2025,-18.0,154.0,-0.4132,-0.4833,-141.4,-2.564,2,0,-20.74,-1.22,159.12,0.0033,0.0139,-0.0394,-0.0713,-0.0438,3.04,-0.0262,-0.619
401736228,2025,-9.0,149.0,0.017,0.0989,76.9,0.254,0,0,-1.22,0.62,163.04,0.0159,0.0066,0.0792,0.0293,-0.0287,-2.68,0.4884,-0.5316
401736229,2025,5.0,155.0,0.4424,0.4676,260.1,6.075,-4,1,13.93,-1.46,159.22,-0.0201,-0.0176,-0.0619,0.0637,-0.0011,-0.04,0.2651,0.3727
401736230,2025,9.0,171.0,0.1682,0.1444,-33.7,-4.248,2,0,-6.84,0.64,158.66,0.0022,0.0063,0.0306,-0.0405,-0.0284,1.2,0.0242,0.1276
401736231,2025,30.0,174.0,0.1977,0.1617,63.9,-0.38,0,0,0.92,0.24,161.8,-0.0152,-0.047,-0.0587,0.1375,0.0646,1.33,-0.0197,0.2194
401736232,2025,2.0,160.0,0.0734,-0.0236,96.9,3.928,3,0,-1.74,0.9,160.71,0.0026,0.0012,0.1317,-0.0583,-0.0193,-1.96,0.4616,-0.5454
401736233,2025,9.0,165.0,0.2506,0.2593,52.8,1.383,0,0,-5.23,1.99,161.09,-0.0088,0.0089,-0.0128,0.0187,0.001,1.4,0.273,-0.0929
401736234,2025,10.0,176.0,-0.7092,-0.685,-165.9,-4.208,0,0,-23.25,-1.92,160.49,0.0287,0.0051,0.0703,-0.0683,-0.0528,-2.79,-0.1516,-0.657
401736235,2025,-19.0,141.0,0.1408,0.1471,36.3,-2.325,2,0,7.1,-2.42,156.81,0.0026,0.0669,-0.009,-0.1003,0.0316,1.22,-0.1316,0.34
401736236,2025,8.0,150.0,-0.2009,-0.137,-143.8,-4.528,-1,0,0.21,2.59,160.86,-0.0004,0.0316,0.0647,0.0349,0.0876,-0.64,0.1586,-0.4283
401736237,2025,11.0,163.0,0.0563,0.0175,-33.5,0.492,-1,1,3.78,-1.19,161.84,0.0015,-0.0594,-0.036,0.0407,0.0388,1.01,-0.4853,0.5974
401736238,2025,-9.0,173.0,-0.5279,-0.5303,-255.6,-4.559,4,-1,-5.02,1.9,159.86,0.0279,-0.0099,0.159,-0.013,0.0396,-2.19,-0.528,0.0738
401736239,2025,2.0,138.0,-0.096,0.0332,-94.8,2.321,0,0,2.58,2.38,161.23,-0.0058,0.0566,0.0942,-0.1152,0.0028,-0.58,-0.0099,0.0956
401736240,2025,17.0,181.0,-0.1582,-0.1797,34.7,2.427,-2,0,3.25,-2.11,156.77,0.022,0.0225,-0.0762,-0.0616,0.0359,-1.05,-0.0382,-0.1228
401736241,2025,14.0,144.0,0.6107,0.6984,141.8,3.402,0,0,13.73,1.98,160.25,-0.0275,-0.0126,-0.0692,0.0728,0.0061,1.74,0.2872,0.4519
401736242,2025,6.0,168.0,-0.3734,-0.3611,-250.2,-3.464,1,0,-4.41,-0.29,158.64,0.0176,0.0135,0.1117,-0.064,0.0798,-0.58,-0.7135,0.514
401736243,2025,2.0,206.0,0.0834,0.1263,28.3,-7.574,-1,0,-9.33,-0.44,159.51,0.0023,-0.0371,0.0083,-0.0742,-0.041,2.3,-0.2396,0.5081
401736244,2025,19.0,185.0,0.2301,0.2329,145.8,5.793,-2,0,14.15,-3.16,160.24,-0.0046,-0.022,-0.0544,0.0521,0.0171,-1.24,-0.1102,0.4876
401736245,2025,7.0,151.0,0.1175,0.1049,143.0,-0.188,3,0,-0.4,2.22,160.91,0.0125,-0.0228,-0.0134,-0.0197,0.0217,0.77,0.1198,-0.0293
401736246,2025,4.0,180.0,0.2259,0.1971,-49.0,2.247,1,0,10.91,2.1,158.8,0.0357,0.0075,0.0373,0.0978,0.0655,-2.53,-0.2082,0.5377
401736247,2025,-5.0,143.0,0.2873,0.3986,88.7,-1.361,-1,0,0.95,-2.11,161.03,-0.0503,-0.0477,-0.1443,0.1138,-0.0013,4.98,-0.088,0.5467
401736248,2025,-13.0,169.0,-0.3562,-0.3543,-230.4,-2.525,0,0,2.14,0.27,160.77,0.0349,0.0428,0.1101,-0.0782,0.0673,-1.79,-0.6638,0.4962
401736249,2025,-1.0,155.0,-0.1834,-0.2319,28.3,6.055,-3,0,-4.36,-1.42,161.42,0.0181,-0.0173,0.0014,0.0615,0.0099,-3.75,-0.4186,0.3141
401736250,2025,-8.0,162.0,-0.4615,-0.4615,-137.7,-5.17,0,0,-20.12,0.51,158.36,0.0214,-0.0691,0.0419,-0.0422,-0.0146,0.8,-0.2725,-0.2686
401736251,2025,19.0,179.0,-0.064,0.0011,-115.0,-6.528,0,0,-1.26,-0.87,161.3,0.0164,0.0054,-0.0389,0.1384,0.0627,0.6,-0.2075,0.225
401736252,2025,-37.0,135.0,-0.2218,-0.3565,-101.5,-1.447,-1,0,1.56,0.43,159.93,0.0309,0.0162,-0.0405,-0.0857,0.0752,-1.05,-0.5779,0.2501
401736253,2025,13.0,145.0,0.1436,0.1416,119.7,1.523,0,0,-2.84,-0.71,160.97,-0.0087,-0.0011,-0.111,-0.0053,-0.0414,2.52,-0.1805,0.4986
401736254,2025,9.0,125.0,0.1946,0.2762,31.1,-3.574,1,0,1.93,-0.43,159.13,-0.0126,-0.0311,-0.0255,-0.1132,-0.0499,5.42,-0.1495,0.4828
401736255,2025,21.0,175.0,0.2223,0.1958,80.2,-2.178,2,-1,-3.54,2.47,160.05,-0.001,-0.0516,-0.0291,0.0499,0.0099,1.98,0.2094,-0.017
401736256,2025,-4.0,176.0,-0.2374,-0.2975,-175.8,-2.486,-1,0,-7.25,2.52,161.52,0.0112,0.0927,-0.0367,-0.0724,0.0307,0.8,0.179,-0.7353
401736257,2025,-7.0,179.0,0.0183,-0.0896,81.2,5.379,0,0,-8.01,0.74,163.05,0.0006,0.006,0.026,-0.1263,-0.0545,-1.5,0.2379,-0.3796
401736258,2025,14.0,182.0,0.2486,0.2617,97.3,-0.087,0,0,8.08,1.69,160.22,0.004,-0.0686,-0.0331,0.0465,0.051,2.86,0.1229,0.1257
401736259,2025,23.0,159.0,0.5013,0.497,272.0,3.558,0,0,14.23,-0.12,159.56,-0.0381,-0.0328,-0.0857,0.0867,-0.0456,4.09,0.4957,0.0508
401736260,2025,15.0,159.0,-0.1388,-0.1442,61.0,-3.815,0,0,-3.27,0.72,160.55,0.014,-0.0179,-0.0069,-0.0588,-0.0175,0.03,-0.1766,0.1135
401736261,2025,-24.0,150.0,0.3682,0.3829,178.0,4.845,0,0,14.76,-4.81,162.43,-0.0333,-0.087,-0.0166,0.0691,-0.0344,1.13,-0.1123,0.5926
401736262,2025,-11.0,169.0,0.0351,0.0291,1.0,-2.496,4,-1,1.03,-0.08,161.6,-0.0131,-0.002,-0.0405,-0.0064,0.0365,1.01,0.788,-1.0024
401736263,2025,-15.0,187.0,-0.2936,-0.3914,2.9,0.085,3,0,-12.1,-0.33,161.15,-0.0199,-0.0204,-0.0147,-0.1002,-0.0727,1.12,-0.0613,-0.37
401736264,2025,10.0,150.0,-0.0303,0.0225,-37.5,2.139,0,0,-3.49,0.51,162.39,-0.0034,0.0373,-0.0678,0.0202,0.03,-1.36,0.306,-0.4245
401736265,2025,-38.0,152.0,-0.2715,-0.3638,-181.2,-2.296,0,0,-9.51,0.53,158.64,0.0652,0.0873,0.0126,-0.0507,0.1121,-2.83,-0.0666,-0.4859
401736266,2025,13.0,165.0,0.288,0.3593,159.3,1.896,1,0,8.69,1.07,162.64,0.0161,-0.0233,-0.0256,-0.0248,0.052,2.6,0.4617,-0.2099
401736267,2025,31.0,187.0,0.3371,0.3371,67.1,2.512,2,-1,9.74,-1.32,159.99,-0.0266,0.0166,-0.1286,0.0735,0.0726,3.23,0.4337,-0.2001
401736268,2025,10.0,162.0,0.0748,0.1447,109.3,7.221,2,0,4.67,-5.25,162.62,-0.0109,-0.0363,0.0005,0.1663,-0.0025,-5.08,-0.0829,0.3002
401736270,2025,-2.0,200.0,0.3975,0.3547,238.4,4.061,-1,1,4.86,0.41,164.67,-0.0219,-0.0408,-0.0733,-0.0,-0.0001,3.09,0.5466,-0.2153
401736271,2025,11.0,127.0,-0.2634,-0.3417,-96.5,-0.612,2,0,-11.36,3.11,160.35,0.0579,0.0378,0.1157,-0.0888,0.0285,-3.97,0.1145,-0.6202
401736269,2025,-15.0,171.0,-0.3516,-0.415,-208.8,-3.552,0,0,-22.69,-2.45,160.78,0.0497,0.012,-0.0014,-0.0478,0.0291,-1.37,-0.452,0.0517
401736272,2025,31.0,159.0,-0.3205,-0.3138,-138.0,-7.603,1,0,-10.06,2.83,161.0,-0.006,-0.014,0.0051,-0.1716,-0.0453,4.06,-0.3184,0.0201
401736273,2025,-26.0,186.0,-0.1694,-0.2047,-150.3,-0.43,0,0,2.67,2.4,162.99,0.0146,0.0369,-0.0808,-0.0076,0.0933,0.72,0.1982,-0.6436
401736274,2025,-16.0,160.0,-0.1552,-0.1586,-15.2,1.956,-1,1,5.3,-0.77,162.81,0.0462,0.0344,0.0392,-0.1635,-0.0219,-0.24,-0.0501,-0.14
401736275,2025,-4.0,176.0,0.2408,0.2401,133.5,0.887,-2,0,13.81,-0.45,160.5,-0.0281,0.031,-0.0531,0.0015,0.0337,3.55,0.0687,0.1757
401736276,2025,-16.0,186.0,-0.4469,-0.4417,-132.7,-3.687,-1,1,-1.98,3.37,160.31,0.0315,0.0492,0.0458,-0.0167,0.0258,-1.89,-0.0075,-0.6989
401736277,2025,10.0,174.0,-0.5735,-0.5633,-255.3,-2.057,-1,1,-17.55,0.57,166.97,0.0083,0.0786,-0.0134,-0.0815,-0.0363,-2.87,-0.3854,-0.2152
401736278,2025,-2.0,152.0,0.312,0.3251,22.9,-2.044,0,0,13.54,1.29,160.88,-0.0193,-0.0098,-0.0017,-0.11,-0.0005,2.65,0.1189,0.2442
401736279,2025,17.0,189.0,0.1978,0.0993,122.6,3.021,0,0,19.78,1.3,160.93,-0.0217,-0.0234,0.0742,-0.0666,-0.0603,0.37,0.3602,-0.3218
401736280,2025,-15.0,163.0,-0.046,-0.0172,-150.0,-2.049,1,0,8.32,1.91,163.7,0.0258,0.0014,-0.0006,0.0446,0.1154,-2.56,-0.0101,-0.1555
401736281,2025,6.0,208.0,-0.0268,-0.0157,55.1,1.036,0,0,3.91,0.53,163.52,0.0099,0.0445,0.0008,-0.0143,0.0266,1.0,-0.1118,0.1484
401736282,2025,-3.0,173.0,-0.3091,-0.3157,-112.2,-1.243,1,-1,-7.44,5.08,163.5,0.0065,0.045,-0.0594,-0.0795,-0.0092,0.82,-0.2193,-0.1296
401736283,2025,7.0,193.0,0.037,0.1707,6.0,1.512,1,0,9.24,-2.92,163.11,-0.0125,0.06,-0.038,-0.0211,-0.0165,-0.2,0.1261,0.0281
401736284,2025,-1.0,135.0,0.0609,0.0816,-44.8,-0.74,0,0,4.63,3.27,159.92,0.0,-0.0093,0.0605,-0.2101,-0.0367,2.5,0.1748,-0.0813
401736285,2025,23.0,167.0,0.0821,0.0775,24.6,-0.591,0,0,5.2,-5.43,161.67,0.0067,0.0347,0.0075,0.0406,0.0584,-0.16,0.0626,0.0246
401736286,2025,16.0,140.0,-0.6177,-0.5878,-227.2,-3.067,2,0,-2.38,-0.14,165.9,0.0172,0.0374,0.0125,-0.088,-0.0155,-1.53,-0.2368,-0.4896
401736287,2025,-7.0,139.0,-0.1878,-0.1448,-183.7,-6.576,2,-1,-19.88,2.86,157.05,0.021,0.0253,-0.0189,-0.1677,-0.0067,2.32,-0.4839,0.4682
401736288,2025,-10.0,166.0,-0.2378,-0.203,-161.3,-3.411,0,0,-2.5,-0.48,166.64,-0.0087,0.0159,-0.0887,-0.0553,0.0027,-0.59,0.0722,-0.3929
401736289,2025,-2.0,214.0,0.1881,0.2206,144.4,3.297,1,0,2.14,-4.19,163.29,-0.0348,-0.0637,-0.1011,-0.0638,-0.044,5.51,-0.0857,0.4572
401736290,2025,-53.0,169.0,-0.3296,-0.3754,-63.6,-0.116,1,0,-9.27,0.56,161.86,0.0047,-0.0001,0.0479,-0.0231,-0.084,-0.13,-0.5711,0.3821
401736291,2025,16.0,182.0,0.2645,0.2899,77.3,-0.464,-1,0,7.19,-2.52,157.98,-0.0308,-0.0151,-0.0196,0.1459,0.0708,0.59,0.1214,0.2116
401736292,2025,-9.0,165.0,-0.5284,-0.4863,-192.0,-1.905,0,0,8.27,0.41,165.74,0.0052,0.0638,0.0171,-0.093,-0.0171,-1.17,-0.4412,0.0309
401736293,2025,-16.0,150.0,-0.3685,-0.4489,-164.8,-1.323,0,0,-11.02,-4.39,161.31,0.0585,0.0712,-0.0303,-0.0346,0.0484,-1.23,-0.7172,0.3815
401736294,2025,24.0,178.0,0.1812,0.2373,31.9,-5.273,-1,1,-10.03,4.21,158.89,-0.0317,-0.0013,0.0021,-0.108,-0.073,5.41,-0.1269,0.5298
401736295,2025,-4.0,152.0,0.0083,0.0769,-19.2,-0.527,0,0,-2.49,-1.07,166.76,-0.0314,-0.0481,-0.0733,-0.0609,-0.0486,2.67,-0.1982,0.4077
401736296,2025,9.0,161.0,0.3666,0.4146,223.7,2.447,-2,0,2.55,0.11,166.37,0.0251,-0.0381,0.0659,0.0798,0.0007,1.48,0.3136,0.2034
401736297,2025,14.0,142.0,-0.2824,-0.34,-138.6,-1.528,0,0,-15.72,-3.01,159.29,0.0134,0.037,-0.0651,0.0485,0.0168,-2.15,-0.6956,0.5461
401736298,2025,9.0,191.0,-0.1786,-0.1517,-157.9,-3.507,2,0,-7.25,3.02,171.09,0.0036,0.0092,0.0301,-0.0043,0.0062,-2.42,-0.0715,-0.094
401736299,2025,16.0,148.0,0.3792,0.4397,83.8,1.816,0,0,-2.84,-2.1,165.04,-0.025,-0.0214,-0.0563,0.0242,-0.0286,-1.47,0.5154,-0.1623
401736300,2025,-4.0,178.0,-0.3105,-0.1529,-137.6,0.467,-1,0,-17.01,2.83,163.18,0.0028,-0.079,-0.0213,-0.0703,-0.1251,0.26,-0.4989,0.4789
401736301,2025,-6.0,150.0,-0.2619,-0.284,-55.5,3.446,0,0,-5.58,-4.91,157.83,0.0178,-0.0061,0.017,0.0861,0.034,-4.96,-0.0896,-0.195
401736302,2025,-21.0,151.0,-0.5478,-0.5719,-215.9,-1.268,-2,0,-16.75,-0.59,157.05,0.0416,0.0216,-0.0778,-0.1149,-0.0748,-2.9,-0.6209,0.1587
401736303,2025,11.0,193.0,0.308,0.2813,24.3,0.319,0,0,3.03,2.21,169.4,-0.0031,0.0112,0.005,0.0505,0.0815,-4.05,0.0808,0.2158
401736304,2025,35.0,155.0,-0.0472,0.0217,-62.1,-1.02,0,0,0.24,-1.4,164.24,-0.001,-0.0202,-0.0118,-0.0476,-0.053,-0.18,0.2892,-0.3631
401736305,2025,-11.0,165.0,-0.3796,-0.4931,-228.3,-3.272,0,0,-5.54,-0.35,164.31,-0.0293,0.0732,-0.0472,-0.0718,-0.0472,-1.27,-0.1786,-0.4494
401736306,2025,4.0,156.0,0.4988,0.3943,250.1,1.425,0,0,24.93,1.28,161.51,-0.0359,0.0477,-0.0124,0.1198,0.139,2.34,0.3348,0.0685
401736307,2025,4.0,176.0,-0.1295,-0.3119,30.0,-1.617,-1,0,4.26,-3.14,163.95,0.0081,0.0916,0.0759,0.072,0.0022,-0.3,-0.7716,0.723
401736308,2025,13.0,131.0,-0.2268,-0.1623,59.3,4.073,1,0,-7.57,-9.78,161.53,-0.0047,0.0013,-0.0291,0.0677,-0.0661,-0.93,0.1024,-0.335
