game_id,matchup_diff,margin,season
401507263,-1.9855132007439829,15.0,2023
401507264,2.4570831609244013,13.0,2023
401507265,3.315602139536791,4.0,2023
401507266,-1.851174508945471,-12.0,2023
401507267,-2.6223218642761728,-5.0,2023
401507268,-1.2494284250980725,1.0,2023
401507269,-1.0373085899211052,5.0,2023
401507270,-1.142370673625158,13.0,2023
401507271,-3.10919854003367,11.0,2023
401507272,0.5523825611922327,-9.0,2023
401507273,1.229965070324391,28.0,2023
401558197,3.2643187648193743,-5.0,2023
401507274,4.608679416128046,-4.0,2023
401507275,4.64953961415687,7.0,2023
401507276,-0.6147358437701967,-23.0,2023
401507277,1.4293056815667857,19.0,2023
401507278,-1.808065219240833,13.0,2023
401507279,-1.3898045279043145,-8.0,2023
401507280,1.4973109458250107,10.0,2023
401507281,0.07011292850407491,1.0,2023
401507282,-3.767806225961543,21.0,2023
401507283,-2.1899018815161777,-7.0,2023
401507284,0.4258067106401825,-11.0,2023
401507285,-4.108935471121551,20.0,2023
401507286,-3.165500762887441,-16.0,2023
401507287,-1.427161904316268,2.0,2023
401507288,2.307275304721889,-15.0,2023
401507289,-1.0789687050778918,-10.0,2023
401507290,-1.934959905245916,-6.0,2023
401507291,3.7200570110684303,9.0,2023
401507292,1.6461279398755662,38.0,2023
401507293,-0.9719642294562227,-8.0,2023
401507294,0.7878125489024956,-8.0,2023
401507295,-0.9595115168188857,-12.0,2023
401507296,-0.41112260446574544,-7.0,2023
401507297,-2.4379658772963886,-9.0,2023
401507298,-0.5796902742332073,-20.0,2023
401507299,1.5508929046639548,19.0,2023
401507300,-2.807202341322803,18.0,2023
401507301,-3.2080809202799543,6.0,2023
401507302,-1.2359757010068315,1.0,2023
401507303,4.962577561546956,16.0,2023
401507304,4.2194203276956035,24.0,2023
401507305,-4.513767587551263,11.0,2023
401507306,-2.6502925689519508,10.0,2023
401507307,-2.764893866990404,7.0,2023
401507308,2.103042306862312,10.0,2023
401507309,-6.330751565424249,-11.0,2023
401507310,-3.4951214624268285,21.0,2023
401507376,-3.7492591755517735,-19.0,2023
401507311,-5.241740462599311,13.0,2023
401507312,2.2711790756735946,-20.0,2023
401507313,1.5883733599041903,-4.0,2023
401507314,4.647849407973631,11.0,2023
401507315,-7.007821538598881,-22.0,2023
401507316,2.154467102228075,-8.0,2023
401507317,2.1469070071517162,-6.0,2023
401507318,-2.578101660862267,-13.0,2023
401507319,-2.466859356240442,-6.0,2023
401507320,1.3412740144501876,-10.0,2023
401507321,-1.40896331742869,-14.0,2023
401507322,4.029807255012488,-12.0,2023
401507323,-5.6484111710485685,-4.0,2023
401507324,-4.317904864879981,23.0,2023
401507325,1.2330199904302328,5.0,2023
401507326,1.9605752892114223,29.0,2023
401507327,-2.4895307509606432,-5.0,2023
401507328,-3.8142022247559177,4.0,2023
401507329,-0.09209469717276897,-7.0,2023
401507330,-2.1504013053921383,-9.0,2023
401507331,1.8786939690590647,-5.0,2023
401507332,-3.6165518660930664,16.0,2023
401507333,-2.2676281695898375,-35.0,2023
401507334,1.403375854389383,15.0,2023
401507335,-4.1491442064464525,3.0,2023
401507336,0.05846361336886208,-3.0,2023
401507337,1.9939150407195003,-5.0,2023
