game_id,season,margin,total,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv
401736333,2025,10.0,160.0,-0.1352,-0.1329,-93.7,1.72,0,0,-15.67,0.12,159.55,0.0243,-0.0585,-0.0619,0.0385,-0.0648,-3.75,-0.225,0.1194,0.0003,-0.4821,2.0542,0.1291,-1.1329,-0.0918,0,0.0236,-0.196,-0.1787,-0.0327,-0.2591,165.69
401736334,2025,-11.0,149.0,0.2111,0.2281,68.0,0.956,0,0,9.8,-3.78,157.83,0.0223,0.0197,0.0893,-0.0259,0.0595,-3.35,0.0341,0.2257,0.2056,0.4473,-2.1932,0.011,-1.2046,0.0781,0,0.0838,-0.227,-0.0062,-0.2407,-0.222,165.75
401736335,2025,-6.0,182.0,-0.6235,-0.5653,-220.8,-2.002,2,0,-11.95,-7.05,159.59,0.0627,0.0857,-0.0281,0.0356,-0.0146,-4.52,-0.4976,-0.084,-0.2758,-0.7134,-1.2688,0.0055,-0.255,0.0073,0,-0.3648,-0.6212,0.0668,-0.2864,-0.9434,165.83
401736336,2025,2.0,146.0,-0.0745,-0.0029,5.9,-3.171,0,0,-1.68,3.35,155.71,-0.0034,0.021,0.0105,0.0075,0.0139,0.74,-0.4548,0.5038,0.0808,-0.0114,1.3234,-0.0142,0.2493,-0.2788,1,0.1369,0.1492,0.0463,0.1106,0.3025,165.94
401736337,2025,-7.0,189.0,-0.1185,-0.2863,-2.8,1.823,0,0,1.72,-10.87,153.7,-0.018,0.0012,0.0299,0.1369,0.0551,-2.08,0.0075,-0.4381,-0.1015,-0.1261,-1.2491,0.0161,-1.2112,0.0325,1,-0.2006,-0.2838,0.0791,-0.3097,-0.5476,165.86
401736338,2025,1.0,161.0,0.2003,0.2402,60.8,-1.091,0,0,3.63,-0.91,166.48,0.0059,0.0307,0.0208,0.0771,0.102,0.61,0.4213,-0.2469,0.2709,0.299,-3.213,-0.0506,0.2088,0.0527,1,0.3135,0.0027,-0.0086,0.0347,0.3081,165.99
401736339,2025,11.0,123.0,-0.1715,-0.1706,-40.4,-0.404,0,0,-2.44,3.62,157.01,-0.0278,-0.0101,-0.0648,0.0074,-0.0753,3.4,-0.2419,0.1885,-0.1877,-0.2506,2.6204,0.0014,1.1771,-0.0467,0,0.0397,0.2659,0.0694,0.363,0.4593,165.96
401736340,2025,-6.0,176.0,0.601,0.5329,329.5,5.543,0,0,16.78,1.81,157.09,-0.0177,-0.0463,0.0824,0.0917,0.0456,0.18,0.6902,-0.3376,0.3755,0.8589,-1.0705,0.057,-1.2479,-0.0385,0,0.344,0.3579,-0.2265,-0.0604,0.3912,165.56
401736341,2025,2.0,148.0,-0.0714,-0.0691,-111.0,1.335,0,0,3.09,-3.72,154.27,0.0106,0.0122,0.0085,0.0726,-0.0706,-1.75,-0.0542,-0.0197,-0.0127,0.0715,0.3544,0.1234,-0.52,0.1106,1,-0.0073,-0.2036,-0.0563,0.0116,-0.1491,165.61
401736342,2025,22.0,144.0,0.132,0.132,66.0,-2.919,0,0,1.65,-3.22,159.8,-0.0028,0.0463,0.0357,0.0305,0.0311,2.55,-0.2739,0.4905,0.1901,0.2652,-1.8603,-0.0322,1.3394,-0.1675,2,0.2959,0.2331,0.1112,-0.081,0.3566,165.44
401736343,2025,-5.0,185.0,-0.3263,-0.3364,-144.3,-1.697,4,-1,-2.58,3.07,161.88,0.0087,0.0084,0.0088,0.0299,-0.0644,-0.83,-0.516,0.1619,-0.0558,-0.1853,3.4299,0.0705,-0.5812,0.0715,2,-0.1131,-0.2404,0.0296,0.1407,-0.0499,165.11
401736344,2025,-35.0,155.0,-0.436,-0.4091,-152.2,-1.729,-1,0,-5.46,-0.77,166.6,0.0254,0.018,0.022,0.018,0.0027,-1.87,-0.0452,-0.5733,0.003,-0.3118,1.1866,0.1073,-0.8951,-0.0044,1,-0.1915,-0.3301,0.1267,-0.0873,-0.2673,165.36
401736345,2025,9.0,153.0,0.1242,0.2325,12.7,-0.924,-2,1,-9.58,8.25,153.34,0.0327,0.0287,-0.0206,-0.1062,-0.0536,-0.31,0.1626,0.0569,0.0412,-0.0022,-0.0232,-0.0153,1.0608,0.0253,0,0.1062,0.1626,0.0591,0.308,0.5123,165.24
401736346,2025,16.0,140.0,0.0228,0.0357,-22.9,-1.091,0,0,4.7,-3.42,155.77,-0.0196,0.0421,0.0475,-0.0054,-0.0456,2.76,0.4564,-0.4601,-0.1107,0.2834,-2.594,0.0246,1.3348,0.2706,0,-0.178,-0.0145,0.0842,0.3093,0.214,165.07
401736347,2025,-10.0,172.0,-0.339,-0.411,-171.6,-1.373,0,0,-14.48,-2.04,153.19,0.0453,-0.0471,0.0246,-0.0746,-0.0048,-1.81,0.2714,-0.7854,-0.2644,-0.795,2.4874,-0.0355,-0.9329,0.1123,0,-0.2848,-0.4822,-0.1326,-0.4386,-1.0867,164.87
401736348,2025,-10.0,178.0,-0.0569,0.0047,-109.3,-0.884,0,0,-13.91,-1.98,156.6,0.0318,0.0233,-0.0351,0.0059,0.0418,-4.67,-0.7727,1.1795,0.0966,-0.4454,-3.584,0.0356,0.1656,-0.0435,0,-0.1658,-0.409,0.1289,-0.1899,-0.3704,164.89
401736349,2025,-2.0,166.0,-0.2484,-0.2828,-113.5,-2.902,-1,1,-12.82,-6.41,159.68,0.0629,0.0619,0.0929,-0.0162,0.0178,-3.88,0.0911,-0.5003,-0.0523,-0.436,0.5204,0.0448,-2.1231,0.0461,2,-0.1809,-0.6173,0.1201,-0.3303,-0.7236,165.08
401736350,2025,-9.0,171.0,-0.2492,-0.2832,-150.0,-7.164,0,0,-11.96,9.84,155.89,0.0456,-0.0257,-0.0281,-0.1628,-0.0444,0.58,-0.3348,0.0714,-0.1506,-0.3644,2.452,0.0189,1.0567,-0.1049,1,-0.0412,0.0231,-0.1497,0.1634,-0.0598,165.31
401736351,2025,13.0,181.0,0.3581,0.3708,155.3,1.11,0,0,-0.86,-3.2,160.14,-0.0165,0.0089,-0.0194,-0.0265,0.0228,2.01,0.401,-0.0246,0.0884,0.3072,-4.0687,-0.0611,0.7837,-0.177,0,0.1544,0.2773,0.0441,-0.0194,0.2837,165.23
401736352,2025,2.0,160.0,0.3555,0.3728,178.3,3.829,0,0,-12.69,-0.37,156.95,0.0283,-0.0377,-0.0239,0.113,0.0764,-5.29,-0.2874,0.7984,0.2493,-0.1454,-4.3591,0.0643,-0.7807,-0.1374,1,0.0098,-0.2026,-0.0582,-0.2107,-0.201,165.61
401736353,2025,-5.0,153.0,-0.4495,-0.5261,-318.9,-3.996,0,0,-20.81,-0.06,155.06,0.046,0.0164,-0.0532,-0.0592,-0.041,-3.13,-0.4858,0.1433,-0.3202,-1.1136,1.1788,-0.0954,-0.7052,0.031,1,-0.4105,-0.5284,0.1011,-0.1864,-0.8122,165.48
401736354,2025,20.0,170.0,-0.1912,-0.2603,-9.4,-1.385,0,0,-13.11,-1.37,162.05,0.038,0.0902,0.0098,0.0415,0.0566,-3.99,-0.1276,-0.1928,-0.0027,-0.3438,2.0417,0.0187,-1.8035,0.1055,3,-0.2662,-0.4923,0.1873,-0.1087,-0.3495,165.44
401736355,2025,-8.0,176.0,-0.1434,-0.2566,-92.4,-7.702,1,0,-1.28,2.85,161.58,-0.004,0.0044,-0.0066,-0.0176,0.0427,1.65,-0.4309,0.2849,0.1177,-0.2988,-1.3197,-0.0269,-0.0801,-0.0472,0,0.1518,0.0699,-0.1389,-0.1163,-0.0635,165.61
401736356,2025,-6.0,156.0,0.0273,-0.0652,-15.4,0.79,2,0,-4.69,-2.51,152.9,-0.0026,0.0469,-0.0034,0.074,-0.0756,-0.93,0.5379,-0.6464,-0.1469,-0.1938,-1.6946,-0.0166,-1.1579,0.06,2,-0.2765,-0.2219,0.0458,-0.1645,-0.4338,165.72
401736357,2025,-6.0,196.0,-0.1593,-0.2237,-76.4,-1.874,1,0,-18.51,3.56,159.77,0.0091,-0.0478,0.0131,0.0313,-0.0281,-2.48,-0.5305,0.4074,-0.0573,-0.5011,-0.9846,0.1051,0.1829,-0.0128,2,-0.256,-0.2009,0.09,-0.2808,-0.4455,165.58
401736358,2025,26.0,152.0,0.3183,0.2325,179.0,3.901,-1,0,1.98,0.32,154.32,-0.0247,-0.0085,-0.1025,0.1274,0.0005,-0.89,0.069,0.1325,0.0643,0.2934,0.9729,0.0202,0.1344,-0.2202,0,0.1892,0.3207,-0.0319,-0.0516,0.2634,165.63
401736359,2025,-14.0,172.0,0.3869,0.2757,166.7,0.943,2,0,-0.01,-3.07,158.98,0.0218,0.1161,0.0097,0.0311,0.0871,-2.59,0.3186,-0.0521,0.2561,0.4951,-1.0245,-0.0049,-2.0525,-0.1766,4,0.1012,-0.1852,0.2623,-0.0821,0.1981,165.45
401736360,2025,4.0,162.0,0.277,0.3886,244.5,5.214,-1,0,9.57,1.27,158.75,-0.0284,-0.0361,-0.0068,0.1047,0.0217,0.39,1.0036,-0.9951,0.1706,0.7228,-0.6124,0.0752,-0.7186,0.0326,0,0.1076,0.2471,-0.079,0.1772,0.4544,165.52
401736361,2025,22.0,178.0,0.5307,0.4175,254.9,6.937,0,0,18.24,-7.25,158.13,-0.0115,0.073,0.0152,0.0818,-0.0153,0.64,0.6182,-0.1812,-0.0818,0.6658,-5.86,0.0038,0.2562,0.1078,0,-0.0095,0.0074,0.1231,-0.1,-0.0236,165.29
401736362,2025,-1.0,151.0,-0.0885,-0.1297,-121.3,-2.481,0,0,-6.08,2.16,162.0,0.0035,-0.0315,-0.0132,0.062,-0.0303,1.15,-0.1853,0.0709,0.0325,-0.1736,-1.5208,0.0375,0.591,-0.0523,0,0.0911,0.0044,-0.1064,0.0394,-0.0087,165.29
401736363,2025,-24.0,164.0,-0.612,-0.5911,-253.5,-1.146,1,0,8.26,1.51,157.84,-0.0224,-0.0283,0.0254,-0.0338,-0.0942,1.43,-0.2134,-0.4594,-0.2565,-0.1941,4.2159,0.0321,-0.1954,0.1464,0,-0.1261,-0.0387,-0.0513,0.2037,-0.1163,165.29
401736364,2025,37.0,161.0,0.0377,0.0382,92.1,4.946,3,0,13.44,-3.4,149.1,-0.0593,0.0381,-0.0201,0.2105,-0.0057,0.62,-0.1836,0.2937,0.1154,0.4277,0.5878,0.0695,-0.2697,-0.0253,1,-0.1095,0.1175,0.1561,0.0533,0.2742,165.25
401736365,2025,10.0,148.0,0.4404,0.4796,259.3,1.235,0,0,10.56,1.55,159.36,-0.0777,-0.1288,-0.0008,0.0185,0.0184,6.14,0.7787,-0.5235,0.1098,0.4873,-2.1489,-0.0309,2.323,-0.0526,1,0.4582,0.8315,-0.3569,0.1203,0.669,165.14
401736366,2025,17.0,143.0,-0.1247,-0.0858,-70.2,-1.235,0,0,-2.44,3.69,155.63,0.0007,0.0364,-0.0115,-0.0075,-0.0422,3.27,0.1326,-0.4367,-0.0906,0.1079,0.4201,0.0252,1.2037,0.0525,0,-0.1398,0.0172,0.0919,0.3254,0.2733,165.03
401736367,2025,3.0,159.0,0.0392,0.0253,18.4,-0.154,1,-1,15.44,4.21,157.48,-0.0004,0.0413,-0.0465,0.0921,0.0301,1.77,-0.4412,0.6998,0.2044,0.3702,-1.3437,0.005,0.2117,-0.1465,2,0.1298,0.0661,0.0512,0.1496,0.3586,164.88
401736368,2025,12.0,138.0,0.0057,0.0325,-30.2,5.066,-1,1,3.28,-6.58,154.54,-0.0315,-0.0882,0.0637,0.1939,-0.0206,-0.44,-0.0012,0.0374,0.0902,0.2656,-0.7849,0.1312,0.3775,-0.0728,1,0.01,-0.0601,-0.0015,-0.0904,-0.0959,165.0
401736369,2025,-17.0,169.0,-0.5657,-0.5737,-175.2,-4.162,-1,0,-8.65,3.84,153.94,0.0191,-0.0093,0.0425,-0.1408,0.0235,0.09,-0.4053,-0.1996,-0.299,-0.6447,5.5149,-0.0692,-1.6542,-0.2469,0,-0.1111,-0.1952,-0.0887,0.035,-0.4086,165.03
401736371,2025,-6.0,176.0,0.3861,0.3809,124.9,2.864,1,-1,9.86,-1.41,161.68,-0.0407,-0.0258,0.001,-0.0947,0.0285,4.6,0.3935,-0.0244,-0.0228,0.2893,0.2921,-0.0346,2.7841,0.0327,0,0.2241,0.6116,-0.098,0.1305,0.5315,165.25
401736372,2025,8.0,124.0,-0.2506,-0.2465,-63.1,1.238,-1,0,11.97,-0.96,148.76,-0.0272,-0.0271,0.0161,0.0799,0.0415,1.64,-0.3102,-0.0017,0.0495,0.4055,1.5619,0.0631,0.7043,0.0677,1,-0.2049,-0.1766,0.0093,0.0204,-0.1933,165.37
401736373,2025,6.0,164.0,0.2861,0.2861,10.1,3.99,1,0,6.56,-1.38,158.11,-0.0113,-0.0267,0.0047,0.0708,-0.0037,1.68,0.5173,-0.387,0.0952,0.5002,-1.3761,0.0622,1.5936,0.0621,2,0.1903,0.2103,-0.0011,0.0851,0.3312,164.95
401736374,2025,11.0,161.0,0.4346,0.4005,167.8,3.908,0,0,10.31,-7.68,156.6,-0.0613,0.065,-0.0028,0.0346,-0.0215,0.37,0.6184,-0.2587,0.0756,0.557,-1.7058,0.0167,1.5257,0.1724,1,0.0312,0.5456,0.0852,-0.0098,0.5007,164.93
401736375,2025,24.0,152.0,0.0445,0.0661,-121.2,0.548,2,0,1.86,0.76,156.98,0.062,0.0546,-0.0022,0.0125,0.0321,-1.66,-0.3547,0.6523,0.0359,-0.2099,-0.8264,-0.0182,1.031,0.2248,0,-0.1171,-0.2679,0.3788,-0.0898,-0.0237,164.83
401736376,2025,-6.0,144.0,-0.4299,-0.4164,-156.2,-3.817,2,0,-24.82,-0.94,155.32,0.0176,-0.0625,0.0084,-0.081,-0.0022,-2.64,-0.3179,-0.1019,-0.257,-0.9473,0.7917,-0.0048,-1.2039,0.1658,0,-0.1901,-0.3573,-0.1875,-0.2952,-0.8773,164.82
401736377,2025,4.0,164.0,0.3325,0.3117,206.3,11.758,-3,0,26.93,-9.43,156.74,0.0005,0.013,0.0754,0.166,0.0978,-0.5,0.2629,0.0977,0.1109,0.9239,-2.2118,0.0187,-0.2223,0.0389,1,0.1385,-0.1806,0.1618,-0.2979,-0.1703,164.75
401736378,2025,10.0,184.0,-0.1902,-0.1929,-66.6,2.222,0,0,2.85,0.44,154.08,-0.0201,-0.0587,0.0016,0.0018,-0.0403,0.5,-0.7519,0.6187,-0.1177,0.1911,0.3114,0.1118,1.4645,0.1316,1,-0.029,0.0226,-0.0855,0.1339,-0.0139,164.85
401736379,2025,19.0,189.0,0.4549,0.4209,174.9,3.615,0,0,14.5,-6.81,157.6,-0.0558,0.0657,-0.0348,0.0334,0.0017,0.77,0.5395,-0.1223,0.1233,0.7129,-0.5141,0.0494,2.0802,0.1306,2,0.0817,0.488,0.1443,-0.0146,0.5129,165.05
401736380,2025,20.0,174.0,0.1294,0.2376,227.8,0.061,1,0,-2.81,1.79,157.11,-0.0381,-0.0523,-0.0721,0.0458,0.0184,-0.21,0.4457,-0.3362,0.2002,0.0411,-1.0916,-0.0082,-1.7628,0.0156,0,0.0783,0.1013,0.1939,0.1964,0.5903,165.17
401736381,2025,-8.0,160.0,-0.0024,-0.0008,-43.6,-3.11,1,0,3.02,6.66,155.18,-0.0328,-0.037,-0.0315,-0.0834,0.0214,6.08,-0.0306,-0.0169,-0.011,0.176,0.3182,-0.0273,3.5428,0.001,2,0.1115,0.3865,-0.0516,0.3036,0.4879,165.17
401736382,2025,3.0,171.0,-0.5632,-0.5274,-173.4,-4.376,1,0,-21.74,0.46,155.44,0.0062,0.042,0.0175,-0.1521,-0.0551,-1.03,-0.5926,0.1656,-0.2815,-0.8283,4.3187,-0.0079,-1.4018,-0.0774,1,-0.1373,-0.2373,-0.1048,0.0329,-0.4319,165.17
401736383,2025,-6.0,150.0,-0.4621,-0.4473,-140.0,6.296,0,0,9.96,-1.64,151.47,0.0074,-0.0282,0.0853,0.1111,-0.0436,-1.03,-0.5446,0.1441,-0.2209,0.0918,1.4375,0.1446,0.2877,0.1012,2,-0.2201,-0.3717,-0.0299,-0.2633,-0.7665,165.21
401736384,2025,-29.0,159.0,-0.1682,-0.1553,-144.9,-0.921,1,0,-18.97,-2.45,157.89,0.0037,-0.1037,0.0319,-0.0276,-0.0169,-0.15,0.0922,-0.3189,-0.201,-0.562,-3.5105,0.0091,1.2247,0.083,0,-0.0567,-0.1439,-0.133,-0.2031,-0.5396,165.03
401736385,2025,14.0,168.0,0.1969,0.1731,97.3,2.119,-1,0,8.71,-1.5,163.75,0.0213,0.0279,0.054,0.0531,0.0058,-1.02,0.0105,0.1894,0.0757,0.1939,-3.686,-0.0137,-0.4577,0.0039,2,0.1704,-0.2486,0.0117,-0.1442,-0.1805,165.15
401736386,2025,14.0,146.0,0.4993,0.7246,329.3,2.419,1,0,13.15,-0.6,155.61,-0.0871,-0.1401,-0.1477,0.0802,0.0804,2.55,0.2125,0.5556,0.4447,1.0208,-3.2329,0.0881,0.844,-0.0849,1,0.5531,0.6767,-0.0484,0.3591,1.2321,165.27
401736387,2025,25.0,149.0,0.6514,0.6626,217.2,4.221,1,0,24.59,-3.53,155.29,-0.0455,0.0442,-0.107,0.1676,0.0298,0.59,0.7412,-0.0666,0.437,1.0426,-4.1433,0.0656,1.5033,0.076,0,0.3218,0.5124,-0.0647,0.0323,0.6889,165.16
401736388,2025,9.0,141.0,0.5237,0.6722,216.3,6.055,2,0,21.53,-3.86,151.48,-0.0057,0.0155,0.0495,0.1298,0.0485,0.75,0.5236,0.1583,0.3668,0.6806,0.0016,0.0453,0.5081,-0.1622,0,0.516,0.4466,0.1027,-0.0465,0.7753,165.0
401736389,2025,11.0,155.0,-0.4976,-0.3988,-130.3,-0.711,-1,0,4.71,2.95,156.21,-0.0016,0.0298,0.0106,-0.0422,-0.068,-1.87,-0.6494,0.3385,-0.136,-0.0384,3.5866,0.0112,-1.9462,0.2816,3,-0.2124,-0.2457,0.0549,0.2068,-0.0797,165.02
401736390,2025,31.0,153.0,0.5018,0.778,332.6,2.967,0,0,14.78,-0.66,154.82,-0.0894,-0.1554,-0.1391,0.0993,0.0677,3.4,0.2495,0.6125,0.5086,1.1449,-2.0814,0.0786,1.3808,-0.1367,2,0.6468,0.6664,0.0302,0.223,1.2242,164.85
401736391,2025,-5.0,171.0,0.3272,0.3272,121.8,3.431,1,0,6.82,-4.16,160.73,-0.0053,0.0138,-0.0121,0.0443,0.0533,1.02,0.7345,-0.6024,0.031,0.4134,1.6319,-0.0108,1.1904,0.0571,0,0.0227,0.254,0.1445,0.1188,0.4439,164.91
401736392,2025,1.0,147.0,0.201,0.2742,-2.9,-6.198,1,0,-11.07,4.81,156.14,-0.0177,-0.0474,-0.0395,-0.1138,-0.0113,5.59,0.4143,-0.1973,-0.0238,-0.2323,0.3962,-0.0585,2.5332,-0.1159,0,0.3953,0.7045,-0.1556,0.2952,0.7651,164.93
401736393,2025,-16.0,160.0,-0.7036,-0.6958,-226.7,-4.284,0,0,-36.07,1.84,155.8,0.0517,-0.0415,0.1095,-0.1588,-0.0342,-2.32,-0.4876,-0.3366,-0.4927,-1.2801,3.1401,-0.0898,-1.6065,-0.0699,0,-0.4199,-0.5875,0.0364,0.0403,-0.7574,164.53
401736394,2025,-5.0,177.0,-0.6515,-0.8309,-297.2,-5.975,0,0,-15.45,2.91,151.29,0.0411,0.1276,0.0592,-0.1271,-0.0533,0.68,-0.6085,-0.4152,-0.4079,-0.7483,0.7933,-0.0221,0.9943,0.122,0,-0.5176,-0.4675,-0.0656,-0.2142,-1.053,164.37
401736395,2025,21.0,173.0,-0.3959,-0.3487,-221.8,-5.149,2,0,-14.26,4.69,161.11,-0.0,-0.0452,-0.0436,-0.1017,-0.0745,-0.98,-0.6414,0.3621,-0.0297,-0.6841,1.0004,0.0715,-0.5055,-0.0488,0,-0.1032,0.0015,-0.0239,0.1205,0.0372,164.54
401736396,2025,19.0,125.0,0.3422,0.3903,143.1,-5.889,0,0,-3.89,1.46,151.82,-0.0076,0.0306,-0.0548,-0.1063,0.0248,1.55,0.6234,-0.2877,0.1566,-0.1005,-0.6936,-0.1282,0.0335,-0.0331,1,0.2716,0.4539,0.0278,0.2088,0.7214,164.49
401736397,2025,-28.0,178.0,-0.3598,-0.3069,-194.8,-3.502,0,0,-14.95,5.7,158.17,0.0235,0.0379,0.0939,0.0115,-0.1218,-3.33,-0.5886,-0.0163,-0.1115,-0.5672,-0.6505,-0.0614,-2.7249,-0.1235,0,-0.3793,-0.4395,0.0544,0.1068,-0.3747,164.37
401820272,2025,29.0,173.0,0.3795,0.4818,154.7,-4.242,0,0,9.53,0.19,151.85,-0.0097,0.0259,-0.0765,-0.0865,0.0505,1.19,0.9072,-0.5789,0.2098,0.246,-0.8707,-0.1433,0.1837,0.0038,2,0.3089,0.4322,0.0095,0.1385,0.6988,164.43
401820313,2025,12.0,148.0,0.3666,0.3287,56.8,1.798,-1,0,7.82,-1.96,155.57,-0.0284,-0.008,-0.0444,0.1144,-0.0325,3.43,0.4912,-0.2531,0.1783,0.4906,-2.7051,0.0851,3.8679,-0.1397,0,0.2031,0.306,0.0094,0.0506,0.4034,164.55
401820314,2025,-7.0,145.0,-0.2157,-0.2047,-74.1,-0.133,0,0,-5.42,4.05,152.35,-0.0049,0.0137,-0.0414,0.0358,0.0087,1.3,-0.2039,-0.0317,-0.1172,-0.1655,1.4065,-0.0891,0.1428,-0.0023,1,-0.1582,-0.0193,0.1287,0.0159,-0.0574,164.46
401820315,2025,25.0,179.0,0.1066,0.245,116.7,3.249,-2,0,17.84,-2.65,156.45,-0.0226,-0.0182,-0.1006,0.0812,0.0704,-0.14,-0.1427,0.5055,0.3633,0.7437,-2.0404,0.0668,-0.398,-0.0118,0,0.2289,0.059,0.1561,0.0587,0.5132,164.23
401820316,2025,17.0,137.0,-0.3906,-0.3541,-69.9,-1.968,0,0,-8.71,0.53,155.69,0.0221,-0.0077,0.0589,-0.1059,-0.0014,-4.0,-0.2894,-0.1376,-0.2144,-0.7278,1.3993,-0.0959,-3.9953,0.044,0,-0.258,-0.3285,-0.026,-0.0517,-0.4736,164.53
401820317,2025,3.0,169.0,-0.2451,-0.2715,-132.8,-3.463,0,0,-29.42,2.39,156.04,0.0236,0.0066,0.0774,-0.0865,-0.0592,-1.41,0.4007,-0.869,-0.3955,-1.0627,2.0434,-0.06,-0.2559,0.1059,0,-0.2965,-0.0901,-0.0961,0.0041,-0.461,164.47
401820318,2025,-26.0,146.0,0.2232,0.1038,91.1,0.771,0,0,11.62,-4.19,155.71,0.0237,0.0135,0.0198,-0.0155,-0.0084,-1.69,-0.0507,0.3468,0.0473,0.1871,-1.4193,0.0615,0.4856,0.026,0,0.1444,-0.0925,0.0127,-0.1825,-0.1139,164.77
401820319,2025,-1.0,149.0,-0.4252,-0.5096,-169.5,2.982,0,0,-20.43,0.16,153.68,0.0221,-0.0478,0.0836,0.0966,-0.0686,-1.78,-0.7156,0.2876,-0.2858,-0.5914,0.523,0.1203,0.3023,0.0071,0,-0.3594,-0.4113,-0.0368,-0.1202,-0.7259,164.57
401820320,2025,-2.0,172.0,0.3256,0.3417,41.7,1.367,0,0,-2.91,-0.82,156.01,-0.0203,-0.0006,-0.0649,0.0871,-0.0038,3.42,0.2447,0.1123,0.2045,0.2954,0.2972,-0.0028,3.1675,-0.0136,0,0.244,0.4058,-0.0084,0.1773,0.6159,164.39
401820321,2025,1.0,147.0,0.2462,0.2572,120.5,3.409,0,0,25.01,-2.08,155.53,-0.0202,-0.026,-0.0068,0.0879,0.0338,1.13,-0.4913,0.9525,0.372,0.8359,-2.6138,0.0301,0.1374,-0.1979,0,0.2803,0.0658,0.083,-0.0151,0.4065,163.66
401820324,2025,6.0,152.0,-0.1336,-0.0969,-40.6,0.962,0,0,0.22,3.46,155.66,-0.0346,-0.0106,-0.0541,0.0033,0.0123,2.14,0.055,-0.2234,-0.0127,0.1836,2.0057,-0.0093,-0.8512,-0.0596,0,-0.0451,0.1429,0.0489,0.0283,0.1033,163.45
401820327,2025,-16.0,162.0,0.4623,0.5139,72.9,-1.486,0,0,6.03,-2.3,156.12,-0.0056,-0.0795,-0.0311,0.0774,0.0849,5.03,-0.1962,0.7809,0.3854,0.405,-1.5639,0.03,3.6442,-0.1629,1,0.6425,0.5259,-0.0407,0.0724,0.8242,163.25
401820328,2025,13.0,151.0,0.258,0.2872,141.5,-3.466,2,0,8.12,-3.71,156.62,0.0129,0.0676,-0.0448,-0.0187,0.0274,0.6,0.3156,-0.0217,0.1613,0.1222,-0.676,-0.1193,0.5679,0.1462,0,0.309,0.1392,-0.0195,-0.0363,0.2809,163.27
401820330,2025,-6.0,172.0,0.2721,0.3009,150.6,-2.953,0,0,12.07,-2.68,158.01,0.015,0.0703,-0.0333,-0.006,0.044,2.02,0.2984,0.0328,0.1713,0.3689,-0.0478,-0.0888,1.3535,0.2513,1,0.3319,0.1378,-0.0101,-0.034,0.3007,163.21
401820331,2025,22.0,158.0,0.3404,0.3827,37.5,-2.31,0,0,-2.68,-2.09,156.76,-0.0012,-0.0505,-0.0377,0.0666,0.0689,4.37,-0.1439,0.6069,0.2609,0.0283,-1.2146,0.0069,3.3727,-0.0881,2,0.5064,0.4009,-0.0182,0.0445,0.6164,163.36
401820333,2025,8.0,160.0,-0.2346,-0.2616,-129.9,3.328,0,0,-6.49,2.75,161.7,-0.0179,-0.0573,0.0368,0.0052,-0.0088,-2.85,-0.2185,-0.0939,-0.1355,-0.1871,0.7248,0.065,-2.2464,-0.2676,0,-0.3456,-0.1305,0.0134,0.0468,-0.2642,163.29
401820334,2025,-12.0,156.0,-0.3982,-0.4209,-59.0,1.497,0,0,-5.88,0.69,156.04,0.01,0.038,0.0234,-0.0341,-0.0588,-5.11,0.0855,-0.5737,-0.2874,-0.3607,0.6325,0.0128,-2.9213,0.1332,0,-0.5544,-0.4479,0.0237,-0.0476,-0.6851,163.11
401820337,2025,7.0,173.0,-0.4204,-0.3882,-83.3,0.854,0,0,-5.82,0.27,157.51,0.0047,0.0694,0.0186,-0.0147,-0.0579,-5.62,0.3116,-0.8099,-0.2027,-0.5825,0.8763,-0.0207,-3.1292,0.0637,1,-0.4874,-0.4171,0.1261,-0.0495,-0.5401,163.15
401820338,2025,5.0,167.0,-0.2157,-0.0587,-110.0,3.679,0,0,1.81,2.66,160.73,-0.0052,-0.0329,0.0537,-0.0028,0.0097,-2.41,-0.3082,0.2311,0.0015,0.0743,1.127,0.0522,-2.1218,-0.154,1,-0.1423,-0.1347,0.0889,0.2253,0.1077,163.29
401820340,2025,9.0,205.0,0.3892,0.4094,66.4,-0.487,0,0,4.7,-0.95,159.65,-0.0004,-0.0863,-0.0723,0.0307,0.066,4.89,-0.1086,0.5761,0.2549,0.328,0.5002,0.0044,3.0698,-0.0308,0,0.5749,0.4633,-0.1054,-0.0151,0.5714,163.3
401820322,2025,3.0,175.0,0.1974,0.231,84.5,-2.171,-2,0,1.57,-1.11,163.54,-0.0076,-0.0333,0.0131,-0.0655,0.0678,5.25,-0.7143,1.0765,0.2168,0.177,3.7032,0.0179,3.854,-0.1127,0,0.6555,0.421,-0.1608,-0.0835,0.4704,163.42
401820325,2025,13.0,169.0,0.1838,0.1838,90.0,-2.837,0,0,6.05,-0.29,162.84,-0.0183,-0.0239,0.0297,-0.086,0.0432,4.91,-0.5915,0.9285,0.1563,0.2394,2.9935,0.001,2.9403,-0.0569,1,0.5192,0.4237,-0.1511,-0.0252,0.4443,163.51
